Stratno | Stratigraphic Name | Entity Number | Province Name 
10656|Loongana Formation|22356|Bight Basin
74806|Lordy Basalt Member|464632|Yilgarn Craton
10676|Louisa Downs Group|467103|Halls Creek Orogen
10676|Louisa Downs Group|467194|Louisa Basin
30670|Louisa Monzogranite|429252|Lamboo Province
30670|Louisa Monzogranite|429253|Hooper Province
10686|Loves Creek Member|22078|Amadeus Basin
35979|Lowendal Member|27718|Barrow Sub-basin
10840|Lucas Formation|22114|Canning Basin
28700|Luluigui Formation|22114|Canning Basin
10863|Luman Siltstone|467107|Speewah Basin
35680|Lungkarta Formation|22115|Officer Basin
10871|Lupton Formation|22115|Officer Basin
28702|Lyons Group|22097|Southern Carnarvon Basin
28702|Lyons Group|27899|Dampier Sub-basin
28702|Lyons Group|28319|Gascoyne Sub-basin
75711|M. australis Member|20925|Northern Carnarvon Basin
34608|M. australis Sandstone|20925|Northern Carnarvon Basin
34608|M. australis Sandstone|27899|Dampier Sub-basin
10925|MacLeod Member|464200|Hamersley Basin
40311|Macedon Sandstone|20925|Northern Carnarvon Basin
40311|Macedon Sandstone|28451|Exmouth Sub-basin
35002|Maddina Formation|571045|Fortescue Basin
10987|Madura Formation|20936|Eucla Basin
10987|Madura Formation|22356|Bight Basin
26006|Maggie Hays Formation|35160|Maggie Hays Nickel Metallogenic Province
23749|Mahony Group|467103|Halls Creek Orogen
23749|Mahony Group|467206|Ord Basin
30535|Malcolm Gneiss|464813|Albany-Fraser Orogen
30535|Malcolm Gneiss|556276|Nornalup Zone
23751|Malita Formation|21914|Bonaparte Basin
23751|Malita Formation|22075|Petrel Sub-basin
23751|Malita Formation|26965|Malita Graben
23751|Malita Formation|28315|Vulcan Sub-basin
23751|Malita Formation|28590|Sahul Platform
23751|Malita Formation|33446|Londonderry High
23751|Malita Formation|33676|Troubadour Terrace
29271|Mallina Formation|39702|Comstock Metallogenic Province
23753|Mallowa Salt|22114|Canning Basin
11129|Malouet Formation|20925|Northern Carnarvon Basin
11129|Malouet Formation|27718|Barrow Sub-basin
11129|Malouet Formation|27899|Dampier Sub-basin
11133|Malu Formation|466191|Paterson Orogen
11133|Malu Formation|466206|Yeneena Basin
11165|Mandu Limestone|20925|Northern Carnarvon Basin
11165|Mandu Limestone|27718|Barrow Sub-basin
11165|Mandu Limestone|27899|Dampier Sub-basin
11171|Manganese Group|464562|Collier Basin
31474|Mangles Member|22020|Perth Basin
31474|Mangles Member|22022|Vlaming Sub-basin
36848|Manyutup Tonalite|35165|Ravensthorpe Nickel Metallogenic Province
36848|Manyutup Tonalite|40126|Bounty Gold Metallogenic Province
23763|Marboo Formation|429252|Lamboo Province
23763|Marboo Formation|429253|Hooper Province
11264|Marda Complex|40126|Bounty Gold Metallogenic Province
11278|Mardie Greensand Member|20925|Northern Carnarvon Basin
11278|Mardie Greensand Member|22020|Perth Basin
11278|Mardie Greensand Member|27718|Barrow Sub-basin
11278|Mardie Greensand Member|27899|Dampier Sub-basin
11278|Mardie Greensand Member|28451|Exmouth Sub-basin
28212|Marla Group|22115|Officer Basin
74955|Marlomumbah Granite|464632|Yilgarn Craton
11353|Marra Mamba Iron Formation|464200|Hamersley Basin
67831|Marron Member|22097|Southern Carnarvon Basin
67998|Mason Conglomerate|22115|Officer Basin
31884|Maude Headley Member|429252|Lamboo Province
11476|Maurice Formation|22078|Amadeus Basin
36844|Maydon Basalt|35165|Ravensthorpe Nickel Metallogenic Province
36844|Maydon Basalt|35276|Forrestania Nickel Metallogenic Province
36844|Maydon Basalt|40126|Bounty Gold Metallogenic Province
11539|McFadden Formation|22115|Officer Basin
78624|McIntosh Suite|429252|Lamboo Province
31794|McIntosh intrusion|429252|Lamboo Province
26024|Meda Formation|22114|Canning Basin
74805|Meekatharra Formation|429729|Murchison Domain
74805|Meekatharra Formation|464632|Yilgarn Craton
74822|Meeline Suite|429729|Murchison Domain
74822|Meeline Suite|464632|Yilgarn Craton
36836|Meentheena Member|464203|Pilbara Craton
31100|Melita Rhyolite|252289|Darlot Gold Metallogenic Province
11627|Melligo Sandstone|22114|Canning Basin
11629|Mellinjerie Limestone|22114|Canning Basin
11667|Mereenie Sandstone|22078|Amadeus Basin
11694|Merlinleigh Sandstone|22097|Southern Carnarvon Basin
31126|Mermaid Formation|22114|Canning Basin
30319|Milba Formation|429252|Lamboo Province
11862|Milligans Formation|21914|Bonaparte Basin
11862|Milligans Formation|22075|Petrel Sub-basin
39039|Milliwindi Dolerite|468269|Kalkarindji Igneous Province
73397|Minara Group|464632|Yilgarn Craton
73394|Minerie Formation|464632|Yilgarn Craton
38088|Mingah Member|464200|Hamersley Basin
38088|Mingah Member|464203|Pilbara Craton
26032|Miningarra Subgroup|464633|Earaheedy Basin
26276|Minjoo Salt|22114|Canning Basin
31905|Minyari Granite|466191|Paterson Orogen
31905|Minyari Granite|466206|Yeneena Basin
11957|Miria Formation|20925|Northern Carnarvon Basin
11957|Miria Formation|22020|Perth Basin
11957|Miria Formation|22023|Abrolhos Sub-basin
11957|Miria Formation|22097|Southern Carnarvon Basin
11957|Miria Formation|22114|Canning Basin
11957|Miria Formation|22196|Roebuck Basin
11957|Miria Formation|27012|Houtman Sub-basin
11957|Miria Formation|27718|Barrow Sub-basin
11957|Miria Formation|27899|Dampier Sub-basin
11957|Miria Formation|28319|Gascoyne Sub-basin
11957|Miria Formation|28451|Exmouth Sub-basin
11957|Miria Formation|33680|Rankin Platform
74764|Mirturtu Suite|467262|Musgrave Province
11971|Mission Group|22115|Officer Basin
78641|Mission Intrusion|464632|Yilgarn Craton
26035|Molecap Greensand|22020|Perth Basin
12089|Mondooma Granite|429253|Hooper Province
31885|Monkey Yard Tonalite|429252|Lamboo Province
12126|Montara Formation|21914|Bonaparte Basin
12126|Montara Formation|28315|Vulcan Sub-basin
12130|Montejinni Limestone|22109|Wiso Basin
73396|Monument Granite|464632|Yilgarn Craton
36888|Moogie Metamorphics|464192|Gascoyne Province
36888|Moogie Metamorphics|570453|Glenburgh Terrane
12179|Moogooloo Sandstone|22097|Southern Carnarvon Basin
12181|Moogooree Limestone|22097|Southern Carnarvon Basin
12181|Moogooree Limestone|28319|Gascoyne Sub-basin
12182|Moola Bulla Formation|429252|Lamboo Province
12182|Moola Bulla Formation|467203|Moola Bulla Basin
22371|Mooloogool Group|464634|Yerrida Basin
25260|Moonlight Valley Tillite|467204|Wolfe Basin
12271|Moora Group|464168|Pinjarra Orogen
33440|Moorarie Supersuite|464192|Gascoyne Province
12284|Moorhead Formation|20119|Collie Basin
39514|Mopoke Member|464200|Hamersley Basin
39514|Mopoke Member|464203|Pilbara Craton
12315|Morawa Lavas|464168|Pinjarra Orogen
12358|Morrissey Metamorphics|464192|Gascoyne Province
34556|Mosswood Formation|22020|Perth Basin
34556|Mosswood Formation|27029|Vasse Shelf
12459|Mount Andrew Migmatite|464813|Albany-Fraser Orogen
27840|Mount Barren Group|464813|Albany-Fraser Orogen
35605|Mount Belches Formation|252289|Darlot Gold Metallogenic Province
26047|Mount Bertram Sandstone|467103|Halls Creek Orogen
12546|Mount Bruce Supergroup|464203|Pilbara Craton
12576|Mount Chandler Sandstone|22115|Officer Basin
12602|Mount Crofton Granite|466191|Paterson Orogen
12602|Mount Crofton Granite|466206|Yeneena Basin
27842|Mount Disaster Porphyry|429253|Hooper Province
78642|Mount Ellis Intrusion|464632|Yilgarn Craton
12760|Mount Goodwin Formation|21914|Bonaparte Basin
12760|Mount Goodwin Formation|22075|Petrel Sub-basin
12760|Mount Goodwin Formation|26965|Malita Graben
12760|Mount Goodwin Formation|28315|Vulcan Sub-basin
12760|Mount Goodwin Formation|28450|Ashmore Platform
12760|Mount Goodwin Formation|28590|Sahul Platform
12760|Mount Goodwin Formation|33446|Londonderry High
75712|Mount James Subgroup|464192|Gascoyne Province
23821|Mount Joseph Migmatite|467103|Halls Creek Orogen
12926|Mount McRae Shale|464200|Hamersley Basin
29294|Mount Minnie Group|466899|Mount Minnie Basin
78643|Mount Monger Intrusion|464632|Yilgarn Craton
23826|Mount Newman Member|464200|Hamersley Basin
13010|Mount Parker Sandstone|467202|Osmond Basin
36944|Mount Ragged Formation|464813|Albany-Fraser Orogen
27847|Mount Roe Basalt|571045|Fortescue Basin
72449|Mount Shea porphyry|39721|Kambalda Nickel Metallogenic Province
27207|Mount Sylvia Formation|464200|Hamersley Basin
23838|Mount Troy Formation|22114|Canning Basin
13203|Mount Webb Granite|467256|Arunta Orogen
31336|Mount Webb Suite|467256|Arunta Orogen
13315|Muderong Shale|20925|Northern Carnarvon Basin
13315|Muderong Shale|22020|Perth Basin
13315|Muderong Shale|22097|Southern Carnarvon Basin
13315|Muderong Shale|22196|Roebuck Basin
13315|Muderong Shale|27718|Barrow Sub-basin
13315|Muderong Shale|27899|Dampier Sub-basin
13315|Muderong Shale|28319|Gascoyne Sub-basin
13315|Muderong Shale|28451|Exmouth Sub-basin
13315|Muderong Shale|33668|Beagle Sub-basin
13315|Muderong Shale|33680|Rankin Platform
13341|Muja Coal Measures|20119|Collie Basin
13362|Mulgarra Sandstone|464633|Earaheedy Basin
34081|Mullamullang Member|20936|Eucla Basin
28111|Mullingarra Gneiss|464168|Pinjarra Orogen
28111|Mullingarra Gneiss|464169|Mullingarra Province
75924|Mumba Psammite|464192|Gascoyne Province
75924|Mumba Psammite|570453|Glenburgh Terrane
13414|Munabia Sandstone|22097|Southern Carnarvon Basin
13414|Munabia Sandstone|28319|Gascoyne Sub-basin
23849|Mundadjini Formation|22115|Officer Basin
13466|Mungaroo Formation|20925|Northern Carnarvon Basin
13466|Mungaroo Formation|27718|Barrow Sub-basin
13466|Mungaroo Formation|27899|Dampier Sub-basin
13466|Mungaroo Formation|28451|Exmouth Sub-basin
13466|Mungaroo Formation|33668|Beagle Sub-basin
13466|Mungaroo Formation|33680|Rankin Platform
30538|Munglinup Gneiss|464813|Albany-Fraser Orogen
30538|Munglinup Gneiss|556124|Northern Foreland
37206|Munni Munni Intrusion|35269|Munni Munni PGE-Ni Metallogenic Province
13494|Munyu Sandstone|467255|Murraba Basin
27211|Murat Siltstone|20925|Northern Carnarvon Basin
27211|Murat Siltstone|27718|Barrow Sub-basin
27211|Murat Siltstone|27899|Dampier Sub-basin
27211|Murat Siltstone|28451|Exmouth Sub-basin
27211|Murat Siltstone|33680|Rankin Platform
13501|Murchison Supergroup|429729|Murchison Domain
13518|Muriel Range Sandstone|467255|Murraba Basin
13529|Murraba Formation|467255|Murraba Basin
73393|Murrin Murrin Formation|464632|Yilgarn Craton
23855|Murrouli Basalt|429729|Murchison Domain
23855|Murrouli Basalt|464632|Yilgarn Craton
13596|Musgrave Complex|467262|Musgrave Province
13681|Nadarra Formation|22097|Southern Carnarvon Basin
13690|Nakina Formation|20119|Collie Basin
13690|Nakina Formation|27544|Boyup Basin
26070|Nambeet Formation|22114|Canning Basin
13720|Nammuldi Member|464200|Hamersley Basin
13755|Nanarup Limestone Member|20936|Eucla Basin
13780|Nangetty Formation|22020|Perth Basin
13791|Nannyarra Sandstone|22097|Southern Carnarvon Basin
13791|Nannyarra Sandstone|28319|Gascoyne Sub-basin
36972|Nanular Member|464560|Edmund Basin
32581|Nardoo Granite|464192|Gascoyne Province
32581|Nardoo Granite|570453|Glenburgh Terrane
73261|Narimbunna Dolerite|464192|Gascoyne Province
74876|Narndee Igneous Complex|464632|Yilgarn Craton
13894|Narracoota Formation|464708|Bryah Basin
26073|Neerigen Formation|464168|Pinjarra Orogen
13975|Nellie Tonalite|429253|Hooper Province
75828|Nelson Rocks Formation|22114|Canning Basin
22528|Neville Granodiorite|429252|Lamboo Province
22528|Neville Granodiorite|429253|Hooper Province
23873|Nibil Formation|22114|Canning Basin
14166|Ningbing Group|21914|Bonaparte Basin
14166|Ningbing Group|22075|Petrel Sub-basin
14193|Nita Formation|22114|Canning Basin
25346|Nome Formation|21914|Bonaparte Basin
25346|Nome Formation|26965|Malita Graben
25346|Nome Formation|28315|Vulcan Sub-basin
25346|Nome Formation|28590|Sahul Platform
25346|Nome Formation|33446|Londonderry High
34890|Nooloo Formation|22115|Officer Basin
14218|Noondine Chert|22020|Perth Basin
26080|Noonkanbah Formation|22114|Canning Basin
26080|Noonkanbah Formation|22196|Roebuck Basin
74802|Norie Group|429729|Murchison Domain
38518|Norseman Formation|20936|Eucla Basin
27215|North Rankin Formation|20925|Northern Carnarvon Basin
27215|North Rankin Formation|27899|Dampier Sub-basin
27215|North Rankin Formation|33668|Beagle Sub-basin
27215|North Rankin Formation|33680|Rankin Platform
37213|North Royal Formation|20936|Eucla Basin
14286|Northampton Complex|464168|Pinjarra Orogen
14360|Nullara Limestone|22114|Canning Basin
25355|Nullarbor Limestone|20936|Eucla Basin
14410|Nura Nura Member|22114|Canning Basin
14410|Nura Nura Member|22196|Roebuck Basin
31860|O'Callaghans Granite|466191|Paterson Orogen
31860|O'Callaghans Granite|466206|Yeneena Basin
14452|O'Donnell Formation|467107|Speewah Basin
78630|Oak Hill Intrusion|464632|Yilgarn Craton
40749|Oldham Sandstone|466893|Ward-Oldham Province
14547|Olia Gneiss|467262|Musgrave Province
14550|Oliver Formation|21914|Bonaparte Basin
14550|Oliver Formation|26965|Malita Graben
14550|Oliver Formation|28315|Vulcan Sub-basin
14550|Oliver Formation|28450|Ashmore Platform
14550|Oliver Formation|28590|Sahul Platform
14550|Oliver Formation|33446|Londonderry High
14550|Oliver Formation|33676|Troubadour Terrace
37998|Oliver Sandstone Member|21914|Bonaparte Basin
37998|Oliver Sandstone Member|28315|Vulcan Sub-basin
37998|Oliver Sandstone Member|28450|Ashmore Platform
37998|Oliver Sandstone Member|28590|Sahul Platform
37998|Oliver Sandstone Member|33446|Londonderry High
14567|Olympio Formation|429252|Lamboo Province
37208|Opaline Well Intrusion|39702|Comstock Metallogenic Province
78631|Ora Banda Intrusion|464632|Yilgarn Craton
78632|Orinda Intrusion|464632|Yilgarn Craton
14663|Osborne Formation|22020|Perth Basin
14667|Oscar Range Group|467823|Oscar Range Province
74640|Osmington Seam|27029|Vasse Shelf
14669|Osprey Formation|21914|Bonaparte Basin
14669|Osprey Formation|26965|Malita Graben
14669|Osprey Formation|28315|Vulcan Sub-basin
14669|Osprey Formation|28450|Ashmore Platform
14669|Osprey Formation|28590|Sahul Platform
14669|Osprey Formation|33446|Londonderry High
14669|Osprey Formation|33676|Troubadour Terrace
40565|Otorowiri Formation|22020|Perth Basin
40565|Otorowiri Formation|22022|Vlaming Sub-basin
27093|Padbury Group|464812|Padbury Basin
14796|Pallinup Formation|20936|Eucla Basin
31788|Paperbark Supersuite|429252|Lamboo Province
31788|Paperbark Supersuite|429253|Hooper Province
31788|Paperbark Supersuite|467103|Halls Creek Orogen
29988|Paraburdoo Member|464200|Hamersley Basin
26095|Parda Formation|20925|Northern Carnarvon Basin
26095|Parda Formation|22114|Canning Basin
14869|Pargee Sandstone|467226|Tanami Orogen
40563|Parmelia Group|22020|Perth Basin
40563|Parmelia Group|22022|Vlaming Sub-basin
27874|Paterson Formation|22114|Canning Basin
74047|Pearce Formation|22075|Petrel Sub-basin
27535|Pedestal beds|22114|Canning Basin
15043|Pentecost Sandstone|467108|Kimberley Basin
69789|Perth Formation|22020|Perth Basin
15099|Pertnjara Group|22078|Amadeus Basin
33439|Petter Calc-silicate|464192|Gascoyne Province
33439|Petter Calc-silicate|570453|Glenburgh Terrane
15170|Pidinga Formation|20936|Eucla Basin
15170|Pidinga Formation|22356|Bight Basin
40078|Pierre Shale|20925|Northern Carnarvon Basin
73392|Pig Well Formation|464632|Yilgarn Craton
26102|Piker Hills Formation|22114|Canning Basin
15198|Pilgramunna Formation|20925|Northern Carnarvon Basin
15198|Pilgramunna Formation|27718|Barrow Sub-basin
15198|Pilgramunna Formation|28451|Exmouth Sub-basin
25744|Pillara Limestone|22114|Canning Basin
15228|Pincombe Formation|467109|Carr Boyd Basin
15231|Pindilya Formation|22097|Southern Carnarvon Basin
15260|Pinjian Chert Breccia|464200|Hamersley Basin
15279|Pinyinna beds|22078|Amadeus Basin
39078|Pitjantjatjara Supersuite|467262|Musgrave Province
15310|Plantagenet Group|20936|Eucla Basin
15330|Plover Formation|21914|Bonaparte Basin
15330|Plover Formation|22075|Petrel Sub-basin
15330|Plover Formation|22102|Browse Basin
15330|Plover Formation|22330|Money Shoal Basin
15330|Plover Formation|26965|Malita Graben
15330|Plover Formation|28315|Vulcan Sub-basin
15330|Plover Formation|28590|Sahul Platform
15330|Plover Formation|33446|Londonderry High
15330|Plover Formation|33676|Troubadour Terrace
26849|Point Spring Sandstone|21914|Bonaparte Basin
26849|Point Spring Sandstone|22075|Petrel Sub-basin
26849|Point Spring Sandstone|28315|Vulcan Sub-basin
15386|Poison Hill Greensand|22020|Perth Basin
15393|Polda Formation|22356|Bight Basin
15393|Polda Formation|34853|Polda Basin
74804|Polelle Group|464632|Yilgarn Craton
23916|Pollard Formation|21914|Bonaparte Basin
23916|Pollard Formation|26965|Malita Graben
23916|Pollard Formation|28315|Vulcan Sub-basin
23916|Pollard Formation|28450|Ashmore Platform
23916|Pollard Formation|28590|Sahul Platform
23916|Pollard Formation|33446|Londonderry High
23916|Pollard Formation|33676|Troubadour Terrace
15411|Pollock Hills Formation|467256|Arunta Orogen
27680|Poole Sandstone|20925|Northern Carnarvon Basin
27680|Poole Sandstone|22114|Canning Basin
37649|Pooranoo Metamorphics|464192|Gascoyne Province
33041|Porongurup Suite|464813|Albany-Fraser Orogen
23918|Porpoise Bay Formation|22020|Perth Basin
75580|Port Robinson Basalt|464203|Pilbara Craton
33649|Pottoyu Granite Suite|467262|Musgrave Province
78634|Powder Intrusion|464632|Yilgarn Craton
22692|Poynton Formation|466191|Paterson Orogen
22692|Poynton Formation|466205|Rudall Province
26854|Premier Coal Measures|20119|Collie Basin
73569|Preston Beach Coquina|22020|Perth Basin
15573|Prices Creek Group|22114|Canning Basin
38728|Princess Royal Member|20936|Eucla Basin
15604|Prion Formation|21914|Bonaparte Basin
15604|Prion Formation|26965|Malita Graben
15604|Prion Formation|28315|Vulcan Sub-basin
15604|Prion Formation|28450|Ashmore Platform
15604|Prion Formation|28590|Sahul Platform
15604|Prion Formation|33446|Londonderry High
15604|Prion Formation|33676|Troubadour Terrace
15632|Prudhoe Formation|21914|Bonaparte Basin
15632|Prudhoe Formation|28315|Vulcan Sub-basin
15632|Prudhoe Formation|33446|Londonderry High
15646|Puffin Formation|21914|Bonaparte Basin
15646|Puffin Formation|22330|Money Shoal Basin
15646|Puffin Formation|26965|Malita Graben
15646|Puffin Formation|28315|Vulcan Sub-basin
15646|Puffin Formation|28450|Ashmore Platform
15646|Puffin Formation|33446|Londonderry High
15666|Punkerri Sandstone|22115|Officer Basin
15671|Puntapunta Formation|466191|Paterson Orogen
15671|Puntapunta Formation|466206|Yeneena Basin
15689|Pussy Cat Group|467262|Musgrave Province
15703|Pyradie Formation|571045|Fortescue Basin
33755|Quadrio Formation|466893|Ward-Oldham Province
15714|Quail Formation|22097|Southern Carnarvon Basin
15714|Quail Formation|28319|Gascoyne Sub-basin
33438|Quartpot Pelite|464192|Gascoyne Province
33438|Quartpot Pelite|570453|Glenburgh Terrane
73388|Quindalup Dunes|22020|Perth Basin
31687|Radio Hill Intrusion|35267|Radio Hill Nickel Metallogenic Province
28948|Ragged Range Conglomerate|21914|Bonaparte Basin
15830|Ranford Formation|467204|Wolfe Basin
72411|Rapide Granite|467256|Arunta Orogen
22731|Ravelstone Formation|464708|Bryah Basin
74139|Razorback Chert|464203|Pilbara Craton
78595|Recherche Supersuite|464813|Albany-Fraser Orogen
31894|Red Rock Formation|467199|Red Rock Basin
15983|Redcliff Pound Group|467255|Murraba Basin
34564|Redgate Coal Measures|22020|Perth Basin
34564|Redgate Coal Measures|27029|Vasse Shelf
32171|Reeves Formation|22114|Canning Basin
32171|Reeves Formation|22196|Roebuck Basin
16050|Revolver Creek Formation|467201|Revolver Creek Basin
16104|Ringwood Member|22078|Amadeus Basin
25446|Robert Formation|22115|Officer Basin
16251|Roe Calcarenite|20936|Eucla Basin
25449|Roebourne Group|464203|Pilbara Craton
34565|Rosabrook Coal Measures|22020|Perth Basin
34565|Rosabrook Coal Measures|27029|Vasse Shelf
22781|Rose Bore Granite|467103|Halls Creek Orogen
74910|Rubberoid Granite|464192|Gascoyne Province
30278|Ruby Plains Group|467204|Wolfe Basin
26880|Rudall Complex|39806|Rudall PGE (prospective) Metallogenic Province
23949|Ruins Dolerite|429253|Hooper Province
41851|Russell Charnockite|467256|Arunta Orogen
33889|Ruth Well Formation|39717|Ruth Well Nickel Metallogenic Province
26883|Ryansville Formation|429729|Murchison Domain
26883|Ryansville Formation|464632|Yilgarn Craton
16492|Sabina Sandstone|22020|Perth Basin
16492|Sabina Sandstone|27029|Vasse Shelf
16497|Saddleback Group|40122|Boddington Gold Metallogenic Province
27229|Sadler Limestone|22114|Canning Basin
23950|Sahara Formation|22114|Canning Basin
16515|Sahul Group|21914|Bonaparte Basin
16515|Sahul Group|22075|Petrel Sub-basin
16515|Sahul Group|22102|Browse Basin
16515|Sahul Group|28315|Vulcan Sub-basin
16515|Sahul Group|28450|Ashmore Platform
16515|Sahul Group|28590|Sahul Platform
16515|Sahul Group|33446|Londonderry High
68076|Salisbury Gneiss|464813|Albany-Fraser Orogen
31785|Sally Downs Supersuite|429252|Lamboo Province
31785|Sally Downs Supersuite|467103|Halls Creek Orogen
35575|Salvation Group|466896|Salvation Basin
16579|Samuel Formation|22114|Canning Basin
16579|Samuel Formation|22115|Officer Basin
16579|Samuel Formation|466902|Gunbarrel Basin
22810|San Sou Monzogranite|429252|Lamboo Province
23956|Sandpiper Sandstone|21914|Bonaparte Basin
23956|Sandpiper Sandstone|22075|Petrel Sub-basin
23956|Sandpiper Sandstone|28590|Sahul Platform
42367|Sandy Blight Quartzite|364772|Warumpi Province
42367|Sandy Blight Quartzite|467256|Arunta Orogen
26135|Saunders Creek Formation|429252|Lamboo Province
77237|Scamp Group|467262|Musgrave Province
16679|Scorpion Group|466894|Scorpion Basin
32582|Scrubber Granite|464192|Gascoyne Province
78628|Seabrook Intrusion|464632|Yilgarn Craton
16723|Secure Bay Monzogranite|429253|Hooper Province
16758|Septimus Limestone|21914|Bonaparte Basin
16806|Sharks Formation|22020|Perth Basin
38617|Sherlock Bay Complex|39526|Sherlock Bay Nickel Metallogenic Province
37207|Sherlock Intrusion|39526|Sherlock Bay Nickel Metallogenic Province
23966|Shotts Formation|20119|Collie Basin
16942|Sir Frederick Conglomerate|22078|Amadeus Basin
28155|Skates Hills Formation|22115|Officer Basin
76870|Skirmish Hill Formation|467262|Musgrave Province
70124|Soanesville Group|464203|Pilbara Craton
17118|South Maslin Sand|20406|St Vincent Basin
17128|South Perth Shale|22020|Perth Basin
17128|South Perth Shale|22022|Vlaming Sub-basin
26904|Spearhole Formation|22115|Officer Basin
17146|Spearwood Sands|22020|Perth Basin
17150|Speewah Group|467103|Halls Creek Orogen
17150|Speewah Group|467104|King Leopold Orogen
17150|Speewah Group|467107|Speewah Basin
74795|Spring Camp Formation|464192|Gascoyne Province
37894|Spring Well Complex|40104|Teutonic Bore Base Metal Metallogenic Province
73570|Springhill Limestone Member|22020|Perth Basin
78622|Springvale Suite|429252|Lamboo Province
17230|Square Top Microgranite|429253|Hooper Province
23992|Steere Formation|464813|Albany-Fraser Orogen
26149|Stein Formation|467103|Halls Creek Orogen
17325|Steptoe Formation|22115|Officer Basin
17337|Stirling Range Formation|464813|Albany-Fraser Orogen
26911|Stockton Group|20119|Collie Basin
26911|Stockton Group|22020|Perth Basin
26911|Stockton Group|27029|Vasse Shelf
74807|Stockyard Basalt Member|464632|Yilgarn Craton
17363|Stokes Siltstone|22078|Amadeus Basin
17367|Stonewall Sandstone|467109|Carr Boyd Basin
25494|Stoney Creek Conglomerate|22114|Canning Basin
40566|Stragglers Member|22020|Perth Basin
40566|Stragglers Member|22022|Vlaming Sub-basin
69696|Strelley Monzogranite|40021|Sulphur Springs Base Metal Metallogenic Province
74062|Strelley Pool Formation|464203|Pilbara Craton
17454|Stubb Formation|467208|Birrindudu Basin
74592|Stubbins Formation|467226|Tanami Orogen
34554|Sue Group|22020|Perth Basin
34554|Sue Group|27029|Vasse Shelf
32237|Sulphur Springs Group|40021|Sulphur Springs Base Metal Metallogenic Province
32237|Sulphur Springs Group|464203|Pilbara Craton
33753|Sunbeam Group|22115|Officer Basin
33753|Sunbeam Group|466206|Yeneena Basin
17572|Swan Formation|21914|Bonaparte Basin
17572|Swan Formation|22075|Petrel Sub-basin
17572|Swan Formation|28315|Vulcan Sub-basin
24004|Sweeney Mia Formation|22097|Southern Carnarvon Basin
24004|Sweeney Mia Formation|28319|Gascoyne Sub-basin
32536|Sweetwaters Well Member|464633|Earaheedy Basin
34041|Sylvania Dyke Swarm|464380|Sylvania Dome
17624|Table Hill Volcanics|22115|Officer Basin
17624|Table Hill Volcanics|468269|Kalkarindji Igneous Province
17680|Talga Talga Subgroup|39795|Talga Talga Nickel (prospective) Metallogenic Province
17696|Talisman Member|27899|Dampier Sub-basin
17719|Tamala Limestone|22020|Perth Basin
17719|Tamala Limestone|22097|Southern Carnarvon Basin
17719|Tamala Limestone|28319|Gascoyne Sub-basin
17763|Tanami Group|467226|Tanami Orogen
17763|Tanami Group|467256|Arunta Orogen
17769|Tandalgoo Formation|22114|Canning Basin
17793|Tanmurra Formation|21914|Bonaparte Basin
17793|Tanmurra Formation|22075|Petrel Sub-basin
31872|Tarcunyah Group|22115|Officer Basin
17865|Tarraji Microgranite|429253|Hooper Province
17910|Tchukardine Formation|22115|Officer Basin
74838|Telegootherra Monzogranite|429729|Murchison Domain
67988|Tern Formation|22075|Petrel Sub-basin
74145|Tetlow Granite|464192|Gascoyne Province
30609|Texas Downs Formation|467200|Texas Downs Basin
70719|Throssell Range Group|466191|Paterson Orogen
70719|Throssell Range Group|466206|Yeneena Basin
18130|Tickalara Metamorphics|429252|Lamboo Province
74505|Tickalara Metamorphics - migmatitic pelitic gneiss|429252|Lamboo Province
78536|Tinganoo Bay beds|22330|Money Shoal Basin
18269|Tollu Group|467262|Musgrave Province
18275|Tolmer Group|467208|Birrindudu Basin
18275|Tolmer Group|512263|Pine Creek Orogen
18394|Toolonga Calcilutite|20925|Northern Carnarvon Basin
18394|Toolonga Calcilutite|22020|Perth Basin
18394|Toolonga Calcilutite|22023|Abrolhos Sub-basin
18394|Toolonga Calcilutite|22097|Southern Carnarvon Basin
18394|Toolonga Calcilutite|22114|Canning Basin
18394|Toolonga Calcilutite|22196|Roebuck Basin
18394|Toolonga Calcilutite|27012|Houtman Sub-basin
18394|Toolonga Calcilutite|27718|Barrow Sub-basin
18394|Toolonga Calcilutite|27899|Dampier Sub-basin
18394|Toolonga Calcilutite|28319|Gascoyne Sub-basin
18394|Toolonga Calcilutite|28451|Exmouth Sub-basin
18394|Toolonga Calcilutite|33668|Beagle Sub-basin
18394|Toolonga Calcilutite|33680|Rankin Platform
18399|Tooloo Subgroup|464633|Earaheedy Basin
18515|Townsend Quartzite|22115|Officer Basin
18532|Trainor Hill Sandstone|22115|Officer Basin
35919|Treachery Formation|21914|Bonaparte Basin
35919|Treachery Formation|22075|Petrel Sub-basin
35919|Treachery Formation|22114|Canning Basin
35919|Treachery Formation|22196|Roebuck Basin
35919|Treachery Formation|28315|Vulcan Sub-basin
35919|Treachery Formation|28450|Ashmore Platform
35919|Treachery Formation|33446|Londonderry High
18563|Trealla Limestone|20925|Northern Carnarvon Basin
18563|Trealla Limestone|22020|Perth Basin
18563|Trealla Limestone|22097|Southern Carnarvon Basin
18563|Trealla Limestone|27718|Barrow Sub-basin
18563|Trealla Limestone|27899|Dampier Sub-basin
18563|Trealla Limestone|28319|Gascoyne Sub-basin
