Reference Id | Author | Year | Title | Source | Vol/Part | Pages
23091|Valliant, R.I., Meares, R.M.D.|1998|Lewis Ponds gold-silver-copper-lead-zinc deposits IN Berkman, D.A. & Mackenzie, D.H. (eds) 'Geology of Australian and Papua New Guinean mineral deposits'|AusIMM. Monograph Series|22|p635-640
23092|Pringle, I.J., Elliot, J.|1998|Bowdens silver-lead-zinc deposit, Mudgee IN Berkman, D.A. & Mackenzie, D.H. (eds) 'Geology of Australian and Papua New Guinean mineral deposits'|AusIMM. Monograph Series|22|p627-633
23093|Morland, R., Webster, A.E.|1998|Broken Hill lead-zinc-silver deposit IN Berkman, D.A. & Mackenzie, D.H. (eds) 'Geology of Australian and Papua New Guinean mineral deposits'|AusIMM. Monograph Series|22|p619-626
23094|Morland, R., Leevers, P.R.|1998|Potosi zinc-lead-silver deposit, Broken Hill IN Berkman, D.A. & Mackenzie, D.H. (eds) 'Geology of Australian and Papua New Guinean mineral deposits'|AusIMM. Monograph Series|22|p615-618
23095|Cook, W.G., Pocock, J.A., Stegman, C.L.|1998|Peak gold-copper-lead-zinc-silver deposit, Cobar IN Berkman, D.A. & Mackenzie, D.H. (eds) 'Geology of Australian and Papua New Guinean mineral deposits'|AusIMM. Monograph Series|22|p609-614
23096|Shi, B.L., Reed, G.C.|1998|CSA copper-lead-zinc deposit, Cobar IN Berkman, D.A. & Mackenzie, D.H. (eds) 'Geology of Australian and Papua New Guinean mineral deposits'|AusIMM. Monograph Series|22|p601-607
23097|Fogarty, J.M.|1998|Girilambone district copper deposits IN Berkman, D.A. & Mackenzie, D.H. (eds) 'Geology of Australian and Papua New Guinean mineral deposits'|AusIMM. Monograph Series|22|p593-600
23098|Webster, A.E., Lutherborrow, C.|1998|Elura zinc-lead-silver deposit, Cobar IN Berkman, D.A. & Mackenzie, D.H. (eds) 'Geology of Australian and Papua New Guinean mineral deposits'|AusIMM. Monograph Series|22|p587-592
23099|McInnes, P., Miles, I., Radclyffe, D., Brooker, M.|1998|Endeavour 42 (E42) gold deposit, Lake Cowal IN Berkman, D.A. & Mackenzie, D.H. (eds) 'Geology of Australian and Papua New Guinean mineral deposits'|AusIMM. Monograph Series|22|p581-585
23100|Wilkins, C., Smart, G.|1998|Browns Creek gold-copper deposit IN Berkman, D.A. & Mackenzie, D.H. (eds) 'Geology of Australian and Papua New Guinean mineral deposits'|AusIMM. Monograph Series|22|p575-580
23101|Elliott, S.M., Bywater, A., Johnston, C.|1998|McKinnons gold deposit, Cobar IN Berkman, D.A. & Mackenzie, D.H. (eds) 'Geology of Australian and Papua New Guinean mineral deposits'|AusIMM. Monograph Series|22|p567-574
23102|Teale, G.S.|1998|Mount Terrible gold deposits IN Berkman, D.A. & Mackenzie, D.H. (eds) 'Geology of Australian and Papua New Guinean mineral deposits'|AusIMM. Monograph Series|22|p561-566
23103|Mustard, R., Nielsen, R., Ruxton, P.A.|1998|Timbarra gold deposits IN Berkman, D.A. & Mackenzie, D.H. (eds) 'Geology of Australian and Papua New Guinean mineral deposits'|AusIMM. Monograph Series|22|p551-559
23110|Phillips, G.N., Hughes, M.J.|1998|Victorian gold province IN Berkman, D.A. & Mackenzie, D.H. (eds) 'Geology of Australian and Papua New Guinean mineral deposits'|AusIMM. Monograph Series|22|p495-505
23123|Morris, B.J., Davies, M.B., Newton, A.W.|1998|Iron ore deposits of the northern Gawler Craton IN Berkman, D.A. & Mackenzie, D.H. (eds) 'Geology of Australian and Papua New Guinean mineral deposits'|AusIMM. Monograph Series|22|p401-406
23154|Callen, R.A., Gravestock, D.I.|1994|Strzelecki 1:250 000 Geological Sheet SH54-2|Geological Survey of South Australia|1v|Map
23155|Gravestock, D.I., Callen, R.A., Alexander, E.M., Hill, A.J.|1995|Strzelecki 1:250 000 Geological Series - Explanatory Notes.|Geological Survey of South Australia||49pp
23157|Skilbeck, C.G., Cawood, P.A.|1994|Provenance history of a Carboniferous Gondwana margin forearc basin, New England fold Belt, eastern Australia: modal and geochemical constraints.|Sedimentary Geology|93(1-2)|107-133
23158|Baker, E.M., Andrew, A.S.|1991|Geologic, Fluid Inclusion, and Stable Isotope Studies of the Gold Bearing Breccia Pipe at Kidston, Queensland, Australia.|Economic Geology|86(4)|810-830
23160|Lottermoser, B.G.|1991|Trace Element Composition of Exhalites Associated with the Broken Hill Sulfide Deposit, Australia.|Economic Geology|86(4)|870-877
23161|Hutton, L.J., Grimes, K.G., Law, S.R., McLennan, T.P.T.|1998|Mount Coolon sheet SF/55-7. Queensland 1:250000 Geological Series. Second Edition|Geological Survey of Queensland||68pp
23162|Allen, C.M., Williams, I.S., Stephens, C.J., Fielding, C.R.|1998|Granite genesis and basin formation in an extensional setting: the magmatic history of the northernmost New England Orogen|Australian Journal of Earth Sciences|45(6)|p875-888
23163|Holland, E.|1994|The effects of fire on soluble rock landscapes.|Helictite|32(1)|p3-10
23164|Krokowski de Vickerod, J., Moore, D.H., Cayley, R.A.|1997|St Arnaud 1:100 000 Map Area Geological Report|Geological Survey of Victoria. Report|110|112pp
23166|Krokowski de Vickerod, J.|1997|Redbank 1:50 000 geological map|Geological Survey of Victoria||Map
23167|Krokowski de Vickerod, J.|1997|Swanwater 1:50 000 geological map|Geological Survey of Victoria||Map
23168|Krokowski de Vickerod, J.|1997|Navarre 1:50 000 geological map|Geological Survey of Victoria||Map
23169|Krokowski de Vickerod, J.|1997|St Arnaud 1:50 000 geological map|Geological Survey of Victoria||Map
23170|Meakin, N.S., Morgan, E.J.|1999|Dubbo 1:250 000 geological Sheet SI/55-4, 2nd Edition. Explanatory Notes.|Australian Geological Survey Organisation and Geological Survey of New South Wales|1v|504p
23171|Gilligan, L.B., Byrnes, J.G.|1994|Cobar 1:250000 Metallogenic Map SH/55-14: Metallogenic Study and Mineral Deposit Data Sheets.|Geological Survey of New South Wales|1v|240pp
23173|Gilligan, L.B., Byrnes, J.G., Watkins, J.J., Pogson, D.J.|1994|Cobar 1:250 000 Metallogenic Map SH/55-14.|Geological Survey of New South Wales|1v|Map
23176|Denniss, A., Huntington, J., Hore, S.|1999|Mount Fitton hyperspectral mineral mapping collaborative project|MESA Journal|15|p12-14
23178|Miller, D.T.|1999|An unusual uranium phosphate mineral discovery, central Flinders Ranges.|MESA Journal|15|p30-31
23179|Thomas, B., Bone, Y., Clarke, J.|1999|Fossil whale bones in the Middle Miocene Glenforslan Formation, Morgan.|MESA Journal|15|p32-33
23180|von der Borch, C.C., Dighton, J.|1999|Submarine spring mounds and related deposits in the lower Bunyeroo Formation, northern Flinders Ranges.|MESA Journal|15|p35-39
23181|Percival, I.G.|1999|Late Ordovician biostratigraphy of the northern Rockley-Gulgong Volcanic Belt.|Geological Survey of New South Wales. Quarterly Notes|108|p1-7
23183|Stilwell, J.D.|1999|Cretaceous Scaphopoda (Mollusca) of Australia and their palaeobiogeographic significance|Alcheringa|23(3)|p215-226
23185|Winchester-Seeto, T.M., Bell, K.N.|1999|Foraminiferal linings and other organic walled microfossils from the Devonian of the Tamworth Belt, northern New South Wales, Australia|Alcheringa|23(3)|p155-175
23186|Cohen, D.R., Silva-Santisteban, C.M., Rutherford, N.F., Garnett, D.L., Waldron, H.M.|1999|Comparison of vegetation and stream sediment geochemical patterns in northeastern New South Wales|Journal of Geochemical Exploration|66(3)|p469-489
23188|Stilwell, J.D., Bean, J.M.|1999|First record of Acesta (Bivalvia: Limidae) from the Cretaceous of Australia|Alcheringa|23(4)|p283-288
23189|Kemp, A.|1999|Sensory lines and rostral skull bones in lungfish of the family Neoceratodontidae (Osteichthyes: Dipnoi)|Alcheringa|23(4)|p289-307
23196|Cooke, D.R., Large, R.R., Bull, S.W., McGoldrick, P.J.|1999|Brine chemistry and the spectrum of stratiform sediment-hosted Pb-Zn deposits. IN 'Mineral deposits:processes to processing. Proceedings 5th Biennial SGA Meeting & 10th Quadrennial IAGOD Symposium, London, UK, 22-25 Aug 1999' Stanley C.J. (|A.A. Balkema, Rotterdam|Vol 2|p829-833
23202|Wilkins, C.|1999|Structure of the Browns Creek gold-copper skarn deposit, Blayney, NSW, Australia. IN 'Mineral deposits: processes to processing. Proc 5th biennial SGA meeting & 10th quadrennial IAGOD symposium, London, UK, 22-25 Aug 1999' Stanley C.J.(ed)|A.A. Balkema, Rotterdam|Vol 2|p1059-1062
23203|Bierlein, F.P., Arne, D.C., Foster, D.A., Keay, S., McNaughton, N.J.|1999|A dynamic model for gold mineralization in the Western Lachlan Orogen, Victoria, Australia: Implications for the formation of slate-belt gold veins. IN 'Mineral deposits: processes to processing. Proc 5th biennial SGA meet & 10th quadrenni|A.A. Balkema, Rotterdam|Vol 2|p1251-1254
23205|Condie, K.C.|1992|Proterozoic Crustal Evolution|Developments in Precambrian Geology|10|537p
23208|Basden, A.M., Young, G.C., Coates, M.I., Ritchie, A.|2000|The most primitive osteichthyan braincase?|Nature|Vol.403|p185-188
23210|Crooks, A.|2000|Ethiudna wollastonite deposits.|MESA Journal|16|p26-27
23211|Dyson, I.A.|1999|The Beltana Diapir - a salt withdrawal minibasin in the northern Flinders Ranges|MESA Journal|15|p40-46
23213|Percival, I.G., Morgan, E.J., Scott, M.M.|1999|Ordovician stratigraphy of the northern Molong Volcanic Belt: new facts and figures|Geological Survey of New South Wales. Quarterly Notes|108|p8-27
23214|Pogson, D.J., Watkins, J.J.|1998|Bathurst 1:250 000 geological Sheet. SI/55-8: Explanatory Notes.|Australian Geological Survey Organisation and Geological Survey of New South Wales|SI/55-8|
23217|Young, G.C.|1999|The Hervey Group (Middle-Upper Devonian) on the Parkes 1:100 000 Sheet Area, NSW (Lachlan Fold Belt)|Australian Geological Survey Organisation. Record|17|22pp
23218|Pickett, J.W., Alder, J.D.|1997|Layers of time: the Blue Mountains and their geology.|New South Wales. Department of Mineral Resources||34pp.
23219|Goldbery, R.|1996|Katoomba 8930-1 Geological Map 1: 50 000|Geological Survey of New South Wales||Map Legend
23220|Rees, I.D., Genn, D.L.P.|1999|Mineral Occurences - Gilberton 1:250 000 Sheet area, North Queensland|Queensland Geological Record|1999/8|95p
23223|Leyh, W.R., Conor, C.H.H.|2000|Stratigraphically controlled metallogenic zonation associated with the regional redox boundary of the Willyama Supergroup - economic implications for the southern Curnamona Province.|MESA Journal|16|p39-47
23224|Burton, G.R., Mason, A.J.|1998|Controls on Opal Localisation in the White Cliffs Area.|Geological Survey of New South Wales. Quarterly Notes|107|p1-11
23225|Percival, I.G.|1998|The Age of the Nandillyan and Narragal Limestones, Molong High, Central Western New South Wales.|Geological Survey of New South Wales. Quarterly Notes|107|p12-19
23226|Lukasik, J.J., James, N.P.|1998|Lithostratigraphic revision and correlation of the Oligo-Miocene Murray Supergroup, western Murray Basin, South Australia|Australian Journal of Earth Sciences|45(6)|p889-902
23229|VandenBerg, A.H.M.|1988|Palaeozoic Stratigraphy in Victoria. IN 'Victorian Geology Excursion Guide' Clark I., Cook B., Cochrane G.C. (eds)|Australian Academy of Science and Geological Society of Australia (Victorian Division)|Section 3|pp15-38
23230|Abele, C.|1988|Mesozoic and Cainozoic Stratigraphy of Victoria. IN 'Victorian Geology Excursion Guide' Clark I., Cook B., Cochrane G.C. (eds)|Australian Academy of Science and Geological Society of Australia (Victorian Division)|Section 4|pp39-46
23231|Cas, R.|1988|Tectonic History of Victoria. IN 'Victorian Geology Excursion Guide' Clark I., Cook B., Cochrane G.C. (eds)|Australian Academy of Science and Geological Society of Australia (Victorian Division)|Section 5|pp47-56
23232|White, A.J.R.|1988|Intrusive Rocks of Victoria. IN 'Victorian Geology Excursion Guide' Clark I., Cook B., Cochrane G.C. (eds)|Australian Academy of Science and Geological Society of Australia (Victorian Division)|Section 6|pp57-66
23234|Cochrane, G.W., Barton, C.M., Canavan, F., Holdgate, G.R., Knight, J.L.|1988|Economic Geology. IN 'Victorian Geology Excursion Guide' Clark I., Cook B., Cochrane G.C. (eds)|Australian Academy of Science and Geological Society of Australia (Victorian Division)|Section 9|pp81-93
23235|Birch, W.D.|1988|Palaeozoic Volcanism in Victoria. IN 'Victorian Geology Exursion Guide' Clark I., Cook B., Cochrane G.C., (eds)|Australian Academy of Science and Geological Society of Australia (Victorian Division)|Section 7|pp67-69
23236|Cox, F., Evans, R.|1988|Engineering Geology - Dam Site Selection in Victoria. IN 'Victorian Geology Excursion Guide' Clark I., Cook B., Cochrane G.C. (eds)|Australian Academy of Science and Geological Society of Australia (Victorian Division)|Section 10(1)|pp95-100
23245|Scheibner, E., Basden, H. (ed.)|1998|Part 6(15). Cambrian-Early Silurian. In: Geology of New South Wales - Synthesis.|Geological Survey of New South Wales. Memoir (Geology)|13(2)|p103-139
23246|Brookes, G., Mong, J., Xie, J., Bembrick, C., Aadil, N., Kouzmina, G., Shi, B., Barry, S.|1999|DIGS - Digital Imaging of Geological System, an interactive database for the resources industry.|Geological Survey of New South Wales. Quarterly Notes|109|p1-23
23247|Spencer-Jones, D.|1988|Northwest Victoria - Grampian Ranges. IN 'Victorian Geology Excursion Guide' Clark I., Cook B., Cochrane G.C. (eds)|Australian Academy of Science and Geological Society of Australia (Victorian Division)|Section 12(1)|pp181-195
23248|Ashley, P.M., Cook, N.D.J., Fanning, C.M.|1996|Geochemistry and age of metamorphosed felsic igneous rocks with A-type affinities in the Willyama Supergroup, Olary Block, South Australia and implications for mineral exploration|Lithos|38|pp167-184
23249|Gallagher, S.J., Jonasson, K., Holdgate, G.|1999|Foraminiferal biofacies and palaeoenvironmental evolution of an Oligo-Miocene cool-water carbonate succession in the Otway Basin, Southeast Australia|Journal of Micropalaeontology|18/2|p143-168
23250|Sohl, L.E., Christie-Blick, N., Vent, D.V.|1999|Paleomagnetic polarity reversals in Marinoan (ca. 600Ma) glacial deposits of Australia: Implications for the duration of low-latitude glaciation in Neoproterozoic time|Geological Society of America. Bulletin|111(8)|p1120-1139
23251|Cranfield, L.C.|1999|Gympie Special. Queensland 1:100 000 Geological Map Commentary. Sheet 9445, Part 9545.|Queensland. Department of Mines and Energy|1v|Map Legend
23252|Cameron, R.G.|1997|Booligal 1:250 000 geological sheet, SI55-5|Geological Survey of New South Wales|1v|Map
23256|Sircombe, K.N.|1999|Tracing provenance through the isotope ages of littoral and sedimentary detrital zircon, eastern Australia|Sedimentary Geology|124|p47-67
23264|Barton, C.|1988|Melbourne Trough-Eastern Side - Latrobe Valley. IN 'Victorian Geology Excursion Guide' Clark I., Cook B., Cochrane G.C. (eds)|Australian Academy of Science and Geological Society of Australia (Victorian Division)|Section 13(3)|pp323-335
23265|Marshall, A., Thornton, P., Wissenden, A.F.|1988|Melbourne Trough-Eastern Side - Thomson, Blue Rock and Moondarra Dams, West Gippsland. IN 'Victorian Geology Excursion Guide' Clark I., Cook B., Cochrane G.C. (eds)|Australian Academy of Science and Geological Society of Australia (Victorian Division)|Section 13(4)|pp337-352
23275|Thomas, N.M.|1988|Melbourne Trough-Western Side - Building stones used in the city of Melbourne. IN 'Victorian Geology Excursion Guide' Clark I., Cook B., Cochrane G.C. (eds)|Australian Academy of Science and Geological Society of Australia (Victorian Division)|Section 14(7)|pp465-474
23278|Doyle, M.G., McPhie, J.|2000|Facies architecture of a silicic intrusion-dominated volcanic centre at Highway-Reward, Queensland, Australia|Journal of Volcanology and Geothermal Research|99(1-4)|pp79-96
23282|Morton, J.G.G., Drexel, J.F.|1997|The petroleum geology of South Australia. Volume 3: Officer Basin.|South Australia. Department of Mines and Energy Resources. Report Book|97/19|173p
23287|Zang, W.|1994|Review of Neoproterozoic and Early Palaeozoic acritarch biostratigraphy in Australia|PESA Journal|22|p101-106
23288|Zang, W.|1995|Early Neoproterozoic sequence stratigraphy and acritarch biostratigraphy, eastern Officer Basin, South Australia|Precambrian Research|74|p119-175
23291|Withnall, I.W., MacKenzie, D.E., Denaro, T.J., Bain, J.H.C., Oversby, B.S., Knutson, J., Donchak, P.J.T., Champion, D.C., Wellman, P., Cruikshank, B.I., Sun, S.S., Pain, C.F.|1997|Georgetown Region: IN 'North Queensland Geology' Bain, J. H. C. and Draper, J. J. (eds.)|Australian Geological Survey Organisation Bulletin/Queensland Department of Mines and Energy Qld Geo|240/9|p19-116
23300|Taylor, D.H., Simons, B.A.|2000|Waubra 1:50 000 geological map|Geological Survey of Victoria|Map - 7623-3|Map Legend
23302|Wohlt, K.E., Simons, B.A.|2000|Campbelltown 1:50 000 geological map|Geological Survey of Victoria|Map - 7623-1|Map Legend
23303|Taylor, D.H.|2000|Creswick 1:50 000 geological map|Geological Survey of Victoria|Map - 7623-2|Map Legend
23304|Wohlt, K.E., Taylor, D.H., Simons, B.A., Magart, A.P.M.|2000|Maryborough 1:50 000 geological map|Geological Survey of Victoria|Map - 7623-4|Map Legend
23305|Taylor, D.H., Wohlt, K.E., Simons, B.A., Maher, S., Morand, V.J., Sapurmas, P.|2000|Creswick 1:100 000 map area geological report|Geological Survey of Victoria. Report|117|p147
23306|Simons, B.A., Moore, D.H.|2000|Victoria 1:1 000 000 Pre-Permian Geology|Geological Survey of Victoria|Map|Map Legend
23307|VandenBerg, A.H.M.|1999|Victoria 1:1 000 000 Geology|Geological Survey of Victoria|Map|Map Legend
23308|Maher, S., Radojkovic, A.|1999|Victoria 1:1 000 000 Pre-Permian Mineralisation and Geology|Geological Survey of Victoria|Map|Map Legend
23309|VandenBerg, A.H.M., Willman, C.E., Maher, S., Simons, B.A., Cayley, R.A., Taylor, D.H., Morand, V.J., Moore, D.H., Radojkovic, A.|2000|The Tasman Fold Belt System in Victoria|Geological Survey of Victoria. Special Publication|1v|462p
23314|Grey, K., Blake, D.H.|1999|Neoproterozoic (Cryogenian) stromatolites from the Wolfe Basin, east Kimberley, Western Australia: correlation with the Centralian Superbasin|Australian Journal of Earth Sciences|46(3)|p329-341
23315|Paul, E., Flottmann, T., Sandiford, M.|1999|Structural geometry and controls on basement-involved deformation in the northern Flinders Ranges, Adelaide Fold Belt, South Australia.|Australian Journal of Earth Sciences|46(3)|p343-354
23321|Johnson, S.E.|1999|Deformation and possible origins of the Cooma Complex, southeastern Lachlan Fold Belt, New South Wales.|Australian Journal of Earth Sciences|46(3)|p429-442
23322|McGowran, B., Li, Q., White, M.R.|2000|Sequence and biofacies packages in the mid-Cenozoic Gambier Limestone, South Australia, reappraisal of foraminiferal evidence.|Australian Journal of Earth Sciences|47(6)|p 955-970
23327|Rickard, M.J., Love, S.|2000|Timing of megakinks and related structures: constraints from the Devonian Bunga-Wapenga Basin, Mimosa Rocks National Park, New South Wales.|Australian Journal of Earth Sciences|47(6)|p1009-1013
23329|Sircombe, K.N., McQueen, K.G.|2000|Zircon dating of Devonian-Carboniferous rocks from the Bombala area, New South Wales.|Australian Journal of Earth Sciences|47(6)|p1041-1051
23334|Packham, G., Percival, I., Bischoff, G.|1999|Age constraints on strata enclosing the Cadia and Junction Reefs ore deposits of central New South Wales, and tectonic implications.|Geological Survey of New South Wales. Quarterly Notes|110|p1-12
23335|Glen, R.A., Lennox, P.G., Foster, D.A.|1999|40/Ar - 39/Ar dating of deformations west of the Hill End Trough, Lachlan Orogen, New South Wales.|Geological Survey of New South Wales. Quarterly Notes|110|p13-24
23336|Neef, G., Larsen, D.F., Ritchie, A.|1996|Late Silurian and Devonian Fluvial Strata in Western Darling Basin, Far West New South Wales.|Australasian Sedimentologists Group. Field Guide Series|10|p1-30
23339|Reif, T.|2000|Honeymoon uranium project update.|MESA Journal|19|p4-7
23341|Simpson, C., Townsend, J.|2000|Coober Pedy opal exploration program 2000.|MESA Journal|19|p18-19
23345|Teale, G.S.|2000|Known and potential mineralisation styles, Benagerie Ridge Magnetic Complex.|MESA Journal|19|p43-46
23346|Skirrow, R.G., Ashley, P.M.|2000|Proterozoic Cu-Au systems of the Curnamona Province - members of a global family?|MESA Journal|19|p48-50
23347|Conor, C.H.H.|2000|Definition of major sedimentary and igneous units of the Olary Domain, Curnamona Province.|MESA Journal|19|p51-56
23349|Brown, M.C.|2000|Cenozoic tectonics and landform evolution of the coast and adjacent highlands of southeast New South Wales.|Australian Journal of Earth Sciences|47(2)|p245-257
23350|Boyd, R., Leckie, D.|2000|Greta Coal Measures in the Muswellbrook Anticline area, New South Wales.|Australian Journal of Earth Sciences|47(2)|p259-279
23351|Paul, E., Sandiford, M., Flottmann, T.|2000|Structural geometry of a thick-skinned fold-thrust belt termination: the Olary Block in the Adelaide Fold Belt, South Australia.|Australian Journal of Earth Sciences|47(2)|p281-289
23356|Longley, I.M., Bradshaw, M.T., Hebberger, J.|2000|Australian petroleum provinces of the 21st century.|PESA Journal|28|p21-42
23359|Muir, W.|2000|1999 Exploration Review.|PESA Journal|28|p69-86
23365|New South Wales. Dept. Mineral Resources|2001|The Cargelligo Mapping Project.|New South Wales. Department of Mineral Resources. Minfo|69|p7-8
23366|New South Wales. Dept. Mineral Resources|2001|Young Nickel-Cobalt Project Update|New South Wales. Department of Mineral Resources. Minfo|69|p12-14
23367|New South Wales. Dept. Mineral Resources|2001|Systerton Nickel-Cobalt Project Update	|New South Wales. Department of Mineral Resources. Minfo|69|p15-16
23368|New South Wales. Dept. Mineral Resources|2001|Corona and Mole Maps support exploration|New South Wales. Department of Mineral Resources. Minfo|69|p61
23369|New South Wales. Dept. Mineral Resources|2001|Exploration New South Wales: Mining beyond 2000|New South Wales. Department of Mineral Resources. Minfo|69|p24-27
23371|New South Wales. Dept. Mineral Resources|2001|Tritton Copper Deposit Project Update|New South Wales. Department of Mineral Resources. Minfo||p34-36
23375|Boreham, C.J., Summons, R.E.|1999|New insights into the active petroleum systems in the Cooper and Eromanga Basins, Australia|APPEA Journal|39(1)|p263-296
23380|Neef, G., Bottrill, R.S.|1996|Devonian geology of the Copper Mine Range, far west New South Wales|Royal Society of New South Wales. Journal and Proceedings|129|p105-122
23390|Giddings, J.W., Gibson, G.M., Maidment, D.W.|1999|Rock-property-structural-geology synergy at work in Broken Hill.|AGSO Research Newsletter|30|p7-10
23391|Maidment, D.W., Gibson, G.M., Giddings, J.W.|1999|Taking geology beneath cover at Broken Hill.|AGSO Research Newsletter|30|p5-7
23392|Young, G.C.|1999|The Hervey Group (Middle-Upper Devonian) on the Grenfell 1:100 000 Sheet Area, NSW (Lachlan Fold Belt)|Australian Geological Survey Organisation. Record|1999/17 v 1|29p
23393|Denaro, T.J., Culpeper, L.G., Morwood, D.A., Burrows, P.E.|1999|Mines and Mineralisation of the Lawn Hill 1:250 000 sheet area, North-West Queensland|Queensland Geological Record|1999/5|59p
23394|Coats, R.P., Horwitz, R.C., Crawford, A.R., Campana, B., Thatcher, D., Thomson, B.P., Barnes, T.A.|1969|Mount Painter Province - Geological Atlas Special Series 1:125,000|Geological Survey of South Australia|1v|Map
23402|Stuart-Smith, P.G., Black, L.P.|1999|Willaura, Sheet 7422, Victoria, 1:100 000 Map Geological Report|Australian Geological Survey Organisation, Record|1999/38|50p
23411|Blissett, A.H., Barnes, T.A.|1969|Mount Painter Province Geological Cross Sections|Geological Survey of South Australia|1v|Map
23412|Blissett, A.H., Barnes, T.A.|1969|Mount Painter Province Mineral Locations|Geological Survey of South Australia|1v|Map
23417|Dahlhaus, P.G., Macewan, R.J., Nathan, E.L., Morand, V.J.|2000|Salinity on the southeastern Dundas Tableland, Victoria|Australian Journal of Earth Sciences|47(1)|p3-11
23420|Blewett, R.S., Denaro, T.J., Knutson, J., Wellman, P., Mackenzie, D.E., Cruikshank, B.I., Wilford, J.R., Von Gnielinski, F., Pain, C.F., Sun, S.S., Bultitude, R.J.|1997|Coen Region IN 'North Queensland Geology' Bain J.H.C. and Draper J.J. (eds)|Australian Geological Survey Organisation Bulletin/Queensland Department of Mines and Energy Qld Geo|240/9|p117 - 158
23422|Hutton, L.J., Draper, J.J., Rienks, I.P., Withnall, I.W., Knutson, J.|1997|Charters Towers Region IN "North Queensland Geology" Bain, J.H.C. and Draper J.J. (eds)|Australian Geological Survey Organisation Bulletin/Queensland Department of Mines and Energy Qld Geo|240/9|p165-224
23423|Bultitude, R.J., Garrad, P.D., Donchak, P.J.T., Domagala, J., Champion, D.C., Rees, I.D., Mackenzie, D.E., Wellman, P., Knutson, J., Fanning, C.M., Fordham, B.G., Grimes, K.G., Oversby, B.S., Rienks, I.P., Stephenson, P.J., Chappell, B.W., Pain, C.F., Wilford, J.R., Rigby, J.F., Woodbury, M.J.|1997|Cairns Region. In 'North Queensland Geology' Bain J.H.C and Draper J.J. (eds)|Australian Geological Survey Organisation Bulletin/Queensland Department of Mines and Energy Qld Geo|240/9|p225-325
23425|McConachie, B.A., Dunster, J.N., Wellman, P., Denaro, T.J., Pain, C.F., Habermehl, M.A., Draper, J.J.|1997|Carpentaria Lowlands and Gulf of Carpentaria Regions. IN 'North Queensland Geology' Bain J.H.C. and Draper J.J. (eds)|Australian Geological Survey Organisation Bulletin/Queensland Department of Mines and Energy Qld Geo|240/9|p365-397
23426|McConachie, B.A., Wellman, P., Dunster, J.N., Wilford, J.R., Denaro, T.J., Draper, J.J.|1997|Quinkan Region. IN 'North Queensland Geology' Bain J.H.C. and Draper J.J.|Australian Geological Survey Organisation Bulletin/Queensland Department of Mines and Energy Qld Geo|204/9|p399-407
23427|Wellman, P., Struckmeyer, H.I.M., Symonds, P.A., Fellows, M.E., Scott, D.L., Draper, J.J.|1997|Coral Sea Region. IN 'North Queensland Geology' Bain J.H.C. and Draper J.J. (eds)|Australian Geological Survey Organisation Bulletin/Queensland Department of Mines and Energy Qld Geo|204/9|p409-418
23428|Pain, C.F., Wilford, J.R., Dohrenwend, J.C.|1997|Regolith of Cape York Peninsula. IN 'North Queensland Geology' Bain J.H.C. and Draper J.J. (eds)|Australian Geological Survey Organisation Bulletin/Queensland Department of Mines and Energy Qld Geo|204/9|p419-428
23429|Black, L.P., Carr, G.R., Sun, S.S.|1997|Applied isotope geochronology and geochemistry. IN: Bain, J.H.C. & Draper, J.J. (editors) North Queensland Geology|Australian Geological Survey Organisation. Bulletin|240|429-447
23430|Withnall, I.W., Draper, J.J., Mackenzie, D.E., Knutson, J., Blewett, R.S., Hutton, L.J., Bultitude, R.J., Wellman, P., McConachie, B.A., Bain, J.H.C., Donchak, P.J.T., Lang, S.C., Domagala, J., Symonds, P.A., Rienks, I.P.|1997|Review of Geological Provinces and Basins of North Queensland. IN 'North Queensland Geology' Bain J.H.C. & Draper J.J. (eds)|Australian Geological Survey Organisation Bulletin/Queensland Department of Mines and Energy Qld Geo|240/9|p449-528
23431|Ewers, G.R.|1997|Mineral and Energy Deposit Styles and Potential Resources. IN 'North Queensland Geology' Bain J.H.C. and Draper J.J. (eds)|Australian Geological Survey Organisation Bulletin/Queensland Department of Mines and Energy Qld Geo|204/9|p529-545
23432|Draper, J.J., Bain, J.H.C.|1997|A brief geological history of North Queensland. IN 'North Queensland Geology' Bain J.H.C. and Draper J.J (eds)|Australian Geological Survey Organisation Bulletin/Queensland Department of Mines and Energy Qld Geo|204/9|p547-550
23435|O'Flynn, M.L.|2000|Manufactured sands from hardrock quarries: environmental solution or dilemma for southeast Queensland?|Australian Journal of Earth Sciences|47(1)|p65-73
23436|Jankowski, J., Beck, P.|2000|Aquifer hetrogeneity: hydrogeological and hydrogeochemical properties of the Botany Sands aquifer and their impact on contaminant transport|Australian Journal of Earth Sciences|47(1)|p45-64
23438|McNally, G.H.|2000|Geology and mining practice in relation to shallow subsidence in the Northern Coalfield, New South Wales|Australian Journal of Earth Sciences|47(1)|p21-34
23439|Chappell, B.W., White, A.J.R., Williams, I.S., Wyborn, D., Wyborn, L.A.I.|2000|Lachlan Fold Belt granites revisited: high- and low- temperature granites and their implications|Australian Journal of Earth Sciences|47(1)|p123-138
23440|Willey, E.C.|2000|Esk Trough - Yarraman Block contact, an unconformity: its nature and implications for regional tectonics	|Australian Journal of Earth Sciences|47(1)|p139-152
