Stratno | Stratigraphic Name | Reference Id | Usage No |   Usage  | Page Number | Minimum Age Name | Maximum Age Name | Reference Comments | Numerical Age | Parent Units | Constituents | Related Units | Lithology 
55|Abner Sandstone|65342|6|Mentioned|p8.|||McArthur Basin. ||Unit in Roper Group.|Includes Hodgson and Jalboi Members.||
55|Abner Sandstone|67144|5|Briefly described|Map legend.|Calymmian|Calymmian|Ridge-forming.||Unit in Roper Group.|Includes Arnold Sandstone and Hodgson Sandstone Members.|Overlies Crawford Formation.|
55|Abner Sandstone|67352|6|Mentioned|p13 Tb.2|Calymmian|Calymmian|McArthur Basin.||Roper Group|Arnold Sandstone Member|Conformably overlies Crawford Formation.|
71|Acacia Gap Quartzite Member|22810|5|Briefly described|P13||||||||
71|Acacia Gap Quartzite Member|22813|5|Briefly described|Map|Paleoproterozoic|Paleoproterozoic|Part of the Wildman Siltstone. Quartzite, commonly pyritic.|||||
71|Acacia Gap Quartzite Member|23714|4|Described|p10|Proterozoic|Proterozoic|See also page 8 Table 1.  Of Wildman Siltstone. Max. thickness: 300 m.|||||
71|Acacia Gap Quartzite Member|23715|5|Briefly described|Map legend||Proterozoic|Of the Mount Partridge Group, in the Rum Jungle Region.|||||
71|Acacia Gap Quartzite Member|23733|5|Briefly described|p32 Fig. 19|||Of Wildman Siltstone (Mount Partridge Group).|||||
71|Acacia Gap Quartzite Member|24001|5|Briefly described|Map Legend|Proterozoic|Proterozoic|Fine to medium quartzite, pyritic interbedded phyllite.|||||
71|Acacia Gap Quartzite Member|39068|5|Briefly described|Map legend|Proterozoic|Proterozoic|Of the Wildman Siltstone. Quartzite, commonly pyritic; sandstone with interbedded siltstone; metamorphosed to lower greenschist facies.|||||
71|Acacia Gap Quartzite Member|39069|4|Described|p7|||See also Table 1.|||||
71|Acacia Gap Quartzite Member|39801|5|Briefly described|Map legend|Paleoproterozoic|Paleoproterozoic|Of the Wildman Siltstone. Orthoquartzite, pyritic in places; sandstone, gritty sandstone, interbedded shale or argillite, commonly carbonaceous.|||||
71|Acacia Gap Quartzite Member|40492|6|Mentioned|Map legend|Paleoproterozoic|Paleoproterozoic||||||
71|Acacia Gap Quartzite Member|40493|4|Described|p12||||||||
71|Acacia Gap Quartzite Member|40808|3|Fully described|p12||||||||
71|Acacia Gap Quartzite Member|41304|6|Mentioned|Map legend|Paleoproterozoic|||||||
71|Acacia Gap Quartzite Member|41305|4|Described|p15||||||||
71|Acacia Gap Quartzite Member|42012|6|Mentioned|p30||||||||
71|Acacia Gap Quartzite Member|43187|5|Briefly described|p2||||||||
71|Acacia Gap Quartzite Member|46675|5|Briefly described|Map legend|Paleoproterozoic|Paleoproterozoic|Of the Wildman Siltstone (Mount Partridge Group). Orthoquartzite, pyritic in places; sandstone, gritty sandstone interbedded shale or argillite, commonly carbonaceous.|||||
71|Acacia Gap Quartzite Member|47049|5|Briefly described|Table|||Minor name change; raised from base of Wildman Siltstone.|||||
71|Acacia Gap Quartzite Member|60575|5|Briefly described|Map legend|Mesoproterozoic|Mesoproterozoic|Of the Wildman Siltstone (Mount Partridge Group).|||||
71|Acacia Gap Quartzite Member|60677|5|Briefly described|Map Legend|Proterozoic|Proterozoic|Orthoquartzite, sandstone, gritty sandstone, interbedded shale or argillite, commonly carbonaceous. Of Wildman Siltstone.|||||
71|Acacia Gap Quartzite Member|61389|5|Briefly described|Map Legend|||Of the Wildman Siltstone. Orthoquartzite, sandstone, gritty sandstone, interbedded shale and argillite, commonly carbonaceous.|||||
71|Acacia Gap Quartzite Member|64662|5|Briefly described|p44|||Of the Wildman Siltstone. Geological Province: Pine Creek Orogen. Dominated by detrital zircon ~2.5Ga old, like Ferdies Member, Dead Bullock Formation, Tanami region. Could indicate widespread Neoarchean crust in northern Australia.|||||
71|Acacia Gap Quartzite Member|64698|4|Described|lithinterp table|Orosirian|Paleoproterozoic|Of Wildman Siltstone which has age 2026Ma SHRIMP U/Pb, so Member must be similar age. Max thickness 200m. Pyritic quartz sandstone, interbedded carbonaceous siltstone and mudstone.|||||
71|Acacia Gap Quartzite Member|64730|5|Briefly described|p125 Fig. 3, p139|Paleoproterozoic|Paleoproterozoic|Age referred from ages of tuffaceous beds in the Wildman Siltstone, above Acacia Gap Quartzite Member. Includes detrital zircons of  Rum Jungle Complex age (Archean)|2019 +/- 4 Ma min. deposition age.||||
71|Acacia Gap Quartzite Member|65232|5|Briefly described|p51|||Of Wildman Siltstone. Orthoquartzite beds.|||||
71|Acacia Gap Quartzite Member|65339|4|Described|p6 Table 1, p11, p16, p18.|||Formerly Acacia Gap Tongue Member (Malone 1962a, b), Acacia Gap Sandstone Member (Needham et al. 1980); revised to this name by Crick (1987). 50 - 300 m thick. Indurated ferricrete benches have formed on scree slopes near Townend Road. Stratiform pyrrhotite horizons produce curvilinear zones of high magnetic intensity. Is offset by NE-trending dextral strike-slip faults.|c.2025 Ma (Worden et al. 2004).|Unit in Wildman Siltstone.|||Pale grey, well sorted and rounded, fine- to medium-grained, evenly grained, dense quartzite with interbedded phyllite, sandstone; pyrite cubes common; quartz veining is abundant.
71|Acacia Gap Quartzite Member|67186|5|Briefly described|Map legend.|Paleoproterozoic|Paleoproterozoic|||Unit in Wildman Siltstone.|||Pyritic quartz sandstone, interbedded carbonaceous siltstone and mudstone.
71|Acacia Gap Quartzite Member|67779|5|Briefly described|p6 Fig.5.|Paleoproterozoic|Paleoproterozoic|Central Domain, Pine Creek Orogen.|2019 +/- 4 Ma (Worden et al. 2008a).|Unit in Wildman Siltstone.|||
92|Adam Shale|8217|5|Briefly described|Map Legend|Cambrian|Cambrian|Green and red shale and sandstone, bioturbated.|||||
92|Adam Shale|12951|5|Briefly described|p143, p145 Fig 6|Early Cambrian|Early Cambrian|Georgina Basin.||||Laterally equivalent to Mount Baldwin Formation. Unconformably overlies Elkera Formation.|Siliciclastics.
92|Adam Shale|22954|6|Mentioned|Fig3p9|Early Cambrian|||||||
92|Adam Shale|24111|5|Briefly described|p215 Fig. 11|Cambrian|Cambrian|Name appears as Adam only in text.  Geological Province: Georgina Basin.|||||
92|Adam Shale|35798|2|Defined|p312|Early Cambrian|Early Cambrian||||||
92|Adam Shale|37462|6|Mentioned|Fig.4.16||||||||
92|Adam Shale|37928|6|Mentioned|Fig.4||||||||
92|Adam Shale|37929|6|Mentioned|Fig.2||||||||
92|Adam Shale|38157|6|Mentioned|p281, Table IX||||||||
92|Adam Shale|39921|6|Mentioned|Map legend|Early Cambrian|Early Cambrian||||||
92|Adam Shale|40856|6|Mentioned|Fig.23.6||||||||
92|Adam Shale|40906|6|Mentioned|Fig.9||||||||
92|Adam Shale|41103|6|Mentioned|p261||||||||
92|Adam Shale|41388|6|Mentioned|p552||||||||
92|Adam Shale|41524|6|Mentioned|Fig.3||||||||
92|Adam Shale|41801|6|Mentioned|Fig.4||||||||
92|Adam Shale|42059|6|Mentioned|Fig.2 P131||||||||
92|Adam Shale|42956|5|Briefly described|p27||||||||
92|Adam Shale|43595|5|Briefly described|p548,Fig.5-33,549||Early Cambrian||||||
92|Adam Shale|45155|6|Mentioned|Fig.8||||||||
92|Adam Shale|47035|6|Mentioned|p85||||||||
92|Adam Shale|49027|5|Briefly described|p6||||||||
92|Adam Shale|60122|6|Mentioned|p9, p11 Tb. 1|||Within Supersequence 4.  Disconformably overlain by Red Heart Dolostone.  See also p14.|||||
92|Adam Shale|61404|5|Briefly described|Map legend|Early Cambrian|Early Cambrian|Of the Shadow Group.  Shale; basal sandstone. Geological Province: southern Georgina Basin.|||||
92|Adam Shale|62983|6|Mentioned|p11|||Geological Province: Georgina Basin.|||||
92|Adam Shale|63450|4|Described|p78 Fig. 5, p80|Early Cambrian|Early Cambrian|Disconformably overlain by Red Heart Dolomite. Max. thickness: 16m. Geological province: Georgina Basin, West Toko Syncline. Comprises bioturbated red and green shale and sandstone; acritarchs.|||||
92|Adam Shale|64068|3|Fully described|p x, pp54-55, p57|Early Cambrian|Early Cambrian|Previously included in underlying Grant Bluff Formation. Potential host for epigenetic, stratiform, sediment-hosted Pb-Zn. Correlations: Mount Baldwin Formation, Octy Formation, Neutral Junction Formation, possibly Sylvester Sandstone.||Of Shadow Group.||Disconformably overlies Grant Bluff Formation and underlies Red Heart Dolostone.|Green and brown pyritic shale, black shale toward top; minor brown-grey sandstone.
92|Adam Shale|64812|5|Briefly described|p237 Fig. 2|Early Cambrian|Early Cambrian|Geological Province: southern Georgina Basin.|||||
92|Adam Shale|64813|5|Briefly described|p256 Fig. 3|Early Cambrian|Early Cambrian|Overlain by Red Heart Dolostone. Geological Province: southern Georgina Basin.|||||
92|Adam Shale|65237|5|Briefly described|p3 Fig. 4|Early Cambrian|Early Cambrian|Interfingers with Mount Baldwin Formation. Geological province: southern Georgina Basin.|||||
92|Adam Shale|65342|6|Mentioned|p7.|Early Cambrian|Early Cambrian||||||
143|Adori Sandstone|13516|6|Mentioned|p167 fig 10, p169 fig 11, p171 fig 12|Late Jurassic|Late Jurassic|In Eromanga Basin.|||||
143|Adori Sandstone|22464|5|Briefly described|p9||Late Jurassic|Eromanga Basin, overlies Birkhead Formation, overlain by Westbourne Formation.|||||
143|Adori Sandstone|22883|6|Mentioned|P31||||||||
143|Adori Sandstone|23054|6|Mentioned|Fig5p22|Tithonian|Tithonian||||||
143|Adori Sandstone|23056|4|Described|17|||Geol province Eromanga Basin. Parent Injune Creek Group.|||||
143|Adori Sandstone|23155|6|Mentioned|p26|||The Adori Sandstone has not been recognised on STRZELECKI.|||||
143|Adori Sandstone|23375|4|Described|Fig2 p265||Tithonian|Laterally equivalent to part of Namur Sandstone. of Eromanga Basin.|||||
143|Adori Sandstone|23425|5|Briefly described|Plate 10.2|||Of Injune Creek Group, Eromanga Basin Province.|||||
143|Adori Sandstone|23430|4|Described|p523-524 Table 14.7|||Of Injune Creek Group. Eromanga Basin Province. Maximum thickness <33 m.|||||
143|Adori Sandstone|23818|6|Mentioned|p141 Fig.65, p142|Jurassic|Jurassic|Geological Province: Eromanga Basin. Of the Mooga Formation.|||||
143|Adori Sandstone|23982|5|Briefly described|p35 Fig.7|Jurassic|Jurassic|Of Injune Creek Group. Geological Province: Great Artesian Basin.|||||
143|Adori Sandstone|24092|5|Briefly described|p7|||Geological Province: Great Artesian Basin.|||||
143|Adori Sandstone|24204|5|Briefly described|p266|Jurassic|Jurassic|Geological Province: Eromanga Basin.|||||
143|Adori Sandstone|24210|5|Briefly described|p133 Fig. 2|Late Jurassic|Late Jurassic|Geological Province: Cooper Basin.|||||
143|Adori Sandstone|29591|6|Mentioned|Table 72||||||||
143|Adori Sandstone|30024|6|Mentioned|p332||||||||
143|Adori Sandstone|30102|6|Mentioned|p16|||Jurassic age. Unit of Injune Creek Group. See also P21,24,31.|||||
143|Adori Sandstone|30103|5|Briefly described|p9|||Middle to Upper Jurassic age. Table 3 on P9.|||||
143|Adori Sandstone|30104|6|Mentioned|Map legend|Jurassic|Jurassic||||||
143|Adori Sandstone|30508|6|Mentioned|p92|||Stratigraphic drilling|||||
143|Adori Sandstone|30691|4|Described|p6|||See also P20,21,Table4,6.Middle-Upper Jurassic age.|||||
143|Adori Sandstone|30692|6|Mentioned|Map legend|Late Jurassic|Middle Jurassic|Middle to Upper JurassicM - U|||||
143|Adori Sandstone|30694|6|Mentioned|Map legend|Late Jurassic|Middle Jurassic|Middle to Upper Jurassic.M - U|||||
143|Adori Sandstone|30695|4|Described|Table 4||||||||
143|Adori Sandstone|30699|6|Mentioned|p10|||Correlation table|||||
143|Adori Sandstone|30702|6|Mentioned|p48|||See also Fig.1. Stratigraphic table|||||
143|Adori Sandstone|30804|6|Mentioned|Table 2.||||||||
143|Adori Sandstone|30853|5|Briefly described|Table 3|||Middle-Upper Jurassic age|||||
143|Adori Sandstone|30854|5|Briefly described|Table 4|||Middle-Upper Jurassic age|||||
143|Adori Sandstone|30855|6|Mentioned|Map legend|Late Jurassic|Late Jurassic|Middle - Upper Jurassic.M - U|||||
143|Adori Sandstone|30856|4|Described|Table 3|||On table 10. Middle-Upper Jurassic age|||||
143|Adori Sandstone|30857|6|Mentioned|Map legend|Late Jurassic|Middle Jurassic|Middle - Upper Jurassic. Part of Injune Creek Group.M - U|||||
143|Adori Sandstone|31116|6|Mentioned|p27||||||||
143|Adori Sandstone|31120|6|Mentioned|Table 1||||||||
143|Adori Sandstone|31145|5|Briefly described|Table 1|||Middle - Upper Jurassic|||||
143|Adori Sandstone|31425|6|Mentioned|Map legend|Late Jurassic|Middle Jurassic|Middle-Upper JurassicM - U|||||
143|Adori Sandstone|31431|5|Briefly described|Table 3|||M.-U.Jurassic|||||
143|Adori Sandstone|33067|4|Described|Table 1|Middle Jurassic|Middle Jurassic|Of the Injune Creek Group.  Labile sandstone.|||||
143|Adori Sandstone|33069|4|Described|p7|||M.- U.Jur. Injune Cr. Gp.|||||
143|Adori Sandstone|33071|5|Briefly described|p6|||M.-U.Jur.|||||
143|Adori Sandstone|33075|6|Mentioned|Table 1||||||||
143|Adori Sandstone|33078|6|Mentioned|Map legend|Late Jurassic|Middle Jurassic|Middle - Upper JurassicM - U|||||
143|Adori Sandstone|33079|6|Mentioned|Map legend|Late Jurassic|Middle Jurassic|Middle to Upper JurassicM - U|||||
143|Adori Sandstone|33082|6|Mentioned|Map legend|Middle Jurassic|Middle Jurassic||||||
143|Adori Sandstone|33086|6|Mentioned|Map legend|Late Jurassic|Middle Jurassic|Middle to Upper JurassicM - U|||||
143|Adori Sandstone|33087|6|Mentioned|Map legend|Late Jurassic|Middle Jurassic|Mid.- U.Jur.M - U|||||
143|Adori Sandstone|33088|4|Described|Table 3|||Injune Ck Gp.|||||
143|Adori Sandstone|33089|5|Briefly described|Table 2|||M-U.Jur.|||||
143|Adori Sandstone|33092|5|Briefly described|p9|||Stratigraphy|||||
143|Adori Sandstone|33367|6|Mentioned|p23||||||||
143|Adori Sandstone|33449|4|Described|Table 1|||M.-U.Jur.|||||
143|Adori Sandstone|33638|6|Mentioned|p9||||||||
143|Adori Sandstone|33639|5|Briefly described|Table 2||||||||
143|Adori Sandstone|33648|6|Mentioned|p19|||Strat.|||||
143|Adori Sandstone|33672|5|Briefly described|p44|||Lithology|||||
143|Adori Sandstone|33673|4|Described|p291||||||||
143|Adori Sandstone|33821|6|Mentioned|Map legend|Late Jurassic|Late Jurassic||||||
143|Adori Sandstone|33825|4|Described|p9|||Lithology & correlation|||||
143|Adori Sandstone|33827|6|Mentioned|p13||||||||
143|Adori Sandstone|33832|5|Briefly described|p11|||Strat. & correlation|||||
143|Adori Sandstone|33939|6|Mentioned|p412|||N-S subsurface usage|||||
143|Adori Sandstone|34065|4|Described|p7|||M.-U.Jur.|||||
143|Adori Sandstone|34091|4|Described|Table 1|||Jurassic. Injune Cr. Gp.|||||
143|Adori Sandstone|34134|6|Mentioned|Chart|||Located between P480/481.|||||
143|Adori Sandstone|34174|6|Mentioned|Map legend|Late Jurassic|Middle Jurassic|Middle - Upper JurassicM - U|||||
143|Adori Sandstone|34218|5|Briefly described|Table 1|||See also Table 2. Middle - Upper Jurassic.|||||
143|Adori Sandstone|34386|6|Mentioned|p99|||Jurassic. See also PP100,101,102 etc.|||||
143|Adori Sandstone|34486|4|Described|Table 1|||See also Table 2. Upper Jurassic.|||||
143|Adori Sandstone|34487|6|Mentioned|Map legend|Late Jurassic|Middle Jurassic|Middle - Upper JurassicM - U|||||
143|Adori Sandstone|34611|6|Mentioned|Fig.65|||Correlation|||||
143|Adori Sandstone|35239|6|Mentioned|Table 1||||||||
143|Adori Sandstone|35560|6|Mentioned|p289||||||||
143|Adori Sandstone|35562|6|Mentioned|Table 4|||Biostratigraphy|||||
143|Adori Sandstone|35663|5|Briefly described|p124||||||||
143|Adori Sandstone|35811|5|Briefly described|Table 3||||||||
143|Adori Sandstone|36243|6|Mentioned|Table 6A||||||||
143|Adori Sandstone|36910|6|Mentioned|Fig.3||||||||
143|Adori Sandstone|37608|3|Fully described|Table 1||||||||
143|Adori Sandstone|37995|6|Mentioned|p62||||||||
143|Adori Sandstone|39070|4|Described|p363||||||||
143|Adori Sandstone|39276|6|Mentioned|Fig. 2||||||||
143|Adori Sandstone|39445|5|Briefly described|Table 10||||||||
143|Adori Sandstone|39478|6|Mentioned|Table 1||||||||
143|Adori Sandstone|39494|6|Mentioned|Fig.3||||||||
143|Adori Sandstone|39846|6|Mentioned|Fig.2||||||||
143|Adori Sandstone|39847|5|Briefly described|p36||||||||
143|Adori Sandstone|39943|6|Mentioned|Table 8A||||||||
143|Adori Sandstone|39988|6|Mentioned|Fig.2||||||||
143|Adori Sandstone|39989|4|Described|p422||||||||
143|Adori Sandstone|40030|6|Mentioned|Fig.3||||||||
143|Adori Sandstone|40121|6|Mentioned|p446||||||||
143|Adori Sandstone|40249|6|Mentioned|p41||||||||
143|Adori Sandstone|40250|6|Mentioned|Fig.7||||||||
143|Adori Sandstone|40544|6|Mentioned|p161||||||||
143|Adori Sandstone|40670|6|Mentioned|Fig.9||||||||
143|Adori Sandstone|40675|6|Mentioned|Table 8A||||||||
143|Adori Sandstone|40687|3|Fully described|p414||||||||
143|Adori Sandstone|40832|3|Fully described|p455||||||||
143|Adori Sandstone|40833|6|Mentioned|p468||||||||
143|Adori Sandstone|40910|6|Mentioned|Table 3||||||||
143|Adori Sandstone|40926|6|Mentioned|Table 2||||||||
143|Adori Sandstone|40962|6|Mentioned|Table 1||||||||
143|Adori Sandstone|41060|6|Mentioned|Fig.3||||||||
143|Adori Sandstone|41061|6|Mentioned|p19||||||||
143|Adori Sandstone|41062|6|Mentioned|Fig.5||||||||
143|Adori Sandstone|41063|6|Mentioned|Fig.4||||||||
143|Adori Sandstone|41064|6|Mentioned|p60||||||||
143|Adori Sandstone|41084|5|Briefly described|Fig.2||||||||
143|Adori Sandstone|41097|6|Mentioned|Table 1||||||||
143|Adori Sandstone|41099|6|Mentioned|p192||||||||
143|Adori Sandstone|41123|6|Mentioned|p177||||||||
143|Adori Sandstone|41175|5|Briefly described|p195||||||||
143|Adori Sandstone|41177|6|Mentioned|Fig.2||||||||
143|Adori Sandstone|41182|5|Briefly described|Fig.2||||||||
143|Adori Sandstone|41183|6|Mentioned|Fig.3 p308||||||||
143|Adori Sandstone|41186|4|Described|p207||||||||
143|Adori Sandstone|41187|6|Mentioned|Fig.2||||||||
143|Adori Sandstone|41198|6|Mentioned|Table 1||||||||
143|Adori Sandstone|41214|6|Mentioned|Fig.3||||||||
143|Adori Sandstone|41216|6|Mentioned|Fig.18||||||||
143|Adori Sandstone|41219|4|Described|p345||||||||
143|Adori Sandstone|41247|6|Mentioned|p126||||||||
143|Adori Sandstone|41266|6|Mentioned|Fig.3||||||||
143|Adori Sandstone|41286|5|Briefly described|p114||||||||
143|Adori Sandstone|41681|6|Mentioned|p16||||||||
143|Adori Sandstone|41724|6|Mentioned|p382||||||||
143|Adori Sandstone|42061|4|Described|Fig,11 P159||||||||
143|Adori Sandstone|42067|4|Described|p308|||See also Appendix 2|||||
143|Adori Sandstone|42071|6|Mentioned|p116||||||||
143|Adori Sandstone|42084|6|Mentioned|Fig.3 P356||||||||
143|Adori Sandstone|42397|6|Mentioned|Fig.2 P3||||||||
143|Adori Sandstone|42446|4|Described|p12||||||||
143|Adori Sandstone|42447|6|Mentioned|Fig. 2||||||||
143|Adori Sandstone|42474|6|Mentioned|p25||||||||
143|Adori Sandstone|42496|5|Briefly described|p136, Fig.3 p132||||||||
143|Adori Sandstone|42520|5|Briefly described|p6||||||||
143|Adori Sandstone|42746|6|Mentioned|p9, p10|||See also Fig.6 P8, Fig.7 P37|||||
143|Adori Sandstone|42749|5|Briefly described|p30|||see also Fig.2 P27|||||
143|Adori Sandstone|42999|5|Briefly described|Table 2,p90||Late Jurassic||||||
143|Adori Sandstone|43002|5|Briefly described|Fig.2,p135||||||||
143|Adori Sandstone|43004|5|Briefly described|Table 1,p179||||||||
143|Adori Sandstone|43105|5|Briefly described|Fig.9,p15.||||||||
143|Adori Sandstone|43114|5|Briefly described|p12||||||||
143|Adori Sandstone|43122|5|Briefly described|p11|||see also Fig. 2.|||||
143|Adori Sandstone|43591|6|Mentioned|p40||||||||
143|Adori Sandstone|43628|6|Mentioned|Fig.13|Late Jurassic|Middle Jurassic||||||
143|Adori Sandstone|43711|6|Mentioned|p18||||||||
143|Adori Sandstone|44016|14|Not recorded|Map Legend||Middle Jurassic||||||
143|Adori Sandstone|44019|14|Not recorded|Map Legend||Middle Jurassic||||||
143|Adori Sandstone|44020|14|Not recorded|Tb.1,2|Late Jurassic|Middle Jurassic|Of Injune Creek Group.|||||
