Stratno | Stratigraphic Name | Entity Number | Province Name 
7690|Grant Bluff Formation|22113|Ngalia Basin
27083|Graveyard Creek Group|559174|Broken River Province
7724|Gray Creek Complex|20454|Forsayth Subprovince
7724|Gray Creek Complex|443092|Greenvale Province
7724|Gray Creek Complex|559174|Broken River Province
28256|Greenbank Quartz Diorite|40484|New England Orogen
77822|Greencoat Quartz Monzonite|530059|Bowen Basin
7777|Greenvale Formation|559174|Broken River Province
7788|Gregory Sandstone Member|22345|Maryborough Basin
39067|Grevillea Granite|40484|New England Orogen
23638|Greybank Volcanics|559189|Drummond Basin
7819|Greymare Granodiorite|40484|New England Orogen
73901|Greymare Suite|40484|New England Orogen
73900|Greymare Supersuite|40484|New England Orogen
69001|Greystone Granite|40484|New England Orogen
7826|Griman Creek Formation|27354|Surat Basin
7826|Griman Creek Formation|529302|Eromanga Basin
7848|Gubberamunda Sandstone|27354|Surat Basin
7848|Gubberamunda Sandstone|529302|Eromanga Basin
28164|Guela Sandstone|442771|Croydon Province
7871|Gumbardo Volcanics|22077|Adavale Basin
25038|Gunpowder Creek Formation|467256|Arunta Orogen
25038|Gunpowder Creek Formation|556523|Mount Isa Orogen
25038|Gunpowder Creek Formation|559187|Century Domain
25038|Gunpowder Creek Formation|559201|Mount Oxide Domain
30696|Guns Knob Granite|556523|Mount Isa Orogen
30696|Guns Knob Granite|559205|Sybella Domain
7945|Gympie Group|40484|New England Orogen
7945|Gympie Group|407419|Gympie Province
32149|Hainault Granodiorite|40484|New England Orogen
25720|Halls Reward Metamorphics|20454|Forsayth Subprovince
25720|Halls Reward Metamorphics|443092|Greenvale Province
76907|Hampden Slate|556523|Mount Isa Orogen
76907|Hampden Slate|559195|Kuridala-Selwyn Domain
8025|Hampstead Sandstone|550572|Carpentaria Basin
8085|Hardway Granite|556523|Mount Isa Orogen
25942|Hardwick Formation|20469|Burdekin Basin
69009|Harkness Granodiorite|40484|New England Orogen
32152|Harrami Igneous Complex|40484|New England Orogen
23642|Harry Creek Formation|559174|Broken River Province
8130|Haslingden Group|556523|Mount Isa Orogen
30697|Hay Mill Granite|556523|Mount Isa Orogen
35135|Hazlewood Granite|40484|New England Orogen
35135|Hazlewood Granite|40536|Connors-Auburn Province
28602|Hecate Granite|40484|New England Orogen
8240|Hector Tuff|21915|Ipswich Basin
8240|Hector Tuff|529922|Clarence-Moreton Basin
68999|Hefferon Creek Gabbro|40484|New England Orogen
8255|Helby beds|550572|Carpentaria Basin
8256|Helen Springs Volcanics|468269|Kalkarindji Igneous Province
8256|Helen Springs Volcanics|529556|Georgina Basin
8264|Heliman Formation|20454|Forsayth Subprovince
8269|Hells Gate Rhyolite|452730|Kennedy Igneous Province - Charters Towers region
8269|Hells Gate Rhyolite|559174|Broken River Province
41586|Herries Granite|40484|New England Orogen
41586|Herries Granite|559208|Silverwood Province
73904|Herries Suite|40484|New England Orogen
73827|Herries Supersuite|40484|New England Orogen
25948|Highbury Volcanics|407419|Gympie Province
40859|Highway Metavolcanics|39807|Balcooma Base Metal Metallogenic Province
35050|Hildura Granodiorite|40484|New England Orogen
33425|Hivesville Granite|40484|New England Orogen
33425|Hivesville Granite|407416|Wandilla Province
8388|Hobblechain Rhyolite|559170|Arnhem Province
8404|Hodgkinson Formation|20527|Hodgkinson Province
8404|Hodgkinson Formation|39691|Comeno Metallogenic Province
8404|Hodgkinson Formation|39982|Hodgkinson Gold Metallogenic Province
73597|Hodgkinson Formation - basalt|20527|Hodgkinson Province
68940|Hodgkinson Formation - chert|20527|Hodgkinson Province
68941|Hodgkinson Formation - hornfelsed|20527|Hodgkinson Province
68942|Hodgkinson Formation - mudstone|20527|Hodgkinson Province
68943|Hodgkinson Formation - schist|20527|Hodgkinson Province
25061|Hogback Granite|40484|New England Orogen
25061|Hogback Granite|407416|Wandilla Province
25063|Holroyd Group|20444|Savannah Province
8476|Hooray Sandstone|529302|Eromanga Basin
36370|Horn Island Granite|559176|Cape York - Oriomo Province
41250|Horse Leucogneiss|40484|New England Orogen
23653|Horse Pocket Volcanics|452730|Kennedy Igneous Province - Charters Towers region
8589|Hungerford Granite|20489|Thomson Orogen
8599|Hurleys Metamorphics|449962|Anakie Province
32137|Hutchinsons Granite|40484|New England Orogen
8610|Hutton Sandstone|27354|Surat Basin
8610|Hutton Sandstone|27546|Mulgildie Basin
8610|Hutton Sandstone|529302|Eromanga Basin
8610|Hutton Sandstone|550572|Carpentaria Basin
24314|Idalia Rhyolite|442771|Croydon Province
41260|Impey Granodiorite|40484|New England Orogen
8710|Injune Creek Group|27354|Surat Basin
8710|Injune Creek Group|529302|Eromanga Basin
27438|Inorunie Group|442771|Croydon Province
27438|Inorunie Group|571616|Inorunie Basin
25957|Insolvency Gully Formation|452730|Kennedy Igneous Province - Charters Towers region
40124|Inverness Volcanics|40484|New England Orogen
8762|Ipswich Coal Measures|21915|Ipswich Basin
35133|Iron Pot Granite|40484|New England Orogen
68174|Isis Arenite|22345|Maryborough Basin
41095|J P Granite|40484|New England Orogen
27085|Jack Formation|559174|Broken River Province
41097|Jan Mar Granite|40484|New England Orogen
26308|Jayah Creek Metabasalt|556523|Mount Isa Orogen
26308|Jayah Creek Metabasalt|559196|Leichhardt River Domain
31677|Jedda Schist|20455|Yambo Subprovince
25087|Jenny Lind Granite|40484|New England Orogen
74030|Jibbinbar Granite|40484|New England Orogen
29599|Jimna Phyllite|40484|New England Orogen
29599|Jimna Phyllite|407416|Wandilla Province
28230|Joe Joe Group|550790|Galilee Basin
9007|Johngboon Rhyolite|40484|New England Orogen
35194|Johnstone Creek Igneous Complex|40484|New England Orogen
9016|Jollys Lookout Andesite|40484|New England Orogen
32135|Jonah Vale Granite|40484|New England Orogen
33135|Judas Trachybasalt|40484|New England Orogen
25723|Judea Formation|559174|Broken River Province
23675|Julago Volcanics|40484|New England Orogen
23675|Julago Volcanics|452730|Kennedy Igneous Province - Charters Towers region
9065|Julia Formation|20469|Burdekin Basin
26309|Juntala Metamorphics|20454|Forsayth Subprovince
39538|Kabra Quartz Monzodiorite|40484|New England Orogen
30699|Kahko Granodiorite|556523|Mount Isa Orogen
9136|Kalkadoon Granodiorite|556523|Mount Isa Orogen
9136|Kalkadoon Granodiorite|559194|Kalkadoon-Leichhardt Domain
9136|Kalkadoon Granodiorite|559196|Leichhardt River Domain
30638|Kalkadoon Supersuite|556523|Mount Isa Orogen
30638|Kalkadoon Supersuite|559194|Kalkadoon-Leichhardt Domain
30638|Kalkadoon Supersuite|559196|Leichhardt River Domain
75724|Kalkarindji Suite|529556|Georgina Basin
24330|Kallala Quartzite|467256|Arunta Orogen
24330|Kallala Quartzite|556523|Mount Isa Orogen
24330|Kallala Quartzite|559205|Sybella Domain
9156|Kamarga Volcanics|556523|Mount Isa Orogen
9156|Kamarga Volcanics|559187|Century Domain
31447|Kandanga Creek Megabreccia|40484|New England Orogen
31447|Kandanga Creek Megabreccia|407416|Wandilla Province
32139|Kandoonan Granite|40484|New England Orogen
9211|Kangaroo Creek Sandstone|529922|Clarence-Moreton Basin
9215|Kangaroo Hills Formation|559174|Broken River Province
27171|Karana Quartz Diorite|40484|New England Orogen
31365|Karandah Granodiorite|40484|New England Orogen
31365|Karandah Granodiorite|407416|Wandilla Province
22067|Kariboe Layered Gabbro|40484|New England Orogen
9292|Karns Dolomite|512264|McArthur Basin
9292|Karns Dolomite|556523|Mount Isa Orogen
9362|Keefton Formation|40484|New England Orogen
9362|Keefton Formation|407419|Gympie Province
27810|Keelbottom Group|20469|Burdekin Basin
27810|Keelbottom Group|559188|Charters Towers Province
32140|Keen Creek Granite|40484|New England Orogen
9375|Keepera Group|22113|Ngalia Basin
9375|Keepera Group|529556|Georgina Basin
30700|Keithys Granite|556523|Mount Isa Orogen
30700|Keithys Granite|559205|Sybella Domain
35589|Kelvin Falls Formation|40484|New England Orogen
35589|Kelvin Falls Formation|559208|Silverwood Province
25115|Kendall Surface|556523|Mount Isa Orogen
33722|Kenewah Granodiorite|40484|New England Orogen
41266|Kenmore Gabbro|40484|New England Orogen
9437|Kennedy Siltstone|556523|Mount Isa Orogen
9437|Kennedy Siltstone|559196|Leichhardt River Domain
75659|Key Creek Gneiss|40536|Connors-Auburn Province
26661|Kholo Subgroup|21915|Ipswich Basin
26661|Kholo Subgroup|529922|Clarence-Moreton Basin
39146|Kilbeggan Granite|40484|New England Orogen
37030|Kilcunda Rhyolite|407416|Wandilla Province
37030|Kilcunda Rhyolite|407419|Gympie Province
69002|Kildare Granodiorite|40484|New England Orogen
28030|Kimba Gneiss|20455|Yambo Subprovince
9570|Kimbala Granodiorite|40484|New England Orogen
9581|Kin Kin beds|22345|Maryborough Basin
9581|Kin Kin beds|40484|New England Orogen
9581|Kin Kin beds|407419|Gympie Province
9588|Kinellan Basalt|40484|New England Orogen
9606|Kingaham Creek Granodiorite|40484|New England Orogen
9606|Kingaham Creek Granodiorite|407416|Wandilla Province
29758|Kitja Gneiss|20455|Yambo Subprovince
9649|Kitoba Member|20527|Hodgkinson Province
74109|Kitty Plain Microgranite|556523|Mount Isa Orogen
9656|Knapdale Quartzite|556523|Mount Isa Orogen
9656|Knapdale Quartzite|559198|Mary Kathleen Domain
22121|Kokojelandji Schist|20455|Yambo Subprovince
25976|Kolbar Formation|40484|New England Orogen
25976|Kolbar Formation|407419|Gympie Province
32151|Kooingal Granite Complex|40484|New England Orogen
32145|Kooyong Gabbro|40484|New England Orogen
35120|Koumala Granite|40484|New England Orogen
76887|Kurbayia Metamorphic Complex|556523|Mount Isa Orogen
76887|Kurbayia Metamorphic Complex|559194|Kalkadoon-Leichhardt Domain
9919|Kuridala Group|39708|Selwyn Metallogenic Province
9919|Kuridala Group|556523|Mount Isa Orogen
9919|Kuridala Group|559195|Kuridala-Selwyn Domain
25139|Kurwongbah beds|40484|New England Orogen
25139|Kurwongbah beds|407416|Wandilla Province
68563|Kyle Mohr Igneous Complex - gabbro|40484|New England Orogen
68564|Kyle Mohr Igneous Complex - granite|40484|New England Orogen
78364|Lady Clayre Formation|556523|Mount Isa Orogen
10002|Lady Loretta Formation|467256|Arunta Orogen
10002|Lady Loretta Formation|556523|Mount Isa Orogen
10002|Lady Loretta Formation|559187|Century Domain
10002|Lady Loretta Formation|559201|Mount Oxide Domain
32276|Lakes Creek Formation|40484|New England Orogen
25986|Lakeview Dolerite|556523|Mount Isa Orogen
30726|Lalor beds|556523|Mount Isa Orogen
10146|Landsborough Sandstone|22361|Nambour Basin
24353|Lane Creek Formation|20454|Forsayth Subprovince
41803|Langdale Hill Rhyolite|40484|New England Orogen
27818|Langdon River Mudstone|20454|Forsayth Subprovince
28247|Langlovale Group|20444|Savannah Province
36349|Langton Dolerite|407419|Gympie Province
37173|Laroona Arkose|556736|Lachlan Orogen
22167|Larramore Metabasalt Member|20527|Hodgkinson Province
10261|Lawn Hill Formation|556523|Mount Isa Orogen
10261|Lawn Hill Formation|559187|Century Domain
38872|Lawyer Granite|40484|New England Orogen
25158|Leander Quartzite|556523|Mount Isa Orogen
25158|Leander Quartzite|559196|Leichhardt River Domain
10280|Leard Formation|530016|Gunnedah Basin
10294|Lees Sandstone|550572|Carpentaria Basin
34680|Leichhardt Supersuite|452730|Kennedy Igneous Province - Charters Towers region
34680|Leichhardt Supersuite|559188|Charters Towers Province
28675|Leichhardt Volcanics|39708|Selwyn Metallogenic Province
28675|Leichhardt Volcanics|556523|Mount Isa Orogen
28675|Leichhardt Volcanics|559194|Kalkadoon-Leichhardt Domain
28675|Leichhardt Volcanics|559196|Leichhardt River Domain
10337|Lena Quartzite Member|556523|Mount Isa Orogen
10337|Lena Quartzite Member|559196|Leichhardt River Domain
74541|Les Jumelles beds|449962|Anakie Province
35011|Leura Volcanics|40484|New England Orogen
35011|Leura Volcanics|40536|Connors-Auburn Province
30723|Levian Granite|556523|Mount Isa Orogen
30723|Levian Granite|559175|Canobie Domain
10392|Lighthouse Granite|20437|Etheridge Province
23730|Lissoy Sandstone|22077|Adavale Basin
10487|Little River Coal Measures|22401|Laura-Lakefield Basin
41322|Little Toby Granite|467256|Arunta Orogen
41322|Little Toby Granite|556523|Mount Isa Orogen
38873|Littlemore Granodiorite|40484|New England Orogen
10514|Lizzie Creek Volcanics|40484|New England Orogen
25171|Llewellyn Creek Formation|556523|Mount Isa Orogen
25171|Llewellyn Creek Formation|559204|Soldiers Cap Domain
23734|Locharwood Rhyolite|559189|Drummond Basin
39682|Lochenbar Formation|40484|New England Orogen
39682|Lochenbar Formation|40535|Calliope Province
32044|Lochenbar beds|40484|New England Orogen
40860|Lochlea Metarhyolite|39807|Balcooma Base Metal Metallogenic Province
40860|Lochlea Metarhyolite|443092|Greenvale Province
22209|Lochs Gneiss|20444|Savannah Province
10583|Log Creek Formation|22077|Adavale Basin
10586|Lollypop Formation|20469|Burdekin Basin
10594|Lolworth Igneous Complex|39798|Charters Towers Gold Metallogenic Province
32154|Lonesome Creek Monzonite|40484|New England Orogen
35394|Long Mountain Breccia Member|559208|Silverwood Province
32042|Lookerbie Igneous Complex|40484|New England Orogen
10663|Lorelle Sandstone Member|530059|Bowen Basin
32558|Lorray Formation|40484|New England Orogen
10666|Loth Formation|550572|Carpentaria Basin
33150|Lotus Creek Rhyolite|40484|New England Orogen
33150|Lotus Creek Rhyolite|40536|Connors-Auburn Province
39615|Louey Granite|20437|Etheridge Province
27824|Lucky Creek Metamorphic Group|443092|Greenvale Province
23743|Lugano Metamorphics|443092|Greenvale Province
25185|Lunch Creek Gabbro|556523|Mount Isa Orogen
25185|Lunch Creek Gabbro|559198|Mary Kathleen Domain
27293|Lyall Formation|559174|Broken River Province
32138|Lyndale Diorite|40484|New England Orogen
39611|Lyndbrook Complex|20437|Etheridge Province
39610|Lynwater Complex|443092|Greenvale Province
69554|Lynwater Complex - Ordovician|443092|Greenvale Province
69555|Lynwater Complex - Proterozoic|443092|Greenvale Province
23746|Macauley Creek Granite|559174|Broken River Province
33151|Macksford Volcanics|20547|Connors Igneous Subprovince
33151|Macksford Volcanics|40536|Connors-Auburn Province
10952|Mackunda Formation|529302|Eromanga Basin
10952|Mackunda Formation|550572|Carpentaria Basin
27472|Magazine Shale|556523|Mount Isa Orogen
27472|Magazine Shale|559196|Leichhardt River Domain
27185|Magna Lynn Metabasalt|556523|Mount Isa Orogen
27185|Magna Lynn Metabasalt|559194|Kalkadoon-Leichhardt Domain
11011|Magnetic Island Granite|40484|New England Orogen
41804|Magog Gabbro|40484|New England Orogen
41804|Magog Gabbro|407417|Marlborough Province
24369|Mairindi Creek Granite|556523|Mount Isa Orogen
24369|Mairindi Creek Granite|559194|Kalkadoon-Leichhardt Domain
11049|Makbat Sandstone|556523|Mount Isa Orogen
11049|Makbat Sandstone|559194|Kalkadoon-Leichhardt Domain
24371|Malacura Sandstone|20454|Forsayth Subprovince
27646|Malairo Rhyolite Member|452730|Kennedy Igneous Province - Charters Towers region
30704|Malakoff Granite|556523|Mount Isa Orogen
30704|Malakoff Granite|559175|Canobie Domain
27187|Malbon Group|556523|Mount Isa Orogen
40125|Mannersley Granodiorite|40484|New England Orogen
11201|Mant Basalt|40484|New England Orogen
11201|Mant Basalt|407419|Gympie Province
29340|Manumbar Metamorphics|40484|New England Orogen
29340|Manumbar Metamorphics|407416|Wandilla Province
24373|Maramungee Granite|556523|Mount Isa Orogen
31448|Maramungee Suite|556523|Mount Isa Orogen
32045|Marble Waterhole beds|40484|New England Orogen
32045|Marble Waterhole beds|40535|Calliope Province
11331|Marlborough Metamorphics|40484|New England Orogen
11331|Marlborough Metamorphics|407417|Marlborough Province
23765|Maronan Supergroup|556523|Mount Isa Orogen
11343|Maronghi Creek beds|40484|New England Orogen
11343|Maronghi Creek beds|407416|Wandilla Province
11361|Marraba Volcanics|556523|Mount Isa Orogen
11361|Marraba Volcanics|559199|Mitakoodi Domain
11380|Marshs Creek Formation|452730|Kennedy Igneous Province - Charters Towers region
11380|Marshs Creek Formation|559174|Broken River Province
11399|Marumba beds|40484|New England Orogen
11399|Marumba beds|407416|Wandilla Province
40126|Marvel Creek Gabbro|40484|New England Orogen
26018|Mary Kathleen Group|556523|Mount Isa Orogen
11409|Maryborough Formation|22345|Maryborough Basin
11417|Maryland Granite|40484|New England Orogen
11417|Maryland Granite|559208|Silverwood Province
75652|Massey Granite|40536|Connors-Auburn Province
39155|Matchbox Range Granite|40484|New England Orogen
11472|Maules Creek Formation|530016|Gunnedah Basin
36128|Mavis Granodiorite|556523|Mount Isa Orogen
36128|Mavis Granodiorite|559175|Canobie Domain
11485|May Downs Gneiss|556523|Mount Isa Orogen
11485|May Downs Gneiss|559205|Sybella Domain
41265|May Queen Gabbro|40484|New England Orogen
11512|McArthur Group|512264|McArthur Basin
11534|McDevitt Metamorphics|20437|Etheridge Province
11534|McDevitt Metamorphics|20454|Forsayth Subprovince
69038|McDevitt Metamorphics - amphibolite|20454|Forsayth Subprovince
69037|McDevitt Metamorphics - gneiss|20454|Forsayth Subprovince
27484|McKinnons Creek Granite|443092|Greenvale Province
41252|McKonkey Granodiorite|40484|New England Orogen
11575|McNamara Group|556523|Mount Isa Orogen
37120|Melrose Igneous Complex|40484|New England Orogen
37120|Melrose Igneous Complex|407416|Wandilla Province
33428|Memerambi Granite|40484|New England Orogen
75748|Menilden Creek Tonalite|40536|Connors-Auburn Province
35193|Mia Mia Igneous Complex|40484|New England Orogen
11840|Millaroo Granite|39799|Mount Leyshon Gold Metallogenic Province
31441|Milo beds|556523|Mount Isa Orogen
31441|Milo beds|559206|Tommy Creek Domain
75666|Milwarra Quartz Diorite|40536|Connors-Auburn Province
11889|Mine Corridor Volcanics|40084|Mount Morgan base Metal Gold Metallogenic Province
69204|Mingimarny Granite|40484|New England Orogen
23797|Mingo Granite|40484|New England Orogen
11923|Minmi Member|27354|Surat Basin
26033|Miriam Vale Granodiorite|40484|New England Orogen
26033|Miriam Vale Granodiorite|407416|Wandilla Province
27198|Mistletoe Granite|20437|Etheridge Province
25245|Mitakoodi Quartzite|556523|Mount Isa Orogen
25245|Mitakoodi Quartzite|559175|Canobie Domain
25245|Mitakoodi Quartzite|559199|Mitakoodi Domain
26744|Moah Creek beds|40484|New England Orogen
39065|Molangul Granite|40484|New England Orogen
12035|Mole Granite|40484|New England Orogen
26746|Molloy beds|20527|Hodgkinson Province
41324|Monaghans Granite|467256|Arunta Orogen
41324|Monaghans Granite|556523|Mount Isa Orogen
38874|Monal Granodiorite|40484|New England Orogen
70384|Monduran Granite|40484|New England Orogen
32155|Monkey Springs Granite|40484|New England Orogen
12115|Monsildale Granodiorite|40484|New England Orogen
12129|Monteagle Quartzite|449962|Anakie Province
32131|Montour Gabbro|40484|New England Orogen
39148|Moocoorooba Granite|39627|Cracow Metallogenic Province
39148|Moocoorooba Granite|40484|New England Orogen
12170|Mooga Sandstone|27354|Surat Basin
12170|Mooga Sandstone|529302|Eromanga Basin
12187|Moolayember Formation|530059|Bowen Basin
12187|Moolayember Formation|550790|Galilee Basin
23804|Moolboolaman Granodiorite|40484|New England Orogen
39134|Moolyung Granodiorite|40484|New England Orogen
12236|Moondarra Siltstone|556523|Mount Isa Orogen
12236|Moondarra Siltstone|559196|Leichhardt River Domain
39552|Moonkan Granite|40484|New England Orogen
12305|Mopunga Group|22109|Wiso Basin
12305|Mopunga Group|22113|Ngalia Basin
12305|Mopunga Group|529556|Georgina Basin
41267|Morang Volcanics|40484|New England Orogen
69003|Morrow Granite|40484|New England Orogen
35187|Morugo Granite|40484|New England Orogen
30725|Mosses Tank dolerite|556523|Mount Isa Orogen
24387|Mostyndale Mudstone Member|530059|Bowen Basin
12435|Mount Abbot Igneous Complex|40484|New England Orogen
12441|Mount Albert Group|556523|Mount Isa Orogen
32041|Mount Alma Formation|40484|New England Orogen
32041|Mount Alma Formation|40535|Calliope Province
32041|Mount Alma Formation|547736|Melrose Trough
24390|Mount Angelay Granite|556523|Mount Isa Orogen
24390|Mount Angelay Granite|559191|Doherty - Fig Tree Gully Domain
32147|Mount Appenben Granite|40484|New England Orogen
70398|Mount Bania Granite|40484|New England Orogen
12480|Mount Barker Granodiorite|40484|New England Orogen
12490|Mount Barney beds|40484|New England Orogen
41938|Mount Bassett Dolerite|40484|New England Orogen
12504|Mount Bauple Syenite|40484|New England Orogen
32161|Mount Benmore Volcanics|40484|New England Orogen
32161|Mount Benmore Volcanics|40536|Connors-Auburn Province
70141|Mount Bridgman Igneous Complex|40484|New England Orogen
33143|Mount Buffalo Rhyolite|40484|New England Orogen
33143|Mount Buffalo Rhyolite|40536|Connors-Auburn Province
35013|Mount Bulgi Conglomerate Member|40484|New England Orogen
35013|Mount Bulgi Conglomerate Member|40536|Connors-Auburn Province
69203|Mount Bullaganang Granite|40484|New England Orogen
12562|Mount Byron Volcanics|21915|Ipswich Basin
12562|Mount Byron Volcanics|40484|New England Orogen
12562|Mount Byron Volcanics|407416|Wandilla Province
35185|Mount Chelona Granite|40484|New England Orogen
35183|Mount Christian Granite|40484|New England Orogen
40127|Mount Clairvoyant Granite|40484|New England Orogen
29342|Mount Clara beds|22345|Maryborough Basin
29342|Mount Clara beds|40484|New England Orogen
29342|Mount Clara beds|407419|Gympie Province
24393|Mount Cobalt Granite|556523|Mount Isa Orogen
12591|Mount Coolon Andesite|559189|Drummond Basin
75643|Mount Crompton Granodiorite|40536|Connors-Auburn Province
12604|Mount Crosby Formation|21915|Ipswich Basin
12604|Mount Crosby Formation|529922|Clarence-Moreton Basin
39553|Mount Cross Igneous Complex|40484|New England Orogen
32039|Mount Dick beds|40484|New England Orogen
32039|Mount Dick beds|40535|Calliope Province
24396|Mount Dore Granite|556523|Mount Isa Orogen
24396|Mount Dore Granite|559195|Kuridala-Selwyn Domain
23817|Mount Douglas Formation|452730|Kennedy Igneous Province - Charters Towers region
68997|Mount Eagle Volcanics|40484|New England Orogen
24398|Mount Erle Igneous Complex|556523|Mount Isa Orogen
12698|Mount Etna Limestone|40484|New England Orogen
12714|Mount Formartine Granite|20527|Hodgkinson Province
12715|Mount Formartine Supersuite|20527|Hodgkinson Province
77818|Mount Fort Bowen Sandstone|529727|Millungera Basin
31420|Mount Fort Constantine Volcanics|556523|Mount Isa Orogen
31420|Mount Fort Constantine Volcanics|559175|Canobie Domain
26761|Mount Frosty Member|556523|Mount Isa Orogen
12754|Mount Godkin Granite|556523|Mount Isa Orogen
12768|Mount Guide Quartzite|556523|Mount Isa Orogen
12768|Mount Guide Quartzite|559196|Leichhardt River Domain
25279|Mount Hall Formation|559189|Drummond Basin
12790|Mount Hedlow Trachyte|40484|New England Orogen
24400|Mount Hogan Granite|20437|Etheridge Province
27089|Mount Holly Formation|40484|New England Orogen
27089|Mount Holly Formation|40535|Calliope Province
32043|Mount Hoopbound Formation|40484|New England Orogen
12822|Mount Isa Group|556523|Mount Isa Orogen
12886|Mount Les Siltstone|556523|Mount Isa Orogen
30707|Mount Maggie Granite|556523|Mount Isa Orogen
12910|Mount Marcella Volcanics|20434|Esk Trough
12910|Mount Marcella Volcanics|40484|New England Orogen
30718|Mount Margaret Granite|556523|Mount Isa Orogen
30718|Mount Margaret Granite|559175|Canobie Domain
12931|Mount Mee Granophyre|40484|New England Orogen
23825|Mount Mia Serpentinite|40484|New England Orogen
23825|Mount Mia Serpentinite|407416|Wandilla Province
34036|Mount Morgan Trondhjemite|40084|Mount Morgan base Metal Gold Metallogenic Province
34036|Mount Morgan Trondhjemite|40484|New England Orogen
34036|Mount Morgan Trondhjemite|40535|Calliope Province
36785|Mount Mucki Diorite|40484|New England Orogen
12978|Mount Norna Quartzite|556523|Mount Isa Orogen
12978|Mount Norna Quartzite|559204|Soldiers Cap Domain
75668|Mount Nutt Granite|40536|Connors-Auburn Province
34045|Mount Oxide Chert|556523|Mount Isa Orogen
25735|Mount Oxide Chert Member|556523|Mount Isa Orogen
13029|Mount Philp Breccia|556523|Mount Isa Orogen
27648|Mount Podge Limestone|20469|Burdekin Basin
27846|Mount Rankin Formation|559189|Drummond Basin
69010|Mount Rose Gabbro|40484|New England Orogen
74231|Mount Roseby Schist|556523|Mount Isa Orogen
74231|Mount Roseby Schist|559198|Mary Kathleen Domain
68996|Mount Runsome Basalt|40484|New England Orogen
22444|Mount Ryan Quartzite|20444|Savannah Province
29932|Mount Salmon Volcanics|40484|New England Orogen
13083|Mount Samson Granodiorite|40484|New England Orogen
13083|Mount Samson Granodiorite|407416|Wandilla Province
35182|Mount Scott Granite|40484|New England Orogen
69013|Mount Seaview Igneous Complex - diorite, gabbro|40484|New England Orogen
69012|Mount Seaview Igneous Complex - granite|40484|New England Orogen
41940|Mount Shields Granodiorite|40484|New England Orogen
41782|Mount Spencer Granodiorite|40484|New England Orogen
26058|Mount Start Member|556523|Mount Isa Orogen
23833|Mount Storth Granite|40484|New England Orogen
39612|Mount Turner Granite|20437|Etheridge Province
13158|Mount Urah Granodiorite|40484|New England Orogen
41277|Mount Walker Member|20527|Hodgkinson Province
13183|Mount Warner Volcanics|40084|Mount Morgan base Metal Gold Metallogenic Province
13183|Mount Warner Volcanics|40484|New England Orogen
13183|Mount Warner Volcanics|40535|Calliope Province
13216|Mount Wickham Rhyolite|40484|New England Orogen
13216|Mount Wickham Rhyolite|40536|Connors-Auburn Province
13235|Mount Windsor Volcanics|39800|Thalanga Base Metal Metallogenic Province
13235|Mount Windsor Volcanics|559188|Charters Towers Province
13251|Mount Wyatt Formation|39626|Pajingo Metallogenic Province
13251|Mount Wyatt Formation|559189|Drummond Basin
41587|Mount You You Granite|40484|New England Orogen
73979|Mount You You Suite|40484|New England Orogen
73980|Mount You You Supersuite|40484|New England Orogen
13259|Mountain Creek Conglomerate|20527|Hodgkinson Province
41786|Mountain View Volcanics|40484|New England Orogen
41786|Mountain View Volcanics|40536|Connors-Auburn Province
33436|Mountefontein Metamorphics|40484|New England Orogen
33436|Mountefontein Metamorphics|407416|Wandilla Province
26062|Muggleton Formation|530059|Bowen Basin
13363|Mulgildie Coal Measures|27546|Mulgildie Basin
23844|Mulgrave Formation|20527|Hodgkinson Province
23844|Mulgrave Formation|39982|Hodgkinson Gold Metallogenic Province
13380|Mullaman beds|550572|Carpentaria Basin
69878|Munbooree beds|40484|New England Orogen
69878|Munbooree beds|40535|Calliope Province
35203|Munbura Diorite|40484|New England Orogen
27850|Muncon Volcanics|40484|New England Orogen
13473|Mungore Granite|40484|New England Orogen
13473|Mungore Granite|407419|Gympie Province
41102|Mungungal Granite|40484|New England Orogen
38875|Munholme Quartz Diorite|40484|New England Orogen
23852|Muntalunga Range Granite|40484|New England Orogen
13528|Murphy Metamorphics|556523|Mount Isa Orogen
13577|Murta Formation|529302|Eromanga Basin
13609|Musket Flat Granodiorite|40484|New England Orogen
13609|Musket Flat Granodiorite|407419|Gympie Province
13635|Myally Subgroup|556523|Mount Isa Orogen
13635|Myally Subgroup|559201|Mount Oxide Domain
13635|Myally Subgroup|559205|Sybella Domain
13654|Myrtle Creek Sandstone|22345|Maryborough Basin
13654|Myrtle Creek Sandstone|22361|Nambour Basin
25318|Myrtlevale Formation|20469|Burdekin Basin
13663|Mytton Formation|559174|Broken River Province
24416|Mywyn Granite|20437|Etheridge Province
13707|Namba Formation|464193|Callabonna Sub-basin
13707|Namba Formation|529801|Lake Eyre Basin
13710|Nambour Formation|22361|Nambour Basin
13738|Namur Sandstone|529302|Eromanga Basin
13823|Nappamerri Group|529511|Cooper Basin
13831|Napperby Formation|530016|Gunnedah Basin
13831|Napperby Formation|556736|Lachlan Orogen
13847|Naraku Granite|556523|Mount Isa Orogen
35063|Naraku Suite|39708|Selwyn Metallogenic Province
13853|Narayen beds|40484|New England Orogen
37962|Narpa Group|529556|Georgina Basin
13927|Natal Formation|559189|Drummond Basin
30708|Natalie Granite|556523|Mount Isa Orogen
