Stratno | Stratigraphic Name | Category | Contents | Last update 
24268|Enano Group|References|Vandenberg A.H.M., Garratt M.J., Spencer-Jones D., 1976. Silurian, in Geology of Victoria, Spec. Pap. Geol. Soc. Austr., 5:44-76 (79/04447); Talent J.A., 1965d. The stratigraphic and diastrophic evolution of central and eastern Victoria in middle Palaeozoic times. Proc. roy. Soc. Vic. 79(1) p179-195 (01/31646).|
27289|Gibsons Folly Formation|Name source|Gibsons Folly Track, grid ref. 850-330, Omeo 1:63 360 map (Bairnsdale 1:250 000 Sheet).|
27289|Gibsons Folly Formation|Type section locality|Along unnamed NW-flowing tributary of Tambo River, about 1 km SW of Tea Pot Creek Track (approx. grid ref. 880-370), Glen Wills 1:63 360 sheet) (Tallangatta 1:250 000 sheet).|
27289|Gibsons Folly Formation|Extent|In a narrow NNE trending belt from Bindi to Dead Horse Creek Bairnsdale and Tallangatta 1:250 000 sheets) (approx. area 35 km2), and in a small belt near junction of Reedy Creek and Buchan River (Bairnsdale Sh.).|
27289|Gibsons Folly Formation|Thickness range|Due to complex deformation, thickness is not known.|
27289|Gibsons Folly Formation|Lithology|In the type section, the unit consists of strongly foliated acid volcanics (rhyodacite) interbedded with marine slate. Farther NE, in the headwaters of Middle Creek (around grid ref. 980-510) the unit includes a substantial proportion of andesite. Apart from siltstone (slate), the unit also includes conglomerate, fine to coarse volcaniclastic sediments, and rare sandstone.|
27289|Gibsons Folly Formation|Relationships and boundaries|Contacts with high-grade Omeo Metamorphic Complex are faulted; with overlying?Cowombat Formation gradational and probably conformable.|
27289|Gibsons Folly Formation|Age reasons|The strong contrast in metamorphic grade between the unit (greenschist facies) and the adjacent Omeo Metamorphic Complex (Hornblende hornfels facies) suggests that the unit post-dates the Omeo Complex; the best age for that is Early Silurian. The overlying? Cowombat Formation contains good Late Silurian shelly fossils, thus the age of the Gibsons Folly Formation may be Middle or early Late Silurian.|
27289|Gibsons Folly Formation|First Reference|82/23016|
24287|Glen Creek Lithic Sandstone|Name source|Glen Creek (021031, Alexandra).|
24287|Glen Creek Lithic Sandstone|Type section locality|(011075 to 027074, Euroa, 1:100 000).|
24287|Glen Creek Lithic Sandstone|Thickness range|250 m, type section|
24287|Glen Creek Lithic Sandstone|Lithology|Lithic sandstone, quartz sandstone, siltstone, shale and oligomictic conglomerate.|
24287|Glen Creek Lithic Sandstone|Relationships and boundaries|The Glen Creek Lithic Sandstone conformably overlies the Bonnie Doon Formation and outcrops in the major synclinorium east of Dry Creek Rd. The base of the formation is marked by discontinuous conglomerate lenses and lithic sandstone. The formation is overlain by unnamed mudstones to the east. Whereas poorly bedded, grey-green quartz sandstones and mudstones predominate, conglomerate and several units of grey lithic sandstone form mappable horizons. These latter are only 1-10 m thick but are usually continuous for hundreds of metres.  On lithological grounds, the Glen Creek Lithic Sandstone is correlated with the Norton Gully Sandstone of the Walhalla Group (VandenBerg, 1975). As for the Bonnie Doon Formation, lack of fossil evidence makes the correlation tentative.|
24287|Glen Creek Lithic Sandstone|Proposer|Phillips G.N. and Wall V.J.|
24287|Glen Creek Lithic Sandstone|Resdate|12-APR-1978|
25015|Glenronald Shale Member|Name source|"Glenronald" property, grid reference 644600-5831300, Willaura 1:100 000 Topographic map.|
25015|Glenronald Shale Member|Type section locality|Creek, immediately south of Mount Stavely and north of the Glenelg Highway (grid reference 644300-5830800, Willaura 1:100 000 Topographic Map).|
25015|Glenronald Shale Member|Extent|This unit outcrops for a strike length of 11 km, from near Stavely Railway Siding to just south of Yarrack Road.|
25015|Glenronald Shale Member|Thickness range|Drilling indicates that the unit is at least 13 m thick (Buckland, 1984). However, the unit is approximately 8 m thick at the type locality.|
25015|Glenronald Shale Member|Lithology|Laminated black pyritic shale, laminated grey volcanic siltstone and minor black chert.|
25015|Glenronald Shale Member|Relationships and boundaries|Both boundaries are marked by the change to coarse volcanic breccia (Fairview Andesitic Breccia). Toward the north (642600-5834900) unit appears to be in contact with the overlying Nanapundah Tuff unit, suggesting a transgressive relationship.|
25015|Glenronald Shale Member|Age reasons|No palaeontological evidence. Assumed to be Cambrian.|
25015|Glenronald Shale Member|References|83/23306|
25015|Glenronald Shale Member|Status|1|
24290|Glenthompson Sandstone|Name source|Glenthompson township, on the Glenelg Highway, Western Victoria.|
24290|Glenthompson Sandstone|Type section locality|In a creek, grid reference 647500-5830800 Willaura 1:100 000 Topographic Map.|
24290|Glenthompson Sandstone|Extent|Outcrops over extensive areas to the immediate east towards Wickliffe and west towards Glenthompson; of the Mount Stavely Volcanic Complex. (Buckland G.L. and Ramsay W.R.H. 1982).|
24290|Glenthompson Sandstone|Thickness range|Thickness not known.|
24290|Glenthompson Sandstone|Lithology|Massive to thickly bedded quartzose sandstone and greywacke with minor thinly bedded discontinuous siltstone lenses. The sandstone comprises about 90% subangular to angular quartz grains to 0.5 mm length with the remainder of the unit being composed of sub-angular feldspathic volcanic fragments and siltstone fragments; set in a matrix comprising very fine quartz grains and sericite laths, with minor constituents being chlorite, carbonate, sericite and biotite; opaque material and rare microcline. This unit is grey to white in colour on fresh surfaces but weathered outcrops appear orangish.  At grid reference 646100E, 5832500N; Willaura 1:100 000 Topographic Map, sequence also contains a thin (10 cm) calcareous mudstone interbed with nearby pebbly horizons and a 1 m wide conglomerate band that contains subrounded to rounded mature sandstone clasts up to 12 cm and smaller rounded volcanic? (?andesite) clasts. At Gray Creek in the southwest, thin calcareous mudstone is interbedded with slightly metamorphosed siltstone (Wilkinson in Cooper and Grindley; 1982).|
24290|Glenthompson Sandstone|Relationships and boundaries|Faulted against the western and eastern margins of Mount Stavely Volcanic Complex at the Mount Stavely West Fault and Mount Stavely East Fault respectively. No exposed contact with the Glenelg River Beds to the west and the St Arnaud Beds to the east.|
24290|Glenthompson Sandstone|Age reasons|Age not known. Assumed to be only slightly younger than the Mount Stavely Volcanic Complex, (Cambrian or older - Buckland and Ramsay, 1982) owing to the presence of volcanic fragments near to the eastern margin of the Complex. (Wilkinson H.E. in Cooper R.A. and Grindley G.W., 1982; Ramsay, 1982, 1983; Buckland G.L. in prep.). The oldest overlying rocks are those of the late Silurian-early Devonian Grampians Group.|
24290|Glenthompson Sandstone|Comments|NOTE: This name is a variation of Glenthompson beds proposed by H.E. Wilkinson (in Cooper R.A. and Grindley G.W; 1982).|
24290|Glenthompson Sandstone|References|83/23306|
24290|Glenthompson Sandstone|Proposer|Wilkinson H.E. and Buckland G.L.|
24290|Glenthompson Sandstone|Resdate|18-APR-1984|
24290|Glenthompson Sandstone|Status|1|
27663|Kergunyah Granite|Name source|Granite lies in central part of Parish of Kergunyah, 4 km west of Kergunyah South. A general AMG is Zone 55 H - 499000 5971300 Albury 1:100 000 sheet area (8225, Ed. 1. Series R 652), Wangaratta 1:250 000 Sheet area (SJ 55-2, Ed. 1, Series R502).|
27663|Kergunyah Granite|Type section locality|Fresh granite is exposed along Cherry Tree Creek Road (see Grid Ref. Above).|
27663|Kergunyah Granite|Extent|The granite is exposed over 6 km2 on the south eastern portion of the Albury 1:100 000 Sheet area about 6 km ENE of Glen Creek. The granite extends onto the adjoining Tallangatta 1:100 000 Sheet area (8325).|
27663|Kergunyah Granite|Lithology|Granite, medium grained. Thin section shows it consisting predominantly of plagioclase, quartz and potash feldspar with minor biotite, muscovite and chlorite. The plagioclase forms subhedral to anhedral, zoned crystals up to 5 mm long which are commonly incipiently sericitized. Quartz and potash feldspar occur as anhedral crystals of similar size to the plagioclase; the potash feldspar is perthitic in places and shows microcline twinning. Biotite forms irregular flakes up to 1 mm in size which are predominantly fresh although some flakes are partially to completely chloritized. Muscovite flakes are less abundant and generally of smaller size than the biotite.|
27663|Kergunyah Granite|Relationships and boundaries|Granite previously not recorded. The granite intrudes gneiss and schist of the Omeo-Albury Metamorphic Complex. The boundary is normal intrusive with a contact metamorphic effect more noticeable in the schists. The granite is unstressed.|
27663|Kergunyah Granite|Age reasons|Potassium-argon dating suggests a minimum age of 392 +/- 4 million years (McKenzie et al. 1983).|
27663|Kergunyah Granite|Proposed publication|Report of the Geological Survey of Victoria|
27663|Kergunyah Granite|Resdate|22-APR-1983|
24352|Lalkaldarno Porphyry|Name source|Parish of Lalkaldarno.|
24352|Lalkaldarno Porphyry|Type section locality|At grid reference 643400-5835500, Willaura 1:100 000 Topographic Map, near Stavely Road.|
24352|Lalkaldarno Porphyry|Extent|Unit outcrops over approximately 3 km2 in two principal areas - adjacent to the Glenelg Highway and south of Stavely Railway Siding. Scattered outcrops occur elsewhere in the Mount Stavely Volcanic Complex.|
24352|Lalkaldarno Porphyry|Lithology|The unit is an intrusive, massive light grey porphyritic holocrystaline rock containing phenocrysts of plagioclase, hornblende and augite, and microphenocrysts of quartz, zircon, apatite and opaque oxide; set in a quartzo-feldspathic mosaic with small patches of sphene, epidote and chlorite.|
24352|Lalkaldarno Porphyry|Relationships and boundaries|Field relations indicate that the unit is intrusive into other units of the Mount Stavely Volcanic Complex.|
24352|Lalkaldarno Porphyry|Age reasons|No evidence of age. Post-dates extrusive and sedimentary units of the Mount Stavely Volcanic Complex.|
24352|Lalkaldarno Porphyry|Defn approved by|Asked 12/10/82 for approval sign.|
24352|Lalkaldarno Porphyry|Resdate|10-JUN-1982|
24354|Lano Gully Sandstone|Name source|Lano Gully; Lat. 37o19'33", Long. 144o47'54", Melbourne 1:250 000 Sheet.|
24354|Lano Gully Sandstone|Type section locality|Lano Gully and upper part of Stauro Gully.|
24354|Lano Gully Sandstone|Extent|The formation is intermittently exposed between its contact with the Cobaw Granodiorite, near Mt William, to Stauro Gully, east of Romsey; the total strike length is about 12 km.|
24354|Lano Gully Sandstone|Thickness range|About 280 m in type section; about 180 m near Mt William.|
24354|Lano Gully Sandstone|Lithology|Predominantly greywacke-type sandstone with a little interbedded siltstone; predominantly thick-bedded, with sedimentary structures suggesting they are turbidites.|
24354|Lano Gully Sandstone|Relationships and boundaries|The contact with the underlying Goldie Chert is somewhat gradational and conformable, marked by the disappearance of cherty shale and by a change from thin, regular, shaly bedding to poorly bedded siltstone with prominent mica component. The contact with the overlying Stauro Gully Shale is sharp and conformable, marked by sharp change from siltstone to black certy shale.|
24354|Lano Gully Sandstone|Age reasons|The unit is unfossiliferous, but the overlying Stauro Gully Shale contains basal Lancefieldian (La1, Lowermost Ordovician) graptolites. The underlying Goldie Chert is also unfossiliferous. The unit is best correlated with the lower Tremadocian (i.e. either Lower Ordovician or uppermost Cambrian, depending on the definition of the Cambro-Ordovidian boundary).|
11503|McAdam Sandstone|Name source|McAdam Hill, Yarra Track, near Mt Matlock|
11503|McAdam Sandstone|Unit history|Informally referred to as "the Silurian sandstones at the base of McAdam's Hill Syncline..." by Harris and Thomas (1947, p.48, Min. Geol. J. 3(1), 44-49).  Moore (1965 Proc. Roy. Soc. Vict. 78(2) 221-239) defined the Saint Clair Formation as "the oldest Silurian sediments outcropping adjacent to the strike fault west of McAdam Hill where they are typically represented by black slates".  Although Moore did not recover any fossils, he argued that these are the repeat of the "M. exiguus beds" of Harris and Thomas (1947). There is however considerable doubt about which unit is referred to by Moore, as black slates are extremely rare in the McAdam Sandstone, but are the characteristic lithology of the Upper Ordovidian Easton Shale, which outcrops at the same locality.  Both units are quite richly fossiliferous.|
11503|McAdam Sandstone|Type section locality|(a) Yarra Track below McAdam Hill (Matlock 155-628 to 157-634 and 165-630 to 170-646);  (b) Big River Road near Enoch's Point (Jamieson 102-839 to 104-807).|
11503|McAdam Sandstone|Extent|Confined to the Easton Axis, where it outcrops from Enoch's Point to the Thomson River near its junction with Jordan R; also known from the Waratah Bay district (Douglas & Paton 1972). Min. Geol. J. 7(2) 33.|
11503|McAdam Sandstone|Thickness range|No complete section known. Its maximum exposed thickness is in the order of 500 m.|
11503|McAdam Sandstone|Lithology|Thick-bedded structureless to thin-bedded laminated and current-bedded sandstones, sandy siltstones and minor shales. The thick sandstones typically show very poor sorting, and contain large muscovite flakes.|
11503|McAdam Sandstone|Fossils|Llandoverian graptolites, including Monograptus pridon, M.pandus, M. exiguus, M. spiralis, M. ex gr. Triangulatus, Stomatograptus australis, Rastrites sp.|
11503|McAdam Sandstone|Relationships and boundaries|Faulted against Upper Ordovician Easton Shale wherever found; conformable with overlying Bullung Siltstone (see its definition also).|
11503|McAdam Sandstone|Age reasons|Lower Silurian (up to triangulatus zone).|
11503|McAdam Sandstone|Defn approved by|Taken from copy of approved def. sent by Victorian Sub-Committee|
11503|McAdam Sandstone|Name first published by|VandenBerg A.H.M., 1973|
27199|Monegeetta Shale|Name source|Township of Monegeetta, 47.5 km NNW of Melbourne, Melbourne 1:250 000 sheet.|
27199|Monegeetta Shale|Type section locality|Along Deep Creek below Brock's Hill, GR 0351-6126 (base) to 0356-6227 (top of unit), Springfield 1:25 000 sheet.|
27199|Monegeetta Shale|Extent|The unit is exposed along the Heathcote Belt from its northern contact with the Cobaw Granodiorite, to Brock's Hill, Monegeetta, a strike length of 20 km. An isolated outlier occurs in a creek section near the Riddell-Monegeetta Road, 5.6 km SW of Brock's Hill.|
27199|Monegeetta Shale|Thickness range|About 200 m in type section, to at least 580 m farther north at Kilmore Gap (possibly exaggerated by folding).|
27199|Monegeetta Shale|Lithology|Predominantly black shale and black siltstone, siliceous at base of unit; with up to 10% of interbedded thick to very thin lithic (basalt-derived) graded sandstone.|
27199|Monegeetta Shale|Relationships and boundaries|Contact with underlying Heathcote Greenstone is sharp, probably conformable, marked by abrupt change from metabasalt to siliceous shale. Contact with overlying Goldie Chert is conformable and gradational, marked by gradual change from soft shale to cherty shale and chert, extending over about 20 m.|
27199|Monegeetta Shale|Age reasons|The type section contains the famous "hydroid band", of which the rich dendroid fauna has been described by Chapman & Thomas (1936). The Kilmore Gap section contains abundant algal remains, and inarticulate brachiopods and a few trilobites. On the whole, the age suggested by the fossils is Middle Cambrian or early Late Cambrian (P A Jell, pers. comm.).|
27199|Monegeetta Shale|References|79/19684; +;+;+|
27199|Monegeetta Shale|Category|2|
27199|Monegeetta Shale|Defn approved by|Victorian Stratigraphic Nomenclature Sub-Committee|
26039|Montys Hut Formation|Name source|Monty's Hut, at the junction of the Yarra Track and the Marysville-Woods Point Road, Matlock district.|
26039|Montys Hut Formation|Unit history|The formation includes a number of localities which were referred to the Tanjil Formation and the Upper Yarra Formation by Moore (1965, Proc. Roy. Soc.Vict. V. 78, p.221-229). The affinities of Moore's units are difficult to establish. The Tanjil Formation is largely the equivalent of the Norton's Creek Sandstone and Walhalla Beds of Thomas (1953, Min. Geol. Jnl. Vict., v 5, pt 2, p. 27), but other stratigraphically equivalent horizons were included by Moore in the Matlock Formation and in the Upper Yarra Formation.  The present author has revised the definition of the Norton Gully Sandstone, and has included all the localities of Unit 1 of the Upper Yarra Formation, and part of the (type?) section of Unit 2 of this formation. Thus the Montys Hut Formation is not considered to be the equivalent of the Upper Yarra Formation.|
26039|Montys Hut Formation|Extent|So far recognised only in the Upper Yarra-Matlock District.|
26039|Montys Hut Formation|Thickness range|Probably in excess of 3000 m.|
26039|Montys Hut Formation|Lithology|Predominantly thin-bedded fine sandstones, siltstones and claystones with interbedded sandstones of medium thickness.|
26039|Montys Hut Formation|Relationships and boundaries|Conformable with underlying Norton Gully Sandstone; relationship with overlying Koala Creek Beds not certain.|
26039|Montys Hut Formation|Age reasons|Probably largely Middle Devonian.|
26039|Montys Hut Formation|Defn author|VandenBerg A.H.M., 1975.|
