Stratno | Stratigraphic Name | Entity Number | Province Name 
6156|Emu Creek Formation|40484|New England Orogen
6156|Emu Creek Formation|559519|Emu Creek Province
24953|Emu Hollow Dacite|556736|Lachlan Orogen
41056|Enmore Monzogranite|40484|New England Orogen
73914|Enmore Suite|40484|New England Orogen
41569|Erigolia Granite|556736|Lachlan Orogen
25898|Erimeran Granite|556736|Lachlan Orogen
25898|Erimeran Granite|559178|Central NSW - Omeo Province
24958|Erins Vale Formation|530078|Sydney Basin
37298|Ermelo Pyroclastics|40484|New England Orogen
37298|Ermelo Pyroclastics|40573|Tamworth Province
29585|Errowan Monzonite|556736|Lachlan Orogen
68031|Escott Zeolitite Member|40484|New England Orogen
6265|Esk Formation|20434|Esk Trough
6265|Esk Formation|40484|New England Orogen
77031|Etheridge Monzogranite|556736|Lachlan Orogen
6333|Ettrema Limestone Member|556736|Lachlan Orogen
32326|Euchabil Gap Formation|556736|Lachlan Orogen
6348|Eucumbene Granite|556736|Lachlan Orogen
27770|Eugowra Granite|556736|Lachlan Orogen
30099|Eulendool Formation|556736|Lachlan Orogen
40557|Eulowrie Pyroclastic Member|40484|New England Orogen
6369|Eungai Mudstone|40484|New England Orogen
6369|Eungai Mudstone|40555|Gamilaroi Terrane/Province
6386|Eurombah Formation|27354|Surat Basin
6386|Eurombah Formation|529302|Eromanga Basin
29575|Eurongilly Serpentinite|556736|Lachlan Orogen
24965|Eurow Formation|556736|Lachlan Orogen
37372|Eurydesma beds|40484|New England Orogen
37372|Eurydesma beds|559208|Silverwood Province
30351|Eusdale Granite|556736|Lachlan Orogen
6403|Evans Crown Granite|556736|Lachlan Orogen
24966|Evans Head Coal Measures|21915|Ipswich Basin
6416|Evergreen Formation|27354|Surat Basin
6416|Evergreen Formation|27546|Mulgildie Basin
6416|Evergreen Formation|529302|Eromanga Basin
6451|Eyre Formation|464193|Callabonna Sub-basin
6451|Eyre Formation|529801|Lake Eyre Basin
25904|Fairbridge Volcanics|556736|Lachlan Orogen
33490|Fairholme Igneous Complex|556736|Lachlan Orogen
69896|Fairy Hole Creek Sandstone Member|556736|Lachlan Orogen
6504|Fairy Meadow Limestone Member|556736|Lachlan Orogen
31708|Falnash Granite|556736|Lachlan Orogen
6555|Faulkland Formation|40484|New England Orogen
31675|Federal Suite|556736|Lachlan Orogen
25907|Fentonville Tonalite|556736|Lachlan Orogen
75834|Fenwicks Creek Serpentinite|40484|New England Orogen
76847|Feral gneiss|20331|Curnamona Province
21778|Fermoy Volcanics|556736|Lachlan Orogen
76950|Fife Monzogranite|40484|New England Orogen
40945|Fifeshire Shale|556736|Lachlan Orogen
23591|Fifteen Mile Tank Conglomerate Member|556736|Lachlan Orogen
75943|Figtree Creek Ignimbrite Member|40484|New England Orogen
76980|Figurehead Monzogranite|556736|Lachlan Orogen
6655|Finister Granodiorite|556736|Lachlan Orogen
21794|Five Hundred Acre Granodiorite|556736|Lachlan Orogen
6721|Flagstaff Formation|40484|New England Orogen
21799|Flint Hill Chert Member|556736|Lachlan Orogen
6774|Florida Volcanics|556736|Lachlan Orogen
6789|Foggs Hollow Granite|556736|Lachlan Orogen
34596|Folly Point Limestone Member|556736|Lachlan Orogen
37289|Folly Volcanics|40484|New England Orogen
37289|Folly Volcanics|40555|Gamilaroi Terrane/Province
25912|Forbes Group|556736|Lachlan Orogen
74591|Forest Lodge Quartz Monzodiorite|556736|Lachlan Orogen
29306|Forest Range Member|40484|New England Orogen
6819|Forest Reefs Volcanics|556736|Lachlan Orogen
41998|Forest Reefs Volcanics, Angullong Formation, Malongulli Formation, Millambri Formation, Weemalla Formation|556736|Lachlan Orogen
6862|Fossil Hill Limestone|556736|Lachlan Orogen
23600|Fosters Creek Conglomerate|556736|Lachlan Orogen
6880|Foxlow beds|556736|Lachlan Orogen
6881|Frampton Volcanics|556736|Lachlan Orogen
77023|Free Damper Monzogranite|556736|Lachlan Orogen
31577|Free Damper Suite|556736|Lachlan Orogen
23602|Freyers Metasediments|408445|Olary Domain
35359|Frog Hollow Formation|40555|Gamilaroi Terrane/Province
6926|Frome Hill Formation|556736|Lachlan Orogen
6942|Fyshwick Gravel|556736|Lachlan Orogen
6947|Gabo Suite|556736|Lachlan Orogen
28226|Gaden Tonalite|556736|Lachlan Orogen
6970|Galore Granite|559178|Central NSW - Omeo Province
31546|Galore Suite|556736|Lachlan Orogen
37403|Gamboola Shale|556736|Lachlan Orogen
6987|Ganantagi Granite|556736|Lachlan Orogen
76951|Gang Gang Monzogranite|556736|Lachlan Orogen
23607|Ganmain Granite|556736|Lachlan Orogen
23607|Ganmain Granite|559178|Central NSW - Omeo Province
41058|Gara Monzogranite|40484|New England Orogen
73915|Gara Suite|40484|New England Orogen
77016|Garibaldi Monzogranite|40484|New England Orogen
74038|Garibaldi Suite|40484|New England Orogen
21833|Garland Granodiorite|556736|Lachlan Orogen
7019|Garoo Conglomerate Member|40484|New England Orogen
27082|Garrawilla Volcanics|27354|Surat Basin
27082|Garrawilla Volcanics|530016|Gunnedah Basin
27082|Garrawilla Volcanics|556736|Lachlan Orogen
25718|Gatelee Ignimbrite|556736|Lachlan Orogen
7046|Gattamurh Granite|556736|Lachlan Orogen
7090|Geera Clay|536552|Murray Basin
37719|Gentle Annie Porphyry|556736|Lachlan Orogen
32273|Geordies Spur Gabbro|556736|Lachlan Orogen
7159|Gerybong Limestone Member|556736|Lachlan Orogen
7161|Ghost Hill Formation|556736|Lachlan Orogen
23613|Giants Den Leucoadamellite|40484|New England Orogen
73888|Giants Den Suite|40484|New England Orogen
7167|Gibraltar Ignimbrite|40484|New England Orogen
21844|Gidginbung Volcanics|556736|Lachlan Orogen
73666|Gidyen Volcanic Member|556736|Lachlan Orogen
7218|Gilgai Granite|40484|New England Orogen
73957|Gilgai Suite|40484|New England Orogen
7222|Gilgunnia Granite|556736|Lachlan Orogen
7225|Gilgurry Mudstone|40484|New England Orogen
7225|Gilgurry Mudstone|559519|Emu Creek Province
69147|Gilmore Hill Suite|556736|Lachlan Orogen
7238|Gilmore Volcanic Group|40484|New England Orogen
77014|Ginini Leucomonzogranite|556736|Lachlan Orogen
7262|Ginninderra Porphyry|556736|Lachlan Orogen
27158|Girilambone Group|556736|Lachlan Orogen
27158|Girilambone Group|559178|Central NSW - Omeo Province
7292|Giro beds|40484|New England Orogen
7295|Girrakool beds|40484|New England Orogen
42292|Girrakool beds, Agnes Greywacke|40484|New England Orogen
7313|Glandore Granodiorite|39627|Cracow Metallogenic Province
7313|Glandore Granodiorite|40484|New England Orogen
7324|Glebe Farm Adamellite|556736|Lachlan Orogen
24286|Gleesons Limestone Member|556736|Lachlan Orogen
40761|Glen Allyn Ignimbrite Member|40484|New England Orogen
21854|Glen Ayr Syenite|556736|Lachlan Orogen
70279|Glen Bell Formation|407569|Wisemans Arm Province
7333|Glen Bower Member|556736|Lachlan Orogen
74801|Glen Eden Granite|40484|New England Orogen
77012|Glen Esk Monzogranite|40484|New England Orogen
74017|Glen Esk Suite|40484|New England Orogen
33679|Glen Fergus Member|556736|Lachlan Orogen
38275|Glen Garry Microleucogranite|40484|New England Orogen
74018|Glen Garry Suite|40484|New England Orogen
40559|Glen Idle Rhyolite Member|40484|New England Orogen
77071|Glen Road Coal Member|40484|New England Orogen
25013|Glenbog Granodiorite|556736|Lachlan Orogen
7361|Glenbog Suite|556736|Lachlan Orogen
7362|Glenbog Supersuite|556736|Lachlan Orogen
41059|Glenburnie Leucomonzogranite|40484|New England Orogen
74019|Glenburnie Suite|40484|New England Orogen
70280|Glencairn Formation|40484|New England Orogen
41060|Glenclair Monzogranite|40484|New England Orogen
67900|Glenclair Suite|40484|New England Orogen
7375|Glendalough Formation|556736|Lachlan Orogen
7410|Gleneski Formation|40070|Woodlawn Base Metal Metallogenic Province
73833|Glenifer Monzogranite|40484|New England Orogen
30051|Glenisla Volcanics|556736|Lachlan Orogen
7422|Glenlawn Mudstone|40484|New England Orogen
7435|Glenmore Formation|40484|New England Orogen
67908|Glenore Monzogranite|40484|New England Orogen
25925|Glenrae Limestone Member|556736|Lachlan Orogen
69449|Glenreach Monzogranite|40484|New England Orogen
7440|Glenrock Granodiorite|556736|Lachlan Orogen
35161|Glenrock Lagoon Formation|556736|Lachlan Orogen
26583|Glenrossal Granite|556736|Lachlan Orogen
27783|Glenrowan Intrusives|27354|Surat Basin
30522|Glenrowe Granite|556736|Lachlan Orogen
77421|Glenview Coal Member|40484|New England Orogen
7449|Glory Vale Conglomerate|40484|New England Orogen
7452|Gloucester Coal Measures|40484|New England Orogen
7452|Gloucester Coal Measures|549700|Gloucester Basin
27420|Goalen Head Gabbro|556736|Lachlan Orogen
7469|Gobondery Granite|556736|Lachlan Orogen
7469|Gobondery Granite|559178|Central NSW - Omeo Province
7470|Gocup Granite|556736|Lachlan Orogen
7481|Gogs Top Trondhjemite|40484|New England Orogen
26266|Gooandra Volcanics|556736|Lachlan Orogen
33689|Goobang Volcanics|556736|Lachlan Orogen
25929|Goobarragandra Volcanics|556736|Lachlan Orogen
68172|Goodwood Mudstone|22345|Maryborough Basin
76952|Googong Monzogranite|556736|Lachlan Orogen
33409|Gooloogong Member|556736|Lachlan Orogen
23627|Goona Volcanics|547727|Mount Hope Trough
24296|Goonbri Formation|530016|Gunnedah Basin
77251|Goondi Formation|530016|Gunnedah Basin
24297|Goonigal Group|556736|Lachlan Orogen
7573|Goonoo Goonoo Mudstone|40484|New England Orogen
40939|Goonoonglah Monzodiorite|556736|Lachlan Orogen
7578|Goonumbla Volcanics|40077|Cadia Porphyry Copper Gold Metallogenic Province
7578|Goonumbla Volcanics|556736|Lachlan Orogen
7608|Gordonbrook Serpentinite|40484|New England Orogen
41061|Gostwyck Monzogranite|40484|New England Orogen
73916|Gostwyck Suite|40484|New England Orogen
24299|Gourock Granodiorite|556736|Lachlan Orogen
7643|Gowrie Sandstone Member|40484|New England Orogen
7661|Grafton Formation|529922|Clarence-Moreton Basin
7665|Gragin Conglomerate|40484|New England Orogen
7672|Grampians Group|20367|Stawell Zone
7672|Grampians Group|556736|Lachlan Orogen
29590|Grants Corner Granodiorite|556736|Lachlan Orogen
7702|Grants Head Formation|22198|Lorne Basin
7707|Granya Granite|556736|Lachlan Orogen
7707|Granya Granite|559178|Central NSW - Omeo Province
76021|Grasmere Formation|20314|Wonominta Block
7710|Grass Flat Granite|556736|Lachlan Orogen
7731|Great Cobar Slate|535919|Cobar Basin
7731|Great Cobar Slate|556736|Lachlan Orogen
7753|Green Hills Granodiorite|556736|Lachlan Orogen
29670|Greenslopes Porphyry|556736|Lachlan Orogen
7780|Greenwood Granite|556736|Lachlan Orogen
7789|Gregra Group|556736|Lachlan Orogen
7795|Grenfell Granite|556736|Lachlan Orogen
21911|Gresham Granite|556736|Lachlan Orogen
7798|Greta Coal Measures|530078|Sydney Basin
7815|Grey Mare Granodiorite|556736|Lachlan Orogen
7819|Greymare Granodiorite|40484|New England Orogen
73901|Greymare Suite|40484|New England Orogen
73900|Greymare Supersuite|40484|New England Orogen
7826|Griman Creek Formation|27354|Surat Basin
7826|Griman Creek Formation|529302|Eromanga Basin
25032|Grong Grong Granite|556736|Lachlan Orogen
25032|Grong Grong Granite|559178|Central NSW - Omeo Province
31630|Grong Grong Suite|556736|Lachlan Orogen
25936|Guapa Tank Rhyodacite Member|556736|Lachlan Orogen
7848|Gubberamunda Sandstone|27354|Surat Basin
7848|Gubberamunda Sandstone|529302|Eromanga Basin
7860|Gulgong Granite|556736|Lachlan Orogen
31452|Gulgong Suite|556736|Lachlan Orogen
76156|Gum Creek Member|20314|Wonominta Block
68693|Gum Vale beds|20314|Wonominta Block
7872|Gumble Granite|556736|Lachlan Orogen
73892|Gummi Plain Suite|40484|New England Orogen
27162|Gundagai Serpentinite|556736|Lachlan Orogen
7886|Gundahl Complex|40484|New England Orogen
23639|Gundaroo Sandstone|556736|Lachlan Orogen
29581|Gundibindyal Granite|556736|Lachlan Orogen
32685|Gundibindyal Suite|556736|Lachlan Orogen
24302|Gundillion Conglomerate|556736|Lachlan Orogen
7897|Gundle Granite|40484|New England Orogen
73985|Gundle Suite|40484|New England Orogen
77006|Gungarlin Monzogranite|556736|Lachlan Orogen
7908|Gungoandra Siltstone|556736|Lachlan Orogen
77360|Gunnan Ignimbrite|40484|New England Orogen
73575|Gunnars Dam beds|556736|Lachlan Orogen
7913|Gunnee Formation|40484|New England Orogen
7915|Gunning Granite|556736|Lachlan Orogen
31580|Gunning Suite|556736|Lachlan Orogen
35027|Gunningbland Formation|556736|Lachlan Orogen
21923|Gunningrah Tonalite|556736|Lachlan Orogen
40131|Gurragong Volcanics|556736|Lachlan Orogen
7927|Gurrangorambla Granophyre|556736|Lachlan Orogen
35786|Gurrundah Granite|556736|Lachlan Orogen
40991|Guygallon Volcanic Member|40484|New England Orogen
41062|Gwydir River Monzogranite|40484|New England Orogen
27044|Haedon Formation|40484|New England Orogen
27044|Haedon Formation|40555|Gamilaroi Terrane/Province
37394|Haematitic Limestone Member""|556736|Lachlan Orogen
76993|Half Moon Peak Monzogranite|556736|Lachlan Orogen
8032|Hampton Granite|556736|Lachlan Orogen
21940|Hangmans Creek Granodiorite|556736|Lachlan Orogen
77007|Happy Jacks Monzogranite|556736|Lachlan Orogen
28176|Harnham Grove Porphyritic Microtonalite|40484|New England Orogen
25943|Harrisons Peak Granite|556736|Lachlan Orogen
26606|Hartley Granite|556736|Lachlan Orogen
38464|Harts Paddock Diorite|556736|Lachlan Orogen
21947|Harts Tank beds|556736|Lachlan Orogen
28130|Hartwood Tuff Member|556736|Lachlan Orogen
69450|Hat Head Member|40484|New England Orogen
25047|Hatchery Creek Conglomerate|556736|Lachlan Orogen
23644|Hathaway Conglomerate Member|556736|Lachlan Orogen
8145|Hattons Corner Group|556736|Lachlan Orogen
8157|Havilah Granite|556736|Lachlan Orogen
8165|Hawkesbury Sandstone|530078|Sydney Basin
8179|Hawkins Suite|556736|Lachlan Orogen
8184|Hawkins Volcanics|556736|Lachlan Orogen
8189|Hawksview Granite|556736|Lachlan Orogen
8189|Hawksview Granite|559178|Central NSW - Omeo Province
75829|Haydonville serpentinite|40484|New England Orogen
37334|Hazeldene Sandstone|556736|Lachlan Orogen
37912|Hazelvale Rhyodacite Member|40484|New England Orogen
8214|Heatherdale Shale|22352|Stansbury Basin
76996|Hell Hole Creek Monzogranite|556736|Lachlan Orogen
73653|Henleigh Siltstone|556736|Lachlan Orogen
8273|Henry River Granite|40484|New England Orogen
73917|Henry River Suite|40484|New England Orogen
8277|Hensleigh Siltstone|556736|Lachlan Orogen
25947|Hervey Group|556736|Lachlan Orogen
25055|Hexham Subgroup|556736|Lachlan Orogen
23649|Hianana Volcanics|40484|New England Orogen
37297|High Valley andesite tuff|40484|New England Orogen
25948|Highbury Volcanics|407419|Gympie Province
8337|Highlands Complex|40484|New England Orogen
76953|Hillgrove Monzogranite|40484|New England Orogen
8351|Hillgrove Suite|40484|New England Orogen
67847|Hillgrove Supersuite|40484|New England Orogen
8373|Himalaya Formation|408445|Olary Domain
8422|Holbrook Granite|556736|Lachlan Orogen
23650|Hollanders Formation|556736|Lachlan Orogen
33384|Home Rule Quartz Monzonite|556736|Lachlan Orogen
41064|Honeysuckle Creek Leucomonzogranite|40484|New England Orogen
32687|Honeysuckle beds|556736|Lachlan Orogen
8476|Hooray Sandstone|529302|Eromanga Basin
8489|Hores Gneiss|408445|Olary Domain
35282|Hoskins Chert|556736|Lachlan Orogen
8512|Hoskinstown Group|556736|Lachlan Orogen
26622|Howe Range Granite|556736|Lachlan Orogen
77378|Howes Hill Coal Member|530016|Gunnedah Basin
8538|Howqua Chert|444520|Tabberabbera Zone
8538|Howqua Chert|556736|Lachlan Orogen
42357|Hudsons Peak Ignimbrite Member, Johns Hill Ignimbrite Member, Martins Creek Ignimbrite Member|40484|New England Orogen
21981|Hughies Bore beds|556736|Lachlan Orogen
8572|Hume Park Granite|556736|Lachlan Orogen
31590|Hume Park Suite|556736|Lachlan Orogen
8589|Hungerford Granite|20489|Thomson Orogen
31710|Hunter Formation|556736|Lachlan Orogen
76981|Hurlstone Monzogranite|556736|Lachlan Orogen
8610|Hutton Sandstone|27354|Surat Basin
8610|Hutton Sandstone|27546|Mulgildie Basin
8610|Hutton Sandstone|529302|Eromanga Basin
8610|Hutton Sandstone|550572|Carpentaria Basin
8619|Hyandra Creek Group|556736|Lachlan Orogen
21987|Hyde Creek Granodiorite|556736|Lachlan Orogen
8621|Hyde Greywacke Member|40484|New England Orogen
21988|Hyndmans Creek Formation|40484|New England Orogen
8637|Icely Granite|556736|Lachlan Orogen
76982|Illawambra Monzogranite|556736|Lachlan Orogen
27802|Illawarra Coal Measures|530078|Sydney Basin
31839|Illunie Volcanics|556736|Lachlan Orogen
24315|Ina Volcanics|556736|Lachlan Orogen
8688|Ingebyrah Granodiorite|556736|Lachlan Orogen
8689|Ingebyrah Suite|556736|Lachlan Orogen
67905|Ingleba Monzogranite|40484|New England Orogen
73922|Ingleba Suite|40484|New England Orogen
8710|Injune Creek Group|27354|Surat Basin
8710|Injune Creek Group|529302|Eromanga Basin
8716|Inlet Monzonite|40484|New England Orogen
8716|Inlet Monzonite|40540|Woolomin Province
8716|Inlet Monzonite|407569|Wisemans Arm Province
8753|Iona Tonalite|556736|Lachlan Orogen
8762|Ipswich Coal Measures|21915|Ipswich Basin
8777|Ironbark Creek Arenite|40484|New England Orogen
27165|Ironbong Dacite Member|556736|Lachlan Orogen
8785|Irondoon Granodiorite|556736|Lachlan Orogen
26634|Isabella Granite|556736|Lachlan Orogen
31592|Isabella Suite|556736|Lachlan Orogen
8801|Isismurra Formation|40484|New England Orogen
77028|Island Bend Monzogranite|556736|Lachlan Orogen
8810|Iventure Ignimbrite Member|40484|New England Orogen
23664|Jackalass Slate|556736|Lachlan Orogen
8829|Jackson Granite|556736|Lachlan Orogen
8837|Jagungal Volcanics|556736|Lachlan Orogen
25087|Jenny Lind Granite|40484|New England Orogen
73893|Jenny Lind Suite|40484|New England Orogen
8912|Jenolan Caves Limestone|556736|Lachlan Orogen
33682|Jerangle Metamorphic Complex|556736|Lachlan Orogen
26638|Jeremadra Granodiorite|556736|Lachlan Orogen
8926|Jerilderie Formation|20308|Oaklands Basin
31720|Jesse Limestone Member|556736|Lachlan Orogen
29245|Jillamatong Granodiorite|556736|Lachlan Orogen
76983|Jillicambra Monzogranite|556736|Lachlan Orogen
74201|Jimberoo Formation|556736|Lachlan Orogen
76954|Jincumbilly Monzogranite|556736|Lachlan Orogen
8971|Jindabyne Suite|556736|Lachlan Orogen
8972|Jindabyne Tonalite|556736|Lachlan Orogen
27440|Jindalee Group|556736|Lachlan Orogen
76997|Jinden Monzogranite|556736|Lachlan Orogen
31489|Jinden Suite|556736|Lachlan Orogen
8980|Jindera Granite|556736|Lachlan Orogen
8980|Jindera Granite|559178|Central NSW - Omeo Province
31594|Jindera Suite|556736|Lachlan Orogen
8987|Jingera Rock Syenite Complex|556736|Lachlan Orogen
29577|Jingerangle Formation|556736|Lachlan Orogen
76984|Jingo Creek Monzogranite|556736|Lachlan Orogen
34262|Joaramin Ignimbrite|556736|Lachlan Orogen
76757|Johnniefelds granodiorite|556736|Lachlan Orogen
9012|Johnsons Creek Conglomerate|40484|New England Orogen
42295|Johnsons Creek Conglomerate, McInnes Formation|40484|New England Orogen
26269|Jolly Nose Conglomerate|22198|Lorne Basin
9018|Jones Creek Diorite|556736|Lachlan Orogen
69891|Joppa Siltstone Member|556736|Lachlan Orogen
33794|Julong Granite|556736|Lachlan Orogen
29578|Junawarra Volcanics|556736|Lachlan Orogen
22048|Junee Reefs Granite|556736|Lachlan Orogen
29570|Kabadah Formation|556736|Lachlan Orogen
24324|Kadoona Dacite Member|556736|Lachlan Orogen
24325|Kadungle Volcanics|556736|Lachlan Orogen
77047|Kain Porphyry Member|556736|Lachlan Orogen
24328|Kalimna Limestone Member|556736|Lachlan Orogen
77018|Kalkite Monzogranite|556736|Lachlan Orogen
73894|Kaloe Suite|40484|New England Orogen
77043|Kaloe Tonalite|40484|New England Orogen
9184|Kameruka Granodiorite|556736|Lachlan Orogen
9203|Kanangra Granite|556736|Lachlan Orogen
29513|Kandos Group|556736|Lachlan Orogen
9206|Kangaloolah Volcanics|556736|Lachlan Orogen
9211|Kangaroo Creek Sandstone|529922|Clarence-Moreton Basin
70450|Kankool Ignimbrite Member|40484|New England Orogen
23685|Karalinga Formation|556736|Lachlan Orogen
23686|Karawina Formation|556736|Lachlan Orogen
23687|Karikeree Metadolerite|40484|New England Orogen
23687|Karikeree Metadolerite|407594|Port Macquarie Province
40130|Karingal Rhyolite Member|556736|Lachlan Orogen
67879|Karinya Metamorphics|40484|New England Orogen
35615|Karoopa Granite|556736|Lachlan Orogen
70496|Karralee Ignimbrite Member|40484|New England Orogen
23689|Kataway Mudstone|40484|New England Orogen
9358|Keatings Shale Member|556736|Lachlan Orogen
9364|Keelindi beds|27354|Surat Basin
9376|Keepit Conglomerate|40484|New England Orogen
73842|Kellys Creek Leucomonzogranite|40484|New England Orogen
74020|Kellys Creek Suite|40484|New England Orogen
9408|Kellys Plain Volcanics|556736|Lachlan Orogen
29941|Kempfield Granodiorite|556736|Lachlan Orogen
9426|Kempsey beds|40484|New England Orogen
29516|Kenilworth Group|40077|Cadia Porphyry Copper Gold Metallogenic Province
29516|Kenilworth Group|556736|Lachlan Orogen
77021|Kennedy Range Monzogranite|556736|Lachlan Orogen
76955|Kenross Monzogranite|556736|Lachlan Orogen
25678|Kensington Formation|40484|New England Orogen
26660|Kentucky Diorite|40484|New England Orogen
9449|Kenyu Formation|556736|Lachlan Orogen
70251|Kerrawary Siltstone|556736|Lachlan Orogen
70498|Kewell Creek Volcanic Member|40484|New England Orogen
25970|Khan Yunis Formation|556736|Lachlan Orogen
32248|Khancoban Granodiorite|556736|Lachlan Orogen
9490|Khatoun Tonalite|40484|New England Orogen
40936|Kialla Quartz Diorite|556736|Lachlan Orogen
27446|Kiandra Group|444524|Mallacoota Zone
27446|Kiandra Group|556736|Lachlan Orogen
27446|Kiandra Group|559178|Central NSW - Omeo Province
9537|Kikoira Granite|556736|Lachlan Orogen
9537|Kikoira Granite|559178|Central NSW - Omeo Province
67906|Kilburnie Monzogranite|40484|New England Orogen
73923|Kilburnie Suite|40484|New England Orogen
9545|Kildrummie Formation|556736|Lachlan Orogen
9552|Kilgower Member|556736|Lachlan Orogen
25972|Killimicat Granite|556736|Lachlan Orogen
77019|Kimberley Park Monzogranite|40484|New England Orogen
73928|Kimberley Park Suite|40484|New England Orogen
9576|Kimbriki Formation|40484|New England Orogen
22101|Kindee Conglomerate|40484|New England Orogen
32272|Kings Cross Formation|556736|Lachlan Orogen
33795|Kings Vale Granite|556736|Lachlan Orogen
40921|Kingsdale Limestone Member|556736|Lachlan Orogen
9617|Kingsfield Formation|40484|New England Orogen
37189|Kingsgate Leucogranite|40484|New England Orogen
70499|Kingsmill Peak Andesite Member|40484|New England Orogen
9634|Kirawin Formation|556736|Lachlan Orogen
31707|Kirribilli Formation|556736|Lachlan Orogen
26666|Kiwarrak beds|40484|New England Orogen
9701|Koetong Granite|556736|Lachlan Orogen
9701|Koetong Granite|559178|Central NSW - Omeo Province
9703|Koetong Suite|556736|Lachlan Orogen
9704|Koetong Supersuite|556736|Lachlan Orogen
27175|Kohinoor Volcanics|556736|Lachlan Orogen
42279|Kohinoor Volcanics, Copper Creek Shale|556736|Lachlan Orogen
28651|Koogah Formation|40484|New England Orogen
38287|Kookabookra Monzogranite|40484|New England Orogen
73931|Kookabookra Suite|40484|New England Orogen
76956|Koolambah Monzogranite|556736|Lachlan Orogen
27176|Koolanock Sandstone|40484|New England Orogen
22128|Koonenberry Formation|20314|Wonominta Block
9801|Koorainghat beds|40484|New England Orogen
37902|Kooringal Dacite Member|40484|New England Orogen
28654|Kopyje Group|547725|Kopyje Shelf
28654|Kopyje Group|547733|Canbelego - Mineral Hill Rift Zone
28654|Kopyje Group|556736|Lachlan Orogen
25132|Koreelan Creek Granodiorite|40484|New England Orogen
74021|Koreelan Creek Suite|40484|New England Orogen
69882|Kowmung Formation|556736|Lachlan Orogen
23706|Kruge Conglomerate Member|556736|Lachlan Orogen
9854|Kuark Metamorphic Complex|556736|Lachlan Orogen
9879|Kullatine Formation|40484|New England Orogen
9925|Kurrajong Park Formation|556736|Lachlan Orogen
31597|Kyeamba Suite|556736|Lachlan Orogen
31597|Kyeamba Suite|559178|Central NSW - Omeo Province
9979|Kyndalyn Mudstone Member|40484|New England Orogen
30553|Kynuna Granite|556736|Lachlan Orogen
34075|Kywong beds|40484|New England Orogen
9992|Lachlan Formation|556736|Lachlan Orogen
23711|Lady Brassey Formation|408445|Olary Domain
32270|Lady Northcotts Granodiorite|556736|Lachlan Orogen
31600|Lady Northcotts Suite|556736|Lachlan Orogen
10024|Laidlaw Volcanics|556736|Lachlan Orogen
10032|Lake Bathurst Granite|556736|Lachlan Orogen
33050|Lake Cowal Volcanic Complex|40077|Cadia Porphyry Copper Gold Metallogenic Province
33050|Lake Cowal Volcanic Complex|556736|Lachlan Orogen
10103|Lambie Group|556736|Lachlan Orogen
25987|Lambs Valley Ignimbrite Member|40484|New England Orogen
10139|Landers Creek Formation|556736|Lachlan Orogen
10194|Lark Hill Formation|40484|New England Orogen
10240|Laurieton Conglomerate|22198|Lorne Basin
10240|Laurieton Conglomerate|40558|Hastings Province
10268|Lawsons Gully Porphyry|556736|Lachlan Orogen
26684|Laytons Range Conglomerate|40484|New England Orogen
77030|Leaning Rock Monzogranite|556736|Lachlan Orogen
10280|Leard Formation|530016|Gunnedah Basin
40925|Ledgeworth Facies|556736|Lachlan Orogen
25990|Leesville Granodiorite|556736|Lachlan Orogen
33861|Leeton Igneous Complex|556736|Lachlan Orogen
23722|Leloma Formation|40484|New England Orogen
23723|Lerida Limestone Member|556736|Lachlan Orogen
26686|Lett Granite|556736|Lachlan Orogen
37572|Lickhole Volcanic Group|444520|Tabberabbera Zone
37572|Lickhole Volcanic Group|556736|Lachlan Orogen
35614|Licking Gully Granite|556736|Lachlan Orogen
41065|Limbri Leucomonzogranite|40484|New England Orogen
73974|Limbri Suite|40484|New England Orogen
25167|Limekilns Formation|556736|Lachlan Orogen
77060|Limestone A|556736|Lachlan Orogen
37397|Limestone A""|556736|Lachlan Orogen
77063|Limestone B|556736|Lachlan Orogen
37399|Limestone B""|556736|Lachlan Orogen
77064|Linden Coal Member|40484|New England Orogen
76957|Linden Hill Monzogranite|40484|New England Orogen
38301|Linden seam|40484|New England Orogen
10454|Liscombe Pools Limestone|556736|Lachlan Orogen
23732|Little Brown Mountain Granite|556736|Lachlan Orogen
29591|Little Forest Granite|556736|Lachlan Orogen
29531|Little Plains Granite|556736|Lachlan Orogen
77009|Little Popong Monzogranite|556736|Lachlan Orogen
10511|Livingstone Porphyry|556736|Lachlan Orogen
31599|Llanelly Suite|556736|Lachlan Orogen
76958|Llangothlin Monzogranite|40484|New England Orogen
74008|Llangothlin Suite|40484|New England Orogen
10529|Lobelia Limestone Member|556736|Lachlan Orogen
10540|Lochaber Greywacke|40484|New England Orogen
35507|Lock Lomond Granite|556736|Lachlan Orogen
10578|Lockyersleigh Granite|556736|Lachlan Orogen
10619|Long Flat Volcanics|556736|Lachlan Orogen
27292|Long Swamp Creek Formation|556736|Lachlan Orogen
23738|Long Tunnel Metabasic Igneous Complex|556736|Lachlan Orogen
36331|Longreach Volcanics|556736|Lachlan Orogen
41066|Looanga Monzogranite|40484|New England Orogen
73975|Looanga Suite|40484|New England Orogen
10646|Lookdown Limestone|556736|Lachlan Orogen
26701|Loomat Granite|556736|Lachlan Orogen
10653|Loomberah Limestone Member|40484|New England Orogen
25692|Looney Intrusive Complex|556736|Lachlan Orogen
