Reference Id | Author | Year | Title | Source | Vol/Part | Pages
5178|Brock, G.A., Engelbretsen, M.J., Dean-Jones, G.|1995|Acrotretid brachiopods from the Devonian of Victoria and New South Wales|Association of Australasian Palaeontologists, Memoir|18|105-120
5252|Sherwin, L.|1995|Siluro-Devonian brachiopods from the Amphitheatre and Winduck Groups (Cobar Supergroup), western New South Wales|Association of Australasian Palaeontologists, Memoir|18|61-96
5258|Stewart, I.R., Fergusson, C.L.|1995|Ordovician conodonts from the Lue beds, Mudgee and Sunlight Creek Fmn, Goulburn, New South Wales. IN APC94; papers from the first Australian palaeontological convention, Macquarie University, February, 1994|Association of Australasian Palaeontologists, Memoir|18|164
5952|Whittam, D.B., Norvick, M.S., McIntyre, C.L.|1996|Mesozoic and Cainozoic tectonostratigraphy of western Zoca and adjacent areas.|APPEA Journal|1996|209-231
7142|Struckmeyer, H.I.M., Blevin, J.E., Sayers, J., Totterdell, J.M., Baxter, K., Cathro, D.L.|1998|Structural evolution of the Browse Basin, North West Shelf: new concepts from deep-seismic data|in Purcell, P.G. & Purcell, R.R. (eds), The sedimentary basins of Western Australia 2. Proceedings of a PESA Symposium, Perth||345-367.
7992|Sprigg, R.C.|1955|The Point Marsden Cambrian Beds, Kangaroo Island, South Australia|Transactions of the Royal Society of South Australia|78|165-168
9124|Thomson, B.P., Horwitz, R.C., Parkin, L.W., Barnes, T.A.|1962|Barker 1:250 000 Geological Map sheet SI54-13 - First Edition|Geological Survey of South Australia||map
10010|Whitehouse, J., Roy, P.S., Oakes, G.M.|1999|Mineral Sand Resources Potential of the Murray Basin|Geological Survey of New South Wales, Department of Mineral Resources|1999/38|74p
12100|Foster, D.A., Gray, D.R., VandenBerg, A.H.M.|2000|Timing of orogenic events in the Lachlan Orogen: Discussion and Reply|Australian Journal of Earth Sciences|47(4)|813-822
12796|Partridge, A.|2001|Revised stratigraphy of the Sherbrook Group, Otway Basin IN Hill, K.C. and Bernecker, T. (eds.) "Eastern Australasian Basins Symposium: a refocussed energy perspective for the future"|Petroleum Exploration Society of Australia. Special Publication|1v|p455-464
13139|Packham, G., Percival, I., Bischoff, G.|1999|Age constraints on strata enclosing the Cadia and Junction Reefs ore deposits of central New South Wales, and tectonic implications|Geological Survey of New South Wales. Quarterly Notes|110|p1-12
13323|Bernecker, T., Partridge, A.D.|2001|Emperor and Golden Beach Subgroups: The onset of Late Cretaceous sedimentation in the Gippsland Basin, SE Australia IN Hill, K.C. and Bernecker, T. (Eds.) "Eastern Australasian Basins Symposium: a refocused energy perspective for the future|Petroleum Exploration Society of Australia. Special Publication|1v|p391-402
13324|Bernecker, T., Woollands, M.A., Wong, D., Moore, D.H., Smith, M.A.|2001|Hydrocarbon prospectivity of the deepwater Gippsland Basin, Victoria, Australia.|APPEA Journal|41 (1)|91-112
13332|Evans, K.|1992|Gippsland Basin exploration: Recent results and outlook for Australia's oldest producing offshore area IN Joint AusIMM (Melbourne) and PESA (Vic-Tas) "'Energy, Economics and Environment' Gippsland Basin Symposium: Melbourne 22-23 June 1992"|The Australian Institute of Mining and Metallurgy|1v|183-194
13350|Wilcox, J.B., Colwell, J.B., Constantine, A.E.|1992|New ideas on Gippsland Basin regional tectonics IN Joint AusIMM (Melbourne) and PESA (Vic-Tas) "'Energy, Economics and Environment' Gippsland Basin Symposium: Melbourne 22-23 June 1992"|The Australian Institute of Mining and Metallurgy|1v|p93-110
13353|Blevin, J.E., Boreham, C.J., Summons, R.E., Struckmeyer, H.I.M., Loutit, T.S.|1998|An effective Lower Cretacecous petroleum system on the North West Shelf: evidence from the Browse Basin.|in Purcell, P.G. & Purcell, R.R. (eds), The sedimentary basins of Western Australia 2. Proceedings of a PESA Symposium, Perth||397-420
14019|Cutovinos, A., Beier, P.R., Kruse, P.D., Abbott, S.T., Dunster, J.N., Brescianini, R.F.|2002|Limbunya, Northern Territory (Second Edition). 1:250 000 geological map series explanatory notes SE 52-07|Northern Territory Geological Survey, Darwin|1v|36p
14235|Blevin, J.E.|2003|Petroleum geology of the Bass Basin - Interpretation report; An output of the Western Tasmanian Regional Minerals Program.|Geoscience Australia. Record|2003/19|
22436|Soesoo, A., Bons, P.D., Elburg, M.A.|1999|Freestone dykes - an alkali-rich Jurassic dyke population in eastern Victoria|Australian Journal of Earth Sciences|46(1)|1-9
22451|Packham, G.H.|1999|Radiometric evidence for Middle Devonian inversion of the Hill End Trough, northeast Lachlan Fold Belt|Australian Journal of Earth Sciences|46(1)|p23-33
22454|Hill, P., Exon, N.|1997|Multibeam sonar reveals sea-bed structure and processes of east Tasmania and Gippsland|AGSO Research Newsletter|27|p1-4
22458|Bourman, R.P., Pojeta, J.|1999|Permian glaciated bedrock surfaces and associated sediments on Kangaroo Island, South Australia: implications for local Gondwanan ice-mass dynamics|Australian Journal of Earth Sciences|46(4)|p523-531
22470|Shafik, S.|1998|Problems with the Cretaceous biostratigraphic system of Australia: time for a review|AGSO Research Newsletter|28|p12-14
22472|Glen, R.A., Watkins, J.J.|1999|Implications of Middle Devonian deformation of the eastern part of the Hill End Trough, Lachlan Orogen, New South Wales|Australian Journal of Earth Sciences|46(1)|p35-52
22476|Tosolini, A-M.P., McLoughlin, S., Drinnan, A.N.|1999|Stratigraphy and fluvial sedimentary facies of the Neocomian lower Strzelecki Group, Gippsland Basin, Victoria.|Australian Journal of Earth Sciences|46(6)|p951-970
22480|Frears, B.|1998|Redman 1 new gas discovery.|MESA Journal|9|5
22486|Pickett, J.W., Sherwin, L., Watkins, J.|1996|The age of the Tanwarra Shale|Geological Survey of New South Wales. Quarterly Notes|100|p 1- 8
22487|O'Sullivan, P.B., Orr, M., O'Sullivan, A.J., Gleadow, A.J.W.|1999|Episodic Late Palaeozoic to Cenozoic denudation of the southeastern highlands of Australia: evidence from the Bogong High Plains, Victoria|Australian Journal of Earth Sciences|46(2)|p199-216
22489|Schwarz, M.|1998|Helicopter Survey of Islands off the Port Lincoln Coast.|MESA Journal|9|p12-14
22492|Drew, G.|1998|Talisker Mine Historic Site|MESA Journal|9|30-31
22495|Hill, S.M.|1999|Mesozoic regolith and palaeolandscape features in southeastern Australia: significance for interpretations of denudation and highland evolution|Australian Journal of Earth Sciences|46(2)|p217-232
22502|Henry, D.A.|1999|Cuspidine-bearing skarn from Chesney Vale, Victoria|Australian Journal of Earth Sciences|46(2)|p251-260
22503|Glen, R.A., Walshe, J.L.|1999|Cross-structures in the Lachlan Orogen: the Lachlan Transverse Zone example|Australian Journal of Earth Sciences|46(4)|p641-658
22508|Clare, A.P., Fleming, G.D., Glen, R.A.|1997|Geology of the Cargelligo and Narrandera Map Sheets area: Removing the cover using Discovery 2000 geophysics|Geological Survey of New South Wales. Quarterly Notes|104|p1-14
22511|VandenBerg, A.H.M.|1999|Discussion: Llandovery-Ludlow graptolites from central Victoria: new correlation perspectives of the major formations|Australian Journal of Earth Sciences|46(4)|p659-661
22520|Percival, I.G.|1996|Palaeontology of Drillhole DM Northern Parkes DDH3|Geological Survey of New South Wales. Quarterly Notes|101|p17-20
22529|Colquhoun, G.P., Meakin, N.S., Krynen, J.P., Watkins, J.J., Yoo, E.K., Henderson, G.T.M., Jagodzinski, E.A.|1997|Stratigraphy, Structure and Mineralisation of the Mudgee 1:100 000 Geological Map Sheet|Geological Survey of New South Wales. Quarterly Notes|102|
22530|VandenBerg, A.H.M.|1999|Timing of orogenic events in the Lachlan Orogen|Australian Journal of Earth Sciences|46(5)|p691-701
22531|Moore, D.H.|1997|Geological Interpretation of the Geophysical Data of the Ouyen 1:250 000 Map Sheet Area.|Victorian Initiative for Minerals and Petroleum Report|39|
22532|Moore, D.H., McDonald, P.A.|1997|Ouyen 1:250 000 sheet. Geological interpretation of basement geophysical features.|Geological Survey of Victoria||
22541|McGowran, B., Li, Q.|1997|Stratigraphic Excursion to Maslin and Aldinga Bays|Department of Geology and Geophysics, The University of Adelaide||p1- 41
22542|Sandford, A.C., Rickards, R.B.|1999|Reply: Llandovery-Ludlow graptolites from central Victoria: new correlation perspectives of the major formations|Australian Journal of Earth Sciences|46(4)|p661-665
22545|Ferguson, C.L., Colquhoun, G.P.|1996|Early Palaeozoic quartz turbidite fan and volcaniclastic apron, Mudgee district, northeastern Lachlan Fold Belt, New South Wales.|Australian Journal of Earth Sciences|43(5)|p497-507
22552|Bastian, L.V.|1996|Residual soil mineralogy and dune subdivision, Swan Costal Plain, Western Australia|Australian Journal of Earth Sciences|43(1)|p31-44
22559|Brown, M.C., O'Halloran, G.J., Cas, R.A.F.|1996|Discussion and reply. Evidence for syndepositional deformation from the Late Devonian of the Mansfield Basin, east-central Victoria.|Australian Journal of Earth Sciences|43(5)|p589-590
22570|Dyson, I.A.|1996|Significance of hummocky cross-stratification and quasi-planar lamination of the Lower Devonian Walhalla Group at Cape Liptrap, Victoria|Australian Journal of Earth Sciences|43(2)|p189-199
22573|Flottmann, T., Cockshell, C.D.|1996|Palaeozoic basins of southern South Australia: new insight into their structural history from regional seismic data|Australian Journal of Earth Sciences|43(1)|p45-55
22577|Fowler, T.J., Iwata, K.|1995|Darriwilian-Gisbornian conodonts from the Triangle Group area, New South Wales.|Australian Journal of Earth Sciences|42(2)|p119-122
22580|Suppel, D.W., Barnes, R.G., Scheibner, E.|1998|The Palaeozoic in New South Wales- geology and mineral resources.|AGSO Journal of Australian Geology and Geophysics|17(3)|87-105
22581|Flottmann, T., James, P., Menpes, R., Cesare, P., Twining, M., Fairclough, M., Randabel, J., Marshak, S.|1995|The structure of Kangaroo Island, South Australia: strain and kinematic partitioning during Delamerian basin and platform reactivation|Australian Journal of Earth Sciences|42(1)|p35-49
22587|Alley, N.F., Krieg, G.W., Callen, R.A.|1996|Early Tertiary Eyre Formation, lower Nelly Creek, southern Lake Eyre Basin, Australia: palynological dating of macrofloras and silcrete, and palaeoclimatic interpretation|Australian Journal of Earth Sciences|43(1)|p71-84
22597|Gray, D.R., Mortimer, L.|1996|Implications of overprinting deformation and fold interference patternsin the Melbourne Zone, Lachlan Fold Belt|Australian Journal of Earth Sciences|43(1)|p103-114
22602|Elburg, M.A., Nicholls, I.A.|1995|Origin of microgranitoid enclaves in the S-type Wilson's Promontory Batholith, Victoria: evidence for magma mingling|Australian Journal of Earth Sciences|42(4)|p423-435
22603|Gray, C.M., Webb, J.A.|1995|Provenance of Palaeozoic turbidites in the Lachlan Orogenic Belt: strontium isotopic evidence|Australian Journal of Earth Sciences|42(1)|p95-105
22605|Doyle, R.|1997|Ettrema- The Dancing Queen Mine|Advances in the Study of the Sydney Basin|31|p 9-16
22606|Chappell, B.W., White, A.J.R., Williams, I.S., Wyborn, D., Hergt, J.M., Woodhead, J.D.|1999|Discussion and Reply. Evaluation of petrogenetic models for Lachlan Fold Belt granitoids: implications for crustal architecture and tectonic models|Australian Journal of Earth Sciences|46(5)|p827-836
22624|Fergusson, C.L.|1998|Thick-skinned folding in the eastern Lachlan Fold Belt, Shoalhaven River Gorge, New South Wales|Australian Journal of Earth Sciences|45(5)|p677-686
22625|Soesoo, A., Nicholls, I.|1999|Mafic rocks spatially associated with Devonian felsic intrusions of the southern Lachlan Fold Belt: a possible mantle contribution to crustal evolution processes|Australian Journal of Earth Sciences|46(5)|p725-734
22626|Li, Q., James, N.P., Bone, Y., McGowran, B.|1996|Foraminiferal biostratigraphy and depositional enviroments of the mid-Cenozoic Abrakurrie Limestone, Eucla Basin, southern Australia|Australian Journal of Earth Sciences|43(4)|p437-450
22628|Moore, D.H., VandenBerg, A.H.M., Willman, C.E., Magart, A.P.M.|1998|Palaeozoic geology and resources of Victoria.|AGSO Journal of Australian Geology and Geophysics|17(3)|107-122
22634|Oliver, N.H.S., Zakowski, S.|1995|Timing and geometry of deformation, low pressure metamorphism and anatexis in the eastern Mt Lofty Ranges: the possible role of extension.|Australian Journal of Earth Sciences|42(5)|p501-507
22638|Warren, A.Y.E., Gilligan, L.B., Raphael, N.M.|1995|Explanatory Notes, Cootamundra 1:250 000 geological sheet SI/55-11.|Geological Survey of New South Wales|1v|160p
22643|Belperio, A.P., Preiss, W.V., Fairclough, M.C., Gatehouse, C.G., Gum, J., Hough, J., Burtt, A.|1998|Tectonic and metallogenic framework of the Cambrian Stansbury Basin- Kanmantoo Trough, South Australia|AGSO Journal of Australian Geology and Geophysics|17(3)|183-200
22663|Department of Primary Industries and Energy|1997|Release of Offshore Petroleum Areas Australia, Geology and Data Availability|Department of Primary Industries and Energy, Canberra||
22671|Crawford, A.J., Stevens, B.P.J., Fanning, M.|1997|Geochemistry and tectonic setting of some Neoproterozoic and Early Cambrian volcanics in western New South Wales|Australian Journal of Earth Sciences|44(6)|p831-852
22674|Finlayson, D.M., Lukaszyk, I., Collins, C.D.N., Chudyk, E.C.|1998|Otway Continental Margin Transect: crustal architecture from wide-angle seismic profiling across Australia's southern margin|Australian Journal of Earth Sciences|45(5)|p717-732
22679|Wyborn, D., Henderson, G.A.M.|1996|Blayney 1:100 000 Sheet Area. Notes to Accompany Geological Map|Australian Geological Survey Organisation. Record|1996/56|
22684|Rickards, R.B., Sandford, A.C.|1998|Llandovery-Ludlow graptolites from central Victoria: new correlation perspectives of the major formations|Australian Journal of Earth Sciences|45(5)|p743-763
22686|Mitchell, M.M.|1997|Identification of multiple detrital sources for Otway Supergroup sedimentary rocks: implications for basin models and chronostratigraphic correlations|Australian Journal of Earth Sciences|44(6)|p743-750
22691|Dadd, K.A.|1998|Origin and significance of megabreccia blocks in the Silurian Goobarragandra Volcanics, southeastern New South Wales|Australian Journal of Earth Sciences|45(2)|p315-321
22693|Taylor, D.H., Gentle, L.V., Bishop, P., Li, S.|1998|Discussion and Reply. Sub-basaltic deep-lead systems and gold exploration at Ballarat, Australia|Australian Journal of Earth Sciences|45(2)|p323-326
22704|Glen, R.A., Wyborn, D.|1997|Inferred thrust imbrication, deformation gradients and the Lachlan Transverse Zone in the Eastern Belt of the Lachlan Orogen, New South Wales|Australian Journal of Earth Sciences|44(1)|p49-68
22706|Shafik, S., Idnurm, M.|1997|Calcareous microplankton and polarity reversal stratigraphies of the Upper Eocene Browns Creek Clay in the Otway Basin, southeast Australia: matching the evidence|Australian Journal of Earth Sciences|44(1)|p77-86
22708|VandenBerg, A.H.M., O'Shea, P.J., Dickson, T.W.|1997|The VIMP Program and Major Advances in Geological Mapping an Victoria|AusIMM. Conference Series|97/1|p207-214
22710|Giblin, A.|1997|Geochemistry of Groundwaters in the Vicinity of Stawell, Clunes, Ararat and Ballarat Gold Deposits|AusIMM. Conference Series|97/1|p181-192
22712|Hill, S.M., Eggleton, R.A., Taylor, G.|1997|A Regional Regolith-Landform Framework for Mineral Exploration Models in the Broken Hill Region|AusIMM. Conference Series|97/1|p131-138
22719|Collins, W.J.|1998|Evaluation of petrogenetic models for Lachlan Fold Belt granitoids: implications for crustal architecture and tectonic models|Australian Journal of Earth Sciences|45(4)|p483-500
22721|Carson, L.J., Rickard, M.J.|1998|Early recumbent fold hinge in the Bradleys Creek Metamorphic Complex, near Canberra, Australia|Australian Journal of Earth Sciences|45(4)|p501-507
22726|Sandiford, M., Fraser, G., Arnold, J., Foden, J., Farrow, T.|1995|Some causes and consequences of high-temperature, low pressure metamorphism in the eastern Mt Lofty Ranges, South Australia.|Australian Journal of Earth Sciences|42(3)|p233-240
22729|O'Halloran, G.J., Cas, R.A.F.|1995|Evidence for syndepositional deformation from the Late Devonian of the Mansfield Basin, east-central Victoria.|Australian Journal of Earth Sciences|42(6)|p581-596
22755|Flottmann, T., Haines, P.W., Cockshell, C.D., Preiss, W.V.|1998|Reassessment of the seismic stratigraphy of the Early Palaeozoic Stansbury Basin, Gulf St Vincent, South Australia|Australian Journal of Earth Sciences|45(4)|p547-557
22756|Cayley, R.A., McDonald, P.A.|1995|Beaufort 1:100 000 Map Geological Report|Geological Survey of Victoria. Report|104|145p
22766|Haines, P.W., Flottmann, T.|1998|Delamerian Orogeny and potential foreland sedimentation: a review of age and stratigraphic constraints|Australian Journal of Earth Sciences|45(4)|p559-570
22768|Scheibner, E., Basden, H. (ed.)|1998|Part 6(16). Silurian-Middle Devonian. In: Geology of New South Wales - Synthesis.|Geological Survey of New South Wales. Memoir (Geology)|13(2)|p140-189
22772|Scheibner, E., Basden, H. (ed.)|1998|Part 5(13). Neoproterozoic. In: Geology of New South Wales - Synthesis.|Geological Survey of New South Wales. Memoir (Geology)|13(2)|p53-71
22773|Scheibner, E., Basden, H. (ed.)|1998|Part 8(24). Cainozoic. In: Geology of New South Wales - Synthesis.|Geological Survey of New South Wales. Memoir (Geology)|13(2)|p331-359
22778|Chappell, B.W.|1996|Compositional variation within granite suites of the Lachlan Fold Belt: its causes and implications for the physical state of granite magma.|Origin of Granites and Related Rocks (Third Hutton Symposium)|315|p 159
22779|Collins, W.J.|1996|Lachlan Fold Belt granitoids: products of three- component mixing|Origin of Granites and Related Rocks (Third Hutton Symposium)|315|p 171- 181
22782||1997|The Lake Tutchewop, Lake William and Lake Kelly Saline Water Disposal Basins, Murray Basin, Australia: Lithostratigraphy, Hydrodynamics and Hydrochemistry.|Australian Geological Survey Organisation. Record|1997/6|
22794|Hendrickx, M.A., Magart, A.P., Williams, C.E., VandenBerg, A.H.M.|1996|The Kuark Metamorphic Complex, a low pressure, high temperature metamorphic belt in eastern Victoria|Geological Society of Australia. Abstracts|42|p65-66
22798|Lennox, P., Fowler, T., Foster, D.|1998|Barry Granodiorite and Sunset Hills Granite: Wyangala-style intrusion at the margin of a regional ductile shear zone, northern Lachlan Fold Belt, New South Wales.|Australian Journal of Earth Sciences|45(6)|p849-863
22799|Ray, H.N.|1996|Ana Branch 1:250 000 geological sheet explanatory notes|Geological Survey of New South Wales|1v|
22815|Lewis, P.C., Glen, R.A., Pratt, G.W., Clarke, I.|1994|Bega-Mallacoota 1:250000 Geological Sheet SJ/55-4, SJ/55-8: Explanatory Notes.|Geological Survey of New South Wales|1v|144p
22830|Townsend, J., Morris, B.|1999|Diamonds in South Australia|MESA Journal|13|P25-27
22831|Sherwin, L.|1996|Narromine 1:250 000 Geological Sheet SI/55-3: Explanatory Notes|Geological Survey of New South Wales|1v|104p
22832|Fergusson, C.L.|1998|Cambrian-Silurian oceanic rocks, upper Howqua River, eastern Victoria: tectonic implications|Australian Journal of Earth Sciences|45(4)|p633-644
22840|Winsor, C.N., Wiltshire, R.G., Gatehouse, C.G.|1999|The potential economic significance of Delamerian Orogen quartz veins in Cambrian metasediments, South Australia|MESA Journal|12|37-42
22842|Bauer, J.A.|1994|Siluro-Devonian Bungonia Group, Southern Highlands, New South Wales.|Helictite|32(2)|p25-34
22848|Burtt, A.L., Abbot, P.J.|1998|The Taratap Granodiorite, South-East South Australia|MESA Journal|10|p35-39
22857|Scheibner, E., Basden, H. (ed.)|1998|Geology of New South Wales - Synthesis. Volume 2 Geological Evolution.|Geological Survey of New South Wales. Memoir (Geology)|13(2)|666pp
22858|Scheibner, E., Basden, H. (ed.)|1998|Part 6(14). Early-Middle Cambrian. In: Geology of New South Wales - Synthesis.|Geological Survey of New South Wales. Memoir (Geology)|13(2)|p75-101
22859|Scheibner, E., Basden, H. (ed.)|1998|Part 6(17). Middle Devonian-Early Carboniferous. In: Geology of New South Wales - Synthesis.|Geological Survey of New South Wales. Memoir (Geology)|13(2)|p191-221
22860|Scheibner, E., Basden, H. (ed.)|1998|Part 6(20). Middle Triassic. In: Geology of New South Wales - Synthesis.|Geological Survey of New South Wales. Memoir (Geology)|13(2)|p273-279
22863|Scheibner, E., Basden, H. (ed.)|1998|Part 6(18). Late Early Carboniferous-earliest Permian. In: Geology of New South Wales - Synthesis.|Geological Survey of New South Wales. Memoir (Geology)|13(2)|p223-249
22864|Scheibner, E., Basden, H. (ed.)|1998|Part 6(19). Early Permian-Middle Triassic. In: Geology of New South Wales - Synthesis.|Geological Survey of New South Wales. Memoir (Geology)|13(2)|p251-271
22865|Scheibner, E., Basden, H. (ed.)|1998|Part 7(22). Jurassic-Cretaceous. In: Geology of New South Wales - Synthesis.|Geological Survey of New South Wales. Memoir (Geology)|13(2)|p289-319
22866|Gray, D.R., Foster, D.A., Bucher, M.|1997|Recognition and definition of orogenic events in the Lachlan Fold Belt|Australian Journal of Earth Sciences|44(4)|p489-501
22867|Gerges, N., Barnett, S., Howles, S.|1997|Aquifer Storage and Recovery - creating a new resource|MESA Journal|7|P26-28
22869|Preiss, W.V.|1997|Revision of lithostratigraphy and structure, and evidence of volcanism in Lower Burra Group type sections, Carey Gully-Basket Range area, Mount Lofty Ranges|MESA Journal|7|P37-46
22870|Cook, P., Love, A., Dowie, J.|1996|Recharge estimation of shallow groundwaters using CFC age dating|MESA Journal|3|P32-33
22875|Edwards, J., Leonard, J.G., Pettifer, G.R., McDonald, P.A.|1996|Colac 1:250 000 Map Geological Report|Geological Survey of Victoria. Report|98|
22876|Oranskaia, A.N.|1997|Geological interpretation of geophysical features Bendoc 1:100 000 sheet|Victorian Initiative for Minerals and Petroleum Report|47|
22877|Oranskaia, A.N.|1997|Bendoc 1:100 000 Geological interpretation of geophysical features|Geological Survey of Victoria|1v|Map
22878|Simpson, C.J., Fergusson, C.L., Oranskaia, A.|1997|Craigie 1:100 000 map area geological report|Geological Survey of Victoria. Report|111|
22879|Simpson, C.J., Fergusson, C.L.|1997|Combienbar and part Craigie 1:50 000 geological map|Geological Survey of Victoria||
22880|Simpson, C.J., Fergusson, C.L.|1997|Wangarabell and part Nungatta 1:50 000 geological map sheet|Geological Survey of Victoria||
22881|Oranskaia, A.N.|1998|Craigie 1:100 000 Geological interpretation of geophysical features|Geological Survey of Victoria|1v|Map
22882|McDonald, P.A.|1997|An appraisal of airborne geophysical data from the Yea survey, Victoria|Victorian Initiative for Minerals and Petroleum Report|50|
22885||1997|Geology, mineral resources and tenements, Melbourne 1:250 000 map area|Victorian Initiative for Minerals and Petroleum Report|51/figure 2|
22886|Edwards, J.E., Willman, C.E., McHaffie, I.W., Olshina, A., Willocks, A.J.|1997|The geology and prospectivity of the Castlemaine, Woodend, Yea and part of Bacchus Marsh 1:100 000 map sheets|Victorian Initiative for Minerals and Petroleum Report|51|
22887|Cameron, R.G.|1997|Booligal 1:250 000 Geological Sheet SI/55-5: Explanatory Notes|Geological Survey of New South Wales|1v|94p
22893|Cameron, R.G.|1996|Geology of the POONCARIE 1:250 000 map, SI/54-8: Explanatory Notes|Geological Survey of New South Wales|1v|108pp
22913|Drew, G.|1998|Mount Gambier interpretive project|MESA Journal|8|P28-30
22914|Cockshell, D.|1998|South Australian seismic mapping|MESA Journal|8|P16-17
22924|Drexel, J.F.|1996|Tenement activity - Petroleum|MESA Journal|3|49-51
22930|Frears, B.|1998|Tenement activity - Petroleum|MESA Journal|10|p49-52
22932|Frears, B.|1997|Caroline carbon dioxide, Otway Basin|MESA Journal|5|p22-23
22933|Scheibner, E., Basden, H. (ed.)|1998|Part 4(11). Introductory Notes. In: Geology of New South Wales - Synthesis.|Geological Survey of New South Wales. Memoir (Geology)|13(2)|p3-27
22938|Bourman, R.P.|1995|Towards distinguishing transported and in situ ferricretes: data from southern Australia.|AGSO Journal of Australian Geology and Geophysics|16(3)|231-241
22941|Pillano, B., Bourman, R.|1995|The Brunches/Matuyama Polarity Transition (0.78Ma) as a chronostratigraphic marker in Australian regolith studies.|AGSO Journal of Australian Geology and Geophysics|16(3)|289-294
22942|Hill, S.M.|1995|The differential weathering of granitic rocks in Victoria, Australia|AGSO Journal of Australian Geology and Geophysics|16(3)|271-276
22944|Gunn, P.J., Mackey, T.E., Mitchell, J.N.|1997|Offshore Otway Basin Aeromagnetic Interpretation.|Australian Geological Survey Organisation. Record|24|
22945|Freeman, P.|1999|TEISA news|MESA Journal|14|P 7 - 8
22951|Drexel, J.|1999|People in the Industry.|MESA Journal|14|P 55
22968|Willman, C.E., Morand, V.J., Hendrickx, M.A., VandenBerg, A.H.M., Haydon, S.J., Carney, C.|1999|Omeo 1:100 000 Map Area Geological Report. Sheet 8423|Geological Survey of Victoria. Report|118|339p
22971|Maher, S., VandenBerg, A.H.M., McDonald, P.A., Sapurmas, P.|1997|The geology and prospectivity of the Wangaratta 1:250 000 map sheet area|Victorian Initiative for Minerals and Petroleum Report|46|
23010|Shafik, S.|1995|Calcareous microplankton biostratigraphy of the Eocene Browns Creek Clay in the Aire District, Otway Basin of southeastern Australia: an update.|AGSO Journal of Australian Geology and Geophysics|16(3)|333-344
23019|Berry, R.F., Meffre, S., Kreuzer, H.|1997|Metamorphic rocks from the southern margin of Tasmania and their tectonic significance|Australian Journal of Earth Sciences|44(5)|p609-619
23020|Willman, C.E., Morand, V.J., Haydon, S.J., Carney, C.|1999|Brookville 1:50 000 geological map sheet 8423-3 zone 55|Geological Survey of Victoria|Map|
23021|Hendrickx, M.A., VandenBerg, A.H.M., Morand, V.J., Haydon, S.J.|1999|Bindi 1:50 000 geological map sheet 8423-1 zone 55|Geological Survey of Victoria|Map|
23022|Turner, S., Sandiford, M., Flottmann, T., Foden, J.|1995|Rb/Sr dating of differentiated cleavage from the upper Adelaidean metasediments at Hallett Cove, southern Adelaide fold belt: Reply|Journal of Structural Geology|17(12)|p1801-1803
23023|Preiss, W.V.|1995|Rb/Sr dating of differentiated cleavage from the upper Adelaidean metasediments at Hallett Cove, southern Adelaide fold belt: Discussion|Journal of Structural Geology|17(12)|p1797-1800
23028|Morand, V.J., Hendrickx, M.A., Haydon, S.J.|1999|Ensay 1:50 000 geological map sheet 8423-2 zone 55|Geological Survey of Victoria|Map|
23029|Morand, V.J., VandenBerg, A.H.M., Haydon, S.J., Hendrickx, M.A.|1999|Omeo 1:50 000 geological map sheet 8423-4 zone 55|Geological Survey of Victoria|Map|
23030|Haydon, S.J.|1999|Omeo 1:100 000 map geological interpretation of geophysical features. Sheet 8423|Geological Survey of Victoria|1v|Map
23041|Gunn, P.J.|1997|Regional magnetic and gravity reponses of extensional sedimentary basins.|AGSO Journal of Australian Geology and Geophysics|17(2)|p115-131
23043|Morgan, E.J., Cameron, R.G., Colquhoun, G.P., Meakin, N.S., Raymond, O.L., Scott, M.M., Watkins, J.J., Barron, L.M., Henderson, G.A.M., Krynen, J.P., Pogson, D.J., Warren, A.Y.E., Wyborn, D., Yoo, E.K., Glen, R.A., Jagodzinski, E.A.|1999|Dubbo 1:250 000 geological sheet SI/55-4 (Second Edition)|Geological Survey of New South Wales|1v|map
23054|Rogers, P.A., Freeman, P.J.|1996|Warrina 1:250000 Geological Series Sheet SH53-3 - Explanatory Notes.|Geological Survey of South Australia||44p
23061|Watchorn, R.B., Wilson, C.J.L.|1989|Structural Setting of the Gold Mineralisation at Stawell, Victoria, Australia. IN 'The Geology of Gold Deposits: The Perspective in 1988' Keays R.R., Ramsay W.R.H., Groves D.I. (eds)|Economic Geology. Monograph|6|p292-309
23089|Mason, A.J., Teakle, M., Blampain, P.A.|1998|Heavy mineral sand deposits, central Murray Basin IN Berkman, D.A. & Mackenzie, D.H. (eds) 'Geology of Australian and Papua New Guinean mineral deposits'|AusIMM. Monograph Series|22|p647-650
23100|Wilkins, C., Smart, G.|1998|Browns Creek gold-copper deposit IN Berkman, D.A. & Mackenzie, D.H. (eds) 'Geology of Australian and Papua New Guinean mineral deposits'|AusIMM. Monograph Series|22|p575-580
23104|Taylor, D.H.|1998|Ballarat gold deposits IN Berkman, D.A. & Mackenzie, D.H. (eds) 'Geology of Australian and Papua New Guinean mineral deposits'|AusIMM. Monograph Series|22|p543-548
23105|Fredericksen, D.C., Gane, M.|1998|Stawell gold deposits IN Berkman, D.A. & Mackenzie, D.H. (eds) 'Geology of Australian and Papua New Guinean mineral deposits'|AusIMM. Monograph Series|22|p535-541
