Stratno | Stratigraphic Name | Reference Id | Usage No |   Usage  | Page Number | Minimum Age Name | Maximum Age Name | Reference Comments | Numerical Age | Parent Units | Constituents | Related Units | Lithology 
3716|Carwoola Formation|42727|5|Briefly described|map legend|Pridoli|Ludlow|Of Hoskinstown Group. Sandstone, siltstone, shale (proximal quartz turbidites). Overlies Kohinoor Volcanics and Copper Creek Shale; interfingers with Captains Flat Formation. BMR map symbol: Sur. Geol. Prov: Captains Flat Block.|||||
3716|Carwoola Formation|42820|2|Defined|p49|Late Silurian||of Hoskinstown Group|||||
3716|Carwoola Formation|66197|5|Briefly described|p631 Fig.3c|||Canberra-Yass and Ngunawal Basins. Deep marine shale and sandstone. In the Hoskinstown Group. Underlies the Captains Flat Formation, overlies the Kohinoor Formation and Copper Creek Shale.|||||
3824|Cavan Bluff Limestone|12185|5|Briefly described|map legend|Middle Devonian|Middle Devonian|Limestone, some shale and quartz sandstone. BMR map symbol: Dmc.|||||
3824|Cavan Bluff Limestone|23898|4|Described|p269, p271 Fig.2|Early Devonian|Early Devonian|Of Murrumbidgee Group.  Geological Province: Lachlan Fold Belt.|||||
3824|Cavan Bluff Limestone|24250|5|Briefly described|p109 Fig.5|Early Devonian|Early Devonian|Of the Murrumbidgee Group. Overlain by Majurgong Formation.|||||
3824|Cavan Bluff Limestone|29989|6|Mentioned|Map legend|Early Devonian|Early Devonian||||||
3824|Cavan Bluff Limestone|30069|5|Briefly described|p7||||||||
3824|Cavan Bluff Limestone|30731|6|Mentioned|Map legend|Early Devonian|Early Devonian||||||
3824|Cavan Bluff Limestone|31019|6|Mentioned|Map legend|Early Devonian|Early Devonian||||||
3824|Cavan Bluff Limestone|31111|6|Mentioned|p222|||Also mention pP224.|||||
3824|Cavan Bluff Limestone|31502|5|Briefly described|p94|||Devonian corals. See also p95 for age.|||||
3824|Cavan Bluff Limestone|32483|4|Described|p31|||Lower Devonian. Table 1.|||||
3824|Cavan Bluff Limestone|32585|6|Mentioned|p210|||Member|||||
3824|Cavan Bluff Limestone|33327|5|Briefly described|p173|||Unit of Cavan Fm?|||||
3824|Cavan Bluff Limestone|33481|6|Mentioned|p11|||Base Couvinian or top Coblenzian. See also p15.|||||
3824|Cavan Bluff Limestone|34405|6|Mentioned|Fig.3.12||||||||
3824|Cavan Bluff Limestone|34692|5|Briefly described|p186||||||||
3824|Cavan Bluff Limestone|35384|6|Mentioned|Map legend|Early Devonian|Early Devonian||||||
3824|Cavan Bluff Limestone|35386|3|Fully described|p48||||||||
3824|Cavan Bluff Limestone|36411|6|Mentioned|p268|||Refers Cramsie et al 1978 for definition|||||
3824|Cavan Bluff Limestone|42033|6|Mentioned|p654||||||||
3824|Cavan Bluff Limestone|43344|14|Not recorded|p117|||Yass-Taemas area|||||
3824|Cavan Bluff Limestone|43527|14|Not recorded|p535||||||||
3824|Cavan Bluff Limestone|43532|14|Not recorded|p201,220||Devonian||||||
3824|Cavan Bluff Limestone|45078|6|Mentioned|p2|||On locality map.|||||
3824|Cavan Bluff Limestone|50230|5|Briefly described|Map legend|Pragian|Pragian|Of the Murrumbidgee Group.  Overlies the Fifeshire Shale; underlies the Majurgong Formation.  Limestone, shaly limestone, shale.|||||
3824|Cavan Bluff Limestone|63594|6|Mentioned|p1032|||Contains conodonts in the Taemas-Wee Jasper area of NSW.|||||
3824|Cavan Bluff Limestone|64238|5|Briefly described|Map legend|Devonian|Devonian|Of the Murrumbidgee Group. Limestone, shaly limestone, shale.|||||
3824|Cavan Bluff Limestone|64296|6|Mentioned|p90||||||||
3824|Cavan Bluff Limestone|64992|5|Briefly described|p60 Fig. 1, p59|Devonian|Devonian|Part of the Taemas-Wee Jasper succession. Contains Dipnorhynchus kiandrensis (lungfish) and Speonesydrion iani? Shale and bedded limestone, initiated as a series of banded carbonate algal beds (marine deposits).|||||
4128|Clear Range Granodiorite|12185|5|Briefly described|map legend|Devonian|Silurian|Of Murrumbidgee Batholith. Foliated contaminated granodiorite. BMR map symbol: gma.|||||
4128|Clear Range Granodiorite|22815|4|Described|p60,61||||||||
4128|Clear Range Granodiorite|23866|5|Briefly described|p120, p121 Fig. 1|||Grades into a tonalitic variety to the south which is named Clear Range Tonalite. Geological Province: Murrumbidgee Batholith.  See also p122 Fig. 2.|||||
4128|Clear Range Granodiorite|24222|5|Briefly described|p2|||Most mafic S-type granite in the Lachlan Fold Belt.  Mafic granodiorite to tonalite. Isotope data given.  Geological Province: Murrumbidgee Batholith in the Lachlan Fold Belt.|||||
4128|Clear Range Granodiorite|31019|6|Mentioned|Map legend|Devonian|Silurian|Silurian - Devonian|||||
4128|Clear Range Granodiorite|31580|6|Mentioned|p272|||See also Table 1-4 for analysis|||||
4128|Clear Range Granodiorite|31581|3|Fully described|Table 1|||Xenolith content Table 111|||||
4128|Clear Range Granodiorite|32820|6|Mentioned|p3|||Part of Murrumbidgee Batholith|||||
4128|Clear Range Granodiorite|32905|6|Mentioned|p225|||See also P231|||||
4128|Clear Range Granodiorite|32906|6|Mentioned|p239||||||||
4128|Clear Range Granodiorite|34544|4|Described|p185||||||||
4128|Clear Range Granodiorite|36413|2|Defined|p78|Silurian|Silurian||||||
4128|Clear Range Granodiorite|36414|5|Briefly described|map legend|Ludlovian|Ludlovian|Biotite granodiorite. GSNSW map code: gma.|||||
4128|Clear Range Granodiorite|36443|5|Briefly described|map legend|Late Silurian|Late Silurian|Of Murrumbidgee Batholith. Intrusive. Xenolith-rich granodiorite. S-type. BMR map code: Smr.|||||
4128|Clear Range Granodiorite|36633|6|Mentioned|Map legend|Early Devonian|Late Silurian|Late Silurian to Early Devonian|||||
4128|Clear Range Granodiorite|37728|4|Described|Table 3||||||||
4128|Clear Range Granodiorite|39721|6|Mentioned|Table 2|||Sr isotopes|||||
4128|Clear Range Granodiorite|40328|4|Described|p204||||||||
4128|Clear Range Granodiorite|43233|5|Briefly described|Map Legend||Silurian|Possible Silurian age. Of Murrumbidgee Batholith.|||||
4128|Clear Range Granodiorite|44092|5|Briefly described|map legend|Silurian|Silurian|ggb1.|||||
4128|Clear Range Granodiorite|45003|14|Not recorded|p55||||||||
4128|Clear Range Granodiorite|45147|3|Fully described|M194||||||||
4128|Clear Range Granodiorite|46574|5|Briefly described|Map Legend|Silurian|Silurian|Of the Murrumbidgee Batholith. Geological Province: Lachlan Pre-Cratonic Province.|||||
4128|Clear Range Granodiorite|49705|5|Briefly described|p29||||||||
4128|Clear Range Granodiorite|60078|6|Mentioned|Map Legend|Late Silurian|Late Silurian||||||
31567|Clear Range Suite|22815|6|Mentioned|p60||||||||
31567|Clear Range Suite|42726|5|Briefly described|map legend||Silurian||||||
31567|Clear Range Suite|43233|5|Briefly described|Map Legend||Silurian|Murrumbidgee Batholith.|||||
31567|Clear Range Suite|44093|5|Briefly described|p190 App. 1|Early Devonian|Silurian|Geological Province: Lachlan Fold Belt.|||||
4165|Cliftonwood Limestone Member|22857|4|Described|p460 App.1 Tb.A1.6|Late Silurian|Late Silurian|Of the Yass Formation. Argillaceous black limestone, mudstone. Richly fossiliferous, important corals, and conodonts. Max. thickness: 65m. Geological Province: Canberra-Yass Shelf.|||||
4165|Cliftonwood Limestone Member|38035|6|Mentioned|p91||||||||
4165|Cliftonwood Limestone Member|42820|5|Briefly described|p36|||Of the Yass Formation.|||||
4165|Cliftonwood Limestone Member|42994|6|Mentioned|p73|||Of the Yass Formation.|||||
4165|Cliftonwood Limestone Member|50230|4|Described|Map legend|Wenlock|Wenlock|Of the Yass Formation (Douro Group). Interbedded with the O'Briens Creek Sandstone Member within the Yass Formation. Grey limestone in mudstone breccia, clast-supported, pebbles of crystalline fossiliferous limestone.|||||
4165|Cliftonwood Limestone Member|64238|5|Briefly described|Map legend|Silurian|Silurian|Of Yass Formation (Douro Gp). Grey to khaki laminated to very thinly-bedded chloritic siltst./ mudstone with thin fine-gr.sst beds, schistose massive to diffusely med.-gr. poorly-sorted chloritic feldspathic sandstone, and minor qtz-rich sandstone.|||||
4334|Colinton Volcanics|12185|5|Briefly described|map legend|Middle Silurian|Middle Silurian|Tuff, crystal tuff, dacite, shale, sandstone, limestone lenses. BMR map symbol: Smo.|||||
4334|Colinton Volcanics|22768|5|Briefly described|p176||||||||
4334|Colinton Volcanics|22815|2|Defined|p40,41, fig10,16|Late Silurian|Late Silurian|Transitional over Cappanana Formation; conformably overlain by Rothlyn Formation.|||||
4334|Colinton Volcanics|22857|4|Described|p176, p464 App. 1 Tb.A1.6|Late Silurian|Ludlovian|Of Bredbo Group. Correlates with Deakin and Laidlaw Volcanics. Includes part of former "Bransby Beds" (Richardson, 1979). Overlies Cappanana Fm. Max. thickness: 4km. Geol. Prov: Canberra-Yass Shelf and Monaro Forearc Basin. See also p468 App.1 Tb.A1.6.|||||
4334|Colinton Volcanics|23048|6|Mentioned|p2||||||||
4334|Colinton Volcanics|24128|5|Briefly described|p3|||Geological Province: Lachlan Fold Belt.|||||
4334|Colinton Volcanics|24266|5|Briefly described|p1481|Late Silurian|Late Silurian|Geological Province: Lachlan Fold Belt. Age: 418 Ma.|||||
4334|Colinton Volcanics|29992|6|Mentioned|Map legend|Silurian|Silurian||||||
4334|Colinton Volcanics|29994|6|Mentioned|Map legend|Middle Silurian|Middle Silurian||||||
4334|Colinton Volcanics|30332|6|Mentioned|p127|||Refers Packham(1969)|||||
4334|Colinton Volcanics|31019|6|Mentioned|Map legend|Silurian|Silurian||||||
4334|Colinton Volcanics|31111|6|Mentioned|p112|||Also mention P114, 116, 120, 124, 126, 130.|||||
4334|Colinton Volcanics|31284|6|Mentioned|Map legend|Late Silurian|Middle Silurian|Middle to Upper Silurian M - U|||||
4334|Colinton Volcanics|32671|6|Mentioned|Map legend|Silurian|Silurian||||||
4334|Colinton Volcanics|32672|6|Mentioned|p672||||||||
4334|Colinton Volcanics|32820|5|Briefly described|p5||||||||
4334|Colinton Volcanics|33325|5|Briefly described|Table 2||||||||
4334|Colinton Volcanics|33328|4|Described|Table 1|||P14|||||
4334|Colinton Volcanics|34405|6|Mentioned|p121||||||||
4334|Colinton Volcanics|34406|6|Mentioned|p220|||Overlies Silurian sediments|||||
4334|Colinton Volcanics|36413|2|Defined|p38|Late Silurian|Late Silurian||||||
4334|Colinton Volcanics|36414|5|Briefly described|map legend|Ludlovian|Ludlovian|Includes Tuggeranong Tuff Member. Rhyolitic to rhyodacitic crystal and lithic tuff, minor siltstone, sandstone, limestone. Underlies Bransby Beds; overlies Cappanana Formation; interfingers with Williamsdale Volcanics. GSNSW map code: Sv.|||||
4334|Colinton Volcanics|36633|6|Mentioned|Map legend|Late Silurian|Middle Silurian|Middle to Late Silurian.|||||
4334|Colinton Volcanics|37251|5|Briefly described|p240||||||||
4334|Colinton Volcanics|37727|4|Described|p47|||See also P18.|||||
4334|Colinton Volcanics|37728|4|Described|Table 2||||||||
4334|Colinton Volcanics|39331|6|Mentioned|Fig.5-11||||||||
4334|Colinton Volcanics|40328|3|Fully described|p61||||||||
4334|Colinton Volcanics|42497|5|Briefly described|Map legend|Pridolian|Ludlovian||||||
4334|Colinton Volcanics|42726|5|Briefly described|map legend|Silurian|||||||
4334|Colinton Volcanics|42727|5|Briefly described|map legend|Ludlow|Ludlow|Dark green dacitic ignimbrite and minor volcaniclastic sediments. Overlies Cappanana Formation. BMR map symbol: Svc. Geol. Prov: Canberra Block.|||||
4334|Colinton Volcanics|42820|2|Defined|Fig.16||early Ludlow|Age early Ludlow inferred.|||||
4334|Colinton Volcanics|43233|5|Briefly described|Map Legend||Late Silurian|of Bredbo Group|||||
4334|Colinton Volcanics|43472|14|Not recorded|p420-1,431-3,436|||fig.1|||||
4334|Colinton Volcanics|43473|14|Not recorded|fig.1,opp.p1080,1088||Early Silurian|p1090,1098 (M.Sil)|||||
4334|Colinton Volcanics|44093|5|Briefly described|p198 App. 1|Late Silurian|Late Silurian|Felsic volcanics. In the Canberra Block. Geological Province: Lachlan Fold Belt.|||||
4334|Colinton Volcanics|46574|5|Briefly described|Map Legend||||||||
4334|Colinton Volcanics|61895|6|Mentioned|p134 Fig.1,||||||||
4334|Colinton Volcanics|66197|5|Briefly described|p631 Fig.3c|||Canberra-Yass and Ngunawal Basins. Silicic volcanics. Overlies Cappanana Formation.|||||
4677|Copper Creek Shale|12185|5|Briefly described|map legend|Middle Silurian|Middle Silurian|Grouped with Rutledge Quartzite in legend. Siltstone, graphitic slate, tuff, limestone lenses, quartzite. Underlies Kohinoor Volcanics. BMR map symbol: Smc.|||||
4677|Copper Creek Shale|22768|6|Mentioned|p177||||||||
4677|Copper Creek Shale|22857|4|Described|p177, p474 App.1 Tb.A1.6|Late Silurian|Late Silurian|Basal sediments of Hoskinstown Group. Shale and siltstone, arenite beds near base; minor limestone; contains corals. Max. thickness: 150m. Geological Province: Captains Flat-Goulburn Trough. |||||
4677|Copper Creek Shale|23048|5|Briefly described|p2 fig5||Silurian||||||
4677|Copper Creek Shale|29992|6|Mentioned|Map legend|Silurian|Silurian||||||
4677|Copper Creek Shale|29994|6|Mentioned|Map legend|Early Silurian|Early Silurian||||||
4677|Copper Creek Shale|30433|5|Briefly described|p695||||||||
4677|Copper Creek Shale|31017|6|Mentioned|p45||||||||
4677|Copper Creek Shale|31019|6|Mentioned|Map legend|Silurian|Silurian||||||
4677|Copper Creek Shale|31020|5|Briefly described|p12|||Also mention Fig. 5.|||||
4677|Copper Creek Shale|31161|5|Briefly described|PA7||||||||
4677|Copper Creek Shale|31411|5|Briefly described|p17|||See also p18.|||||
4677|Copper Creek Shale|32671|6|Mentioned|Map legend|Silurian|Silurian||||||
4677|Copper Creek Shale|32820|6|Mentioned|p3|||Mb. Hoskinstown Gp.|||||
4677|Copper Creek Shale|33325|5|Briefly described|Table 2||||||||
4677|Copper Creek Shale|36413|2|Defined|p56|Silurian|Silurian||||||
4677|Copper Creek Shale|36414|5|Briefly described|map legend|Ludlovian|Ludlovian|Of Hoskinstown Group. Includes Rutledge Quartzite Member, and unnamed tuff (Sct) and limestone (Scl) units. Underlies Kohinoor Volcanics. Unconformably overlies Foxlow Beds. GSNSW map code: Sc.|||||
4677|Copper Creek Shale|37727|4|Described|p48||||||||
4677|Copper Creek Shale|40328|5|Briefly described|p181||||||||
4677|Copper Creek Shale|42497|5|Briefly described|Map Legend|Ludlovian|Ludlovian||||||
4677|Copper Creek Shale|42727|5|Briefly described|map legend|Ludlow|Ludlow|Of Hoskinstown Group. Includes Rutledge Quartzite Mbr. Shale, siltstone and minor limestone. Under Carwoola Fm and Captains Flat Fm; over Bullongong Shale, Birkenburn beds and Pittman Formation. BMR map symb: Suo. Geol Prov: Captains Flat Block.|||||
4677|Copper Creek Shale|42820|2|Defined|p46|Ludlow||Of Hoskinstown Group.|||||
4677|Copper Creek Shale|48873|14|Not recorded|p.9|||(I55-16/Michelago).|||||
4677|Copper Creek Shale|48878|2|Defined|p.6-8||Wenlockian|On many pages. p.7,1,5,15-17,19,22-25,29,31,36-38,44-49,50-55,Pl.3-4. Contains Wenlockian corals. Wenlockian (I55-16).|||||
4677|Copper Creek Shale|66197|5|Briefly described|p629, p631 Fig.3c|Siluran||Ngunawal Basin. Conglomerate base with basement-derived clasts, deep marine shale. Overlain by Kohinoor and Carwoola Formations. Probably Late Silurian.|||||
4764|Cosgrove Porphyry|22768|6|Mentioned|p178||||||||
4764|Cosgrove Porphyry|22857|6|Mentioned|p178|Early Devonian|Early Devonian||||||
4764|Cosgrove Porphyry|32820|6|Mentioned|p6||||||||
4764|Cosgrove Porphyry|36413|2|Defined|p88|Early Devonian|Late Silurian|Late Silurian-Early Devonian|||||
4764|Cosgrove Porphyry|36414|5|Briefly described|map legend|Early Devonian|Early Devonian|Quartz-feldspar porphyry. GSNSW map code: S-Do.|||||
4764|Cosgrove Porphyry|39626|6|Mentioned|p275||||||||
4764|Cosgrove Porphyry|40328|4|Described|p204||||||||
4764|Cosgrove Porphyry|68115|6|Mentioned|p10.||||||||
4813|Cowridge Siltstone|22639|5|Briefly described|p267 Fig.2|Late Silurian|Late Silurian||||||
4813|Cowridge Siltstone|22857|4|Described|p458 App.1, Tb.A1.6|Late Silurian|Late Silurian|Of the Barambogie Group. Siltstone, fine sandstone, mudstone; contains graptolites, brachiopods, trilobites. Max. thickness: >140m. Geological Province: Canberra-Yass Shelf.|||||
4813|Cowridge Siltstone|23522|5|Briefly described|p248 Fig 4|Pridoli|Ludlow||||||
4813|Cowridge Siltstone|24248|5|Briefly described|p50 Fig.1, p52|Pridoli|Pridoli|Conformably overlies the Rosebank Shale. Overlain by the Elmside Formation.|||||
4813|Cowridge Siltstone|24249|5|Briefly described|p90 Fig.3, p91|Pridoli|Pridoli|Overlain by Elmside Formation. Underlain by Rosebank Shale.|||||
4813|Cowridge Siltstone|30069|6|Mentioned|p5||||||||
4813|Cowridge Siltstone|31852|6|Mentioned|p711|||Correlation on P712-714 & Figs. 1,2,4,5. Silurian|||||
4813|Cowridge Siltstone|32675|6|Mentioned|p8|||Refers Link (1970, 1971). Nomenclature|||||
4813|Cowridge Siltstone|32820|6|Mentioned|p5||||||||
4813|Cowridge Siltstone|33116|6|Mentioned|Fig.11||||||||
4813|Cowridge Siltstone|33325|5|Briefly described|Table 2|||See also Table 3.|||||
4813|Cowridge Siltstone|33326|6|Mentioned|p441|||Fauna. Pridolian.|||||
4813|Cowridge Siltstone|35384|6|Mentioned|Map legend|Paleozoic|Paleozoic||||||
4813|Cowridge Siltstone|35386|3|Fully described|p38||||||||
4813|Cowridge Siltstone|36411|6|Mentioned|p268|||Refers Cramsie et al 1978 for definition|||||
4813|Cowridge Siltstone|36413|6|Mentioned|Table 3||||||||
4813|Cowridge Siltstone|37727|5|Briefly described|p51|||See also P6 and P51.|||||
4813|Cowridge Siltstone|38151|6|Mentioned|Table 1||||||||
4813|Cowridge Siltstone|39331|6|Mentioned|Fig.5-3|||See Fig.5-5|||||
4813|Cowridge Siltstone|40328|3|Fully described|p48||||||||
4813|Cowridge Siltstone|42029|5|Briefly described|Fig.1 P96||||||||
4813|Cowridge Siltstone|43575|6|Mentioned|Fig.2,p267||Late Silurian||||||
4813|Cowridge Siltstone|45075|5|Briefly described|p8||||||||
4813|Cowridge Siltstone|47037|6|Mentioned|p107||||||||
4813|Cowridge Siltstone|50230|4|Described|Map legend|Pridoli|Pridoli|Of the Hattons Corner Group.  Interbedded siltstone, fine-grained sandstone, mudstone.|||||
4813|Cowridge Siltstone|64238|5|Briefly described|Map legend|Silurian|Silurian|Of Hattons Corner Group. Interbedded siltstone, fine-grained sandstone, mudstone. Also includes an upper and lower mudstone subunit.|||||
25874|Deakin Volcanics|12185|5|Briefly described|map legend|Upper Silurian|Upper Silurian|Of Red Hill Group. Rhyolite and tuff, tuffaceous and calcareous sandstone, tuffaceous shale, fossiliferous limestone. BMR map symbol: Sud.|||||
25874|Deakin Volcanics|22768|6|Mentioned|p176||||||||
25874|Deakin Volcanics|22842|6|Mentioned|p30||Late Silurian|Syncronous with Lookdown Limestone.|||||
25874|Deakin Volcanics|22857|4|Described|p176, p462 App.1 Tb.A1.6|Late Silurian|Late Silurian|Overlies the Yass Formation and the shelfal Yarralumla Formation in the Canberra area. Max. thickness: 1.5km. |||||
25874|Deakin Volcanics|29992|6|Mentioned|Map legend|Silurian|Silurian||||||
25874|Deakin Volcanics|29994|6|Mentioned|Map legend|Late Silurian|Late Silurian||||||
25874|Deakin Volcanics|31019|6|Mentioned|Map legend|Silurian|Silurian||||||
25874|Deakin Volcanics|31111|6|Mentioned|p172|||Also mention on P174, 176, 178, 182, 186, 188.|||||
25874|Deakin Volcanics|31284|6|Mentioned|Map legend|Late Silurian|Late Silurian||||||
25874|Deakin Volcanics|31852|6|Mentioned|p719|||See also Fig.5. Ludlovian|||||
25874|Deakin Volcanics|33325|5|Briefly described|Table 2|||See also Table 3.|||||
25874|Deakin Volcanics|33328|4|Described|Table 1|||See also PP5 & 14.|||||
25874|Deakin Volcanics|34405|6|Mentioned|p119|||Table 3.5. Upper Silurian.|||||
25874|Deakin Volcanics|35110|6|Mentioned|Fig.3||||||||
25874|Deakin Volcanics|35325|6|Mentioned|p483||||||||
25874|Deakin Volcanics|35326|6|Mentioned|p485||||||||
25874|Deakin Volcanics|35614|6|Mentioned|Fig.4||||||||
25874|Deakin Volcanics|36633|6|Mentioned|Map legend|Late Silurian|Late Silurian||||||
25874|Deakin Volcanics|37141|5|Briefly described|Plan 6||||||||
25874|Deakin Volcanics|37348|6|Mentioned|p97|||See also P98.|||||
25874|Deakin Volcanics|37727|6|Mentioned|p27||||||||
25874|Deakin Volcanics|37728|4|Described|Table 2||||||||
25874|Deakin Volcanics|37752|6|Mentioned|Fig.2||||||||
25874|Deakin Volcanics|38035|6|Mentioned|p91||||||||
25874|Deakin Volcanics|38664|5|Briefly described|p14||||||||
25874|Deakin Volcanics|39331|4|Described|p50||||||||
25874|Deakin Volcanics|39975|4|Described|p123||||||||
25874|Deakin Volcanics|40328|3|Fully described|p117||||||||
25874|Deakin Volcanics|41356|5|Briefly described|p74||||||||
25874|Deakin Volcanics|42497|5|Briefly described|Map Legend|Ludlovian|Wenlockian||||||
25874|Deakin Volcanics|42726|5|Briefly described|map legend|Silurian|||||||
25874|Deakin Volcanics|42727|5|Briefly described|map legend|Ludlow|Ludlow|Of Laidlaw Volcanic Suite. Includes Mugga Mugga Porphyry Member. Rhyodacitic ignimbrite and minor volcaniclastic and argillaceous sediments. Under Laidlaw Volcanics; faulted against Shannons Flat Adamellite. BMR map symbol: Sud. Geol. Prov: Canberra Block|||||
25874|Deakin Volcanics|42820|2|Defined|p31|early Ludlow||of Laidlaw Volcanic Suite. Age early Late Silurian (early Ludlow)|||||
25874|Deakin Volcanics|43159|4|Described|Fig.2p4,p6,p10||Late Silurian|of Laidlaw Suite.|||||
25874|Deakin Volcanics|43344|14|Not recorded|p110,113,115,116||Late Silurian||||||
25874|Deakin Volcanics|43385|14|Not recorded|p172||Late Silurian||||||
25874|Deakin Volcanics|43481|6|Mentioned|3,11||||||||
25874|Deakin Volcanics|44852|14|Not recorded|p60||Silurian||||||
25874|Deakin Volcanics|44970|2|Defined|p1,11,33-5,42-6,48-9||Late Silurian|p69,71,73,76,89,95,map. Unit of Red Hill Group. See also Lexicon|||||
25874|Deakin Volcanics|45147|6|Mentioned|M149||||||||
5668|Douro Group|22638|6|Mentioned|p32||||||||
5668|Douro Group|22691|6|Mentioned|P321||Silurian||||||
5668|Douro Group|23214|6|Mentioned|p168|||Intruded by the Young Granodiorite.|||||
5668|Douro Group|24233|5|Briefly described|p256|Devonian|Silurian|Geological Province: Lachlan Orogen.|||||
5668|Douro Group|24266|5|Briefly described|p1481|Silurian|Silurian|Geological Province: Lachlan Fold Belt.|||||
5668|Douro Group|24317|5|Briefly described|p15 Fig.1|Early Silurian|Early Silurian|Shallow marine-subaerial volcanics.|||||
5668|Douro Group|24417|4|Described|p44|Silurian|Silurian|Overlies Forbes Group.|||||
5668|Douro Group|30731|6|Mentioned|Map legend|Silurian|Silurian||||||
5668|Douro Group|30732|6|Mentioned|p184||||||||
5668|Douro Group|30734|4|Described|p17||||||||
5668|Douro Group|32675|5|Briefly described|p7|||Nomenclature. Refers Link (1971); Brunker & Offenberg (9170).|||||
5668|Douro Group|32820|6|Mentioned|Table 1|||Refers Pogson & Baker (1974)|||||
5668|Douro Group|32858|6|Mentioned|p32||||||||
5668|Douro Group|33004|6|Mentioned|p175||||||||
5668|Douro Group|35070|2|Defined|p77|Late Silurian|Middle Silurian|Middle to Late Silurian.|||||
5668|Douro Group|35206|6|Mentioned|Map legend|Paleozoic|Paleozoic||||||
5668|Douro Group|35384|6|Mentioned|Map legend|Late Silurian|Middle Silurian|Middle to Late Silurian|||||
5668|Douro Group|35386|3|Fully described|p14|||Age discussed P40.|||||
5668|Douro Group|35607|6|Mentioned|p168|||See also P169,170.|||||
5668|Douro Group|35608|6|Mentioned|Map legend|Late Silurian|Late Silurian||||||
5668|Douro Group|35609|4|Described|p7||||||||
5668|Douro Group|36411|6|Mentioned|p268|||Refs Cramsie et al 1978 for redefinition.|||||
5668|Douro Group|36413|6|Mentioned|Table 3||||||||
5668|Douro Group|37529|6|Mentioned|p8||||||||
5668|Douro Group|38151|6|Mentioned|Table 1||||||||
5668|Douro Group|39221|6|Mentioned|p263||||||||
5668|Douro Group|40328|3|Fully described|p88||||||||
5668|Douro Group|40497|6|Mentioned|Map legend|Silurian|Silurian||||||
5668|Douro Group|40498|6|Mentioned|p366||||||||
5668|Douro Group|40882|6|Mentioned|p24||||||||
5668|Douro Group|42313|6|Mentioned|p122||||||||
5668|Douro Group|42994|6|Mentioned|p73||||||||
5668|Douro Group|43795|5|Briefly described|p280||||||||
5668|Douro Group|44093|5|Briefly described|p187 App. 1|Silurian|Silurian|Volcanics. Geological Province: Lachlan Fold Belt.|||||
5668|Douro Group|45147|6|Mentioned|M128||||||||
5668|Douro Group|50230|5|Briefly described|Map legend|Ludlow|Wenlock||||||
5668|Douro Group|50231|5|Briefly described|Map Legend|Ludlow|Wenlock|Includes: Yass Formation, Hawkins Volcanics, Goobragandra Volcanics.|||||
5668|Douro Group|50232|5|Briefly described|Map legend|Wenlock|Wenlock|Contains the Hawkins Volcanics.|||||
5668|Douro Group|50628|5|Briefly described|Map Legend|Silurian|Silurian|Includes: Illunie Volcanics, Glenisla Volcanics.|||||
5668|Douro Group|60008|5|Briefly described|Map Legend|Silurian|Silurian|Felsic volcanics.|||||
5668|Douro Group|60009|5|Briefly described|Map Legend|Wenlock|Wenlock|Includes: Glenisla Volcanics, Illunie Volcanics.|||||
5668|Douro Group|61910|5|Briefly described|p152|Silurian|Silurian|Includes Hawkins Volcanics. Geological Province: Lachlan Fold Belt.|||||
5668|Douro Group|64295|5|Briefly described|p198 Fig. 1, p199|Early Silurian|Early Silurian||||||
5668|Douro Group|66300|6|Mentioned|p92.|Middle Silurian|Middle Silurian||||Includes Hawkins Volcanics.||
24274|Federal Golf Course Tonalite|24128|5|Briefly described|p122|||Geological Province: Lachlan Fold Belt.|||||
24274|Federal Golf Course Tonalite|42727|5|Briefly described|map legend|Early Devonian|Late Silurian|Tonalite, I-type. Intrudes Walker Volcanics, Mount Painter Volcanics and Yarralumla Formation. BMR map symbol: Sgf. Geol. Prov: Canberra Block.|||||
24274|Federal Golf Course Tonalite|42820|2|Defined|p68|Late Silurian|||||||
31675|Federal Suite|42726|5|Briefly described|map legend||Early Devonian||||||
31675|Federal Suite|44093|5|Briefly described|p198 App.1|Early Devonian|Late Silurian|In the Canberra Block. Geological Province: Lachlan Fold Belt.|||||
6880|Foxlow beds|23550|5|Briefly described|p504||||||||
6880|Foxlow beds|42294|5|Briefly described|p24||||||||
6880|Foxlow beds|67322|6|Mentioned|p16|Late Ordovician|Late Ordovician|Now referred to as the Warbisco Shale (Glen, Dawson and Colquhoun 2007). They contain a diverse Late Ordovician graptolite fauna. |||||Weathered black shales.
6942|Fyshwick Gravel|12185|5|Briefly described|map legend|||Quartz pebble gravel, coarse sandstone. Age: Permian ?. BMR map symbol: Pf.|||||
6942|Fyshwick Gravel|29992|6|Mentioned|Map legend|Permian|Permian||||||
6942|Fyshwick Gravel|29994|6|Mentioned|Map legend|Permian|Permian||||||
6942|Fyshwick Gravel|31019|6|Mentioned|Map legend|Permian|Permian||||||
6942|Fyshwick Gravel|31284|6|Mentioned|Map legend|Permian|Permian|Prob. Permian|||||
6942|Fyshwick Gravel|31527|6|Mentioned|p376|||Permian ?|||||
6942|Fyshwick Gravel|33328|4|Described|Table 1|||P15|||||
6942|Fyshwick Gravel|34396|6|Mentioned|p179||||||||
6942|Fyshwick Gravel|35110|6|Mentioned|p3||||||||
6942|Fyshwick Gravel|37348|6|Mentioned|p97||||||||
