Stratno | Stratigraphic Name | Entity Number | Province Name 
69712|Mount Emu Granodiorite|556736|Lachlan Orogen
12701|Mount Evelyn Rhyodacite|556736|Lachlan Orogen
35683|Mount Hooghly (Natte Yallock) Granodiorite|20367|Stawell Zone
27504|Mount Ida Formation|556736|Lachlan Orogen
37763|Mount Jack Granite|556736|Lachlan Orogen
12867|Mount Kent Conglomerate|556736|Lachlan Orogen
26764|Mount Leinster Igneous Complex|556736|Lachlan Orogen
22430|Mount Lonarch Granite|20367|Stawell Zone
22430|Mount Lonarch Granite|556736|Lachlan Orogen
12918|Mount Martha Granodiorite|556736|Lachlan Orogen
30563|Mount McLeod Tonalite|556736|Lachlan Orogen
12938|Mount Mittamatite Granite|556736|Lachlan Orogen
37764|Mount Norgate Granite|556736|Lachlan Orogen
34908|Mount Nugong Tonalite|556736|Lachlan Orogen
13026|Mount Phillipa Member|556736|Lachlan Orogen
26770|Mount Puggaree Conglomerate Member|556736|Lachlan Orogen
13052|Mount Raymond Granite|556736|Lachlan Orogen
13093|Mount Selwyn Granite|556736|Lachlan Orogen
26771|Mount Singapore Granite|556736|Lachlan Orogen
28812|Mount Stanley Granite|556736|Lachlan Orogen
13108|Mount Stavely Volcanic Complex|20367|Stawell Zone
37583|Mount Stinton Granodiorite|556736|Lachlan Orogen
13114|Mount Stirling Granodiorite|444520|Tabberabbera Zone
13114|Mount Stirling Granodiorite|556736|Lachlan Orogen
30551|Mount Tabby Formation|556736|Lachlan Orogen
26773|Mount Tambo Group|556736|Lachlan Orogen
26773|Mount Tambo Group|559178|Central NSW - Omeo Province
13129|Mount Taylor Granite|556736|Lachlan Orogen
26774|Mount Timbertop Conglomerate|556736|Lachlan Orogen
37765|Mount Unicorn Porphyry|556736|Lachlan Orogen
34876|Mount Walterson Conglomerate Member|556736|Lachlan Orogen
69709|Mount Warrick Rhyolite|556736|Lachlan Orogen
13220|Mount William Metabasalt|556736|Lachlan Orogen
13225|Mount Wills Granite|556736|Lachlan Orogen
13225|Mount Wills Granite|559178|Central NSW - Omeo Province
22456|Mountain Chief Andesite|556736|Lachlan Orogen
30683|Mowamba Porphyries|556736|Lachlan Orogen
27209|Mowambah Granodiorite|556736|Lachlan Orogen
34835|Mungobabba Tonalite|556736|Lachlan Orogen
22481|Murderers Hill Siltstone|556736|Lachlan Orogen
13522|Murmungee Granodiorite|444520|Tabberabbera Zone
13522|Murmungee Granodiorite|556736|Lachlan Orogen
37766|Murray Gates Leucogranite|556736|Lachlan Orogen
13544|Murray Group|536552|Murray Basin
26788|Murrindal Limestone|556736|Lachlan Orogen
35522|Murrindindi Supergroup|39754|Walhalla-Wood's Point Gold Metallogenic Province
35522|Murrindindi Supergroup|556736|Lachlan Orogen
35522|Murrindindi Supergroup|559492|Melbourne-Mathinna Zone
26789|Murrungowar Granite|556736|Lachlan Orogen
37584|Murtagh Creek Ignimbrite|556736|Lachlan Orogen
74868|Mystic Park Formation|536552|Murray Basin
13682|Nagha Granite|556736|Lachlan Orogen
41179|Nangeela Formation|20533|Delamerian Orogen
41179|Nangeela Formation|556736|Lachlan Orogen
73469|Nargoon Group - amphibolite|556736|Lachlan Orogen
26799|Nariel Granite|556736|Lachlan Orogen
37585|Narooma Accretionary Complex|556736|Lachlan Orogen
37767|Narrowleaf Leucogranite|556736|Lachlan Orogen
13933|Native Cat Volcaniclastic Member|556736|Lachlan Orogen
25332|Natte Yallock Granite|20367|Stawell Zone
25332|Natte Yallock Granite|556736|Lachlan Orogen
28855|Navarre Granite|20367|Stawell Zone
13978|Nelson Bay Formation|436513|Otway Basin
34702|New Country Sandstone|556736|Lachlan Orogen
38291|Newer Volcanic Group|20367|Stawell Zone
38291|Newer Volcanic Group|20512|Bendigo Zone
38291|Newer Volcanic Group|536552|Murray Basin
38291|Newer Volcanic Group|556736|Lachlan Orogen
14131|Niggerheads Granodiorite|556736|Lachlan Orogen
36861|Ninnie Subgroup|556736|Lachlan Orogen
73299|Nirranda Supersequence|436513|Otway Basin
31415|Nobby Road Sandstone|556736|Lachlan Orogen
29296|Noorinbee Granodiorite|444524|Mallacoota Zone
29296|Noorinbee Granodiorite|556736|Lachlan Orogen
14255|Normanville Group|22352|Stansbury Basin
37672|Norton Gully Formation, Yeringberg Formation|556736|Lachlan Orogen
14304|Norton Gully Sandstone|556736|Lachlan Orogen
37586|Nowa Nowa Conglomerate|556736|Lachlan Orogen
36808|Nuggetty Reef Granite|556736|Lachlan Orogen
14398|Nungatta Granodiorite|556736|Lachlan Orogen
27525|Nunniong Granodiorite|556736|Lachlan Orogen
14431|Nyerimalang Formation|27009|Gippsland Basin
26816|O'Mearas Granite|556736|Lachlan Orogen
37768|Ocean View Granite|556736|Lachlan Orogen
14514|Old Hut Limestone Member|556736|Lachlan Orogen
32566|Old Sheep Station Granodiorite|556736|Lachlan Orogen
39878|Older Volcanic Group|20512|Bendigo Zone
39878|Older Volcanic Group|444520|Tabberabbera Zone
39878|Older Volcanic Group|536552|Murray Basin
39878|Older Volcanic Group|556736|Lachlan Orogen
14553|Olney Formation|536552|Murray Basin
14578|Omeo Metamorphic Complex|556736|Lachlan Orogen
37770|Orbost Tonalite|556736|Lachlan Orogen
14685|Otway Group|20367|Stawell Zone
14685|Otway Group|22295|Bass Basin
14685|Otway Group|34874|Cape Wickham Sub-basin
30689|Penderlea Granite|556736|Lachlan Orogen
30287|Percydale Granite|556736|Lachlan Orogen
15134|Pheasant Creek Granite|556736|Lachlan Orogen
37771|Pike Hill Granodiorite|556736|Lachlan Orogen
15220|Pilot Range Granite|556736|Lachlan Orogen
15244|Pine Mountain Granite|556736|Lachlan Orogen
23907|Pinnak Sandstone|444520|Tabberabbera Zone
23907|Pinnak Sandstone|444524|Mallacoota Zone
23907|Pinnak Sandstone|556736|Lachlan Orogen
23907|Pinnak Sandstone|559178|Central NSW - Omeo Province
37674|Pinnak Sandstone, Howqua Chert|556736|Lachlan Orogen
30281|Pitfield Volcanics|20367|Stawell Zone
30281|Pitfield Volcanics|39753|Bendigo Gold Metallogenic Province
30281|Pitfield Volcanics|556736|Lachlan Orogen
22664|Plumb Gully Ignimbrite|556736|Lachlan Orogen
29713|Point Ricardo Granite|556736|Lachlan Orogen
15448|Pooraka Formation|20406|St Vincent Basin
15448|Pooraka Formation|464193|Callabonna Sub-basin
30690|Post Office Granite|556736|Lachlan Orogen
23919|Postman Spur Granodiorite|556736|Lachlan Orogen
34430|Powncebys Tonalite|556736|Lachlan Orogen
69706|Pretty Valley Tonalite|556736|Lachlan Orogen
15639|Puckapunyal Formation|556736|Lachlan Orogen
29714|Purgagoolah Granite|556736|Lachlan Orogen
15694|Pyalong Granite|20512|Bendigo Zone
15694|Pyalong Granite|556736|Lachlan Orogen
15694|Pyalong Granite|559492|Melbourne-Mathinna Zone
15707|Pyramid Hill Granite|20512|Bendigo Zone
15707|Pyramid Hill Granite|556736|Lachlan Orogen
22711|Pyrenees Formation|556736|Lachlan Orogen
15761|Quidong Limestone|556736|Lachlan Orogen
34870|Quindalup Ignimbrite|556736|Lachlan Orogen
29719|Rankin Road Ignimbrite|556736|Lachlan Orogen
30546|Raymond Falls Lava|556736|Lachlan Orogen
37694|Red Man Bluff Subgroup, Mount Difficult Subgroup, Silverband Formation|556736|Lachlan Orogen
34856|Reedy Flat Tonalite|556736|Lachlan Orogen
69032|Refrigerator Gap Dacite|556736|Lachlan Orogen
16036|Renmark Group|536552|Murray Basin
16064|Rheola Gabbro|20367|Stawell Zone
16064|Rheola Gabbro|556736|Lachlan Orogen
41834|Rhymney Schist|556736|Lachlan Orogen
16077|Richmond Granite|556736|Lachlan Orogen
25442|Riddell Sandstone|556736|Lachlan Orogen
32568|Rileys Creek Granodiorite|556736|Lachlan Orogen
34865|Roadsend Formation|556736|Lachlan Orogen
16160|Roaring Mag Member|556736|Lachlan Orogen
16221|Rockton Granodiorite|556736|Lachlan Orogen
30541|Rocky Camp Limestone Member|556736|Lachlan Orogen
29715|Rocky Jack Granite|556736|Lachlan Orogen
30585|Rocky Valley Granodiorite|556736|Lachlan Orogen
38296|Romeny Diorite|556736|Lachlan Orogen
37591|Romsey Subgroup|556736|Lachlan Orogen
68479|Rose River Volcanics|556736|Lachlan Orogen
16380|Rough Creek Conglomerate Member|556736|Lachlan Orogen
32296|Roundhead Member|27009|Gippsland Basin
39643|Rowe's Shale|556736|Lachlan Orogen
39635|Royal Albert Shale|556736|Lachlan Orogen
26879|Rubicon Rhyolite|559492|Melbourne-Mathinna Zone
35139|Ryans Creek Ignimbrite|556736|Lachlan Orogen
23952|Saint Arnaud Group|20367|Stawell Zone
23952|Saint Arnaud Group|39753|Bendigo Gold Metallogenic Province
23952|Saint Arnaud Group|556736|Lachlan Orogen
16542|Saint Kilda Formation|20406|St Vincent Basin
16554|Saint Patricks Creek Granite|444520|Tabberabbera Zone
16554|Saint Patricks Creek Granite|556736|Lachlan Orogen
16606|Sandpatch Point Granite|556736|Lachlan Orogen
34859|Sapper Nose Rhyolite Member|556736|Lachlan Orogen
30506|Sarah Allen Granodiorite|556736|Lachlan Orogen
16631|Sarsfield Granite|444520|Tabberabbera Zone
16631|Sarsfield Granite|556736|Lachlan Orogen
22824|Scorpion Creek Sandstone|556736|Lachlan Orogen
37596|Scrubby Flat Gabbro|556736|Lachlan Orogen
16716|Sealers Cove Granite|556736|Lachlan Orogen
16717|Seaspray Group|27009|Gippsland Basin
30566|Seldom Seen Formation|556736|Lachlan Orogen
16765|Serpentine Creek Sandstone|556736|Lachlan Orogen
30439|Serra Sandstone|556736|Lachlan Orogen
34886|Shanahan Sandstone|556736|Lachlan Orogen
16818|Sheehans Bluff Limestone Member|556736|Lachlan Orogen
22836|Sheepyard Flat Boninite|556736|Lachlan Orogen
30463|Sheoak Gully Boninite|556736|Lachlan Orogen
73297|Sherbrook Supersequence|436513|Otway Basin
37522|Shippen Gully Porphyry|556736|Lachlan Orogen
73296|Shipwreck Supersequence|436513|Otway Basin
16896|Silverband Formation|556736|Lachlan Orogen
16928|Sinclair Valley Sandstone|556736|Lachlan Orogen
26899|Skerries Granite|556736|Lachlan Orogen
29836|Slater Ignimbrite|556736|Lachlan Orogen
69402|Smokers Creek Volcanic Subgroup|556736|Lachlan Orogen
17038|Snobs Creek Volcanics|559492|Melbourne-Mathinna Zone
17054|Snowy Plains Formation|556736|Lachlan Orogen
28138|Snowy River Volcanic Group|39646|Tara Metallogenic Province
28138|Snowy River Volcanic Group|556736|Lachlan Orogen
24499|Split Hill Sandstone|556736|Lachlan Orogen
30543|Spring Creek Sandstone Member|556736|Lachlan Orogen
26146|Springfield Sandstone|556736|Lachlan Orogen
17238|Staggs Creek Granite|556736|Lachlan Orogen
68447|Staircase Ignimbrite|556736|Lachlan Orogen
22890|Statham Ignimbrite|556736|Lachlan Orogen
24504|Stauro Gully Shale|556736|Lachlan Orogen
17308|Stawell Granite|20367|Stawell Zone
17308|Stawell Granite|556736|Lachlan Orogen
41181|Steep Bank Greywacke Member|20533|Delamerian Orogen
41181|Steep Bank Greywacke Member|556736|Lachlan Orogen
23993|Stockdale Conglomerate Member|556736|Lachlan Orogen
30576|Stoddart Member|556736|Lachlan Orogen
39337|Stonefish Sandstone Member|27009|Gippsland Basin
29694|Stonehenge Ignimbrite|556736|Lachlan Orogen
17408|Strathbogie Granite|556736|Lachlan Orogen
17408|Strathbogie Granite|559492|Melbourne-Mathinna Zone
17410|Strathbogie Igneous Complex|556736|Lachlan Orogen
25496|Strathbogie Suite|556736|Lachlan Orogen
17440|Strzelecki Group|27009|Gippsland Basin
17440|Strzelecki Group|559492|Melbourne-Mathinna Zone
33256|Sunbury Group|20512|Bendigo Zone
33256|Sunbury Group|39754|Walhalla-Wood's Point Gold Metallogenic Province
33256|Sunbury Group|556736|Lachlan Orogen
33256|Sunbury Group|559492|Melbourne-Mathinna Zone
24002|Sunlight Creek Formation|556736|Lachlan Orogen
37872|Surveyors Creek Suite|556736|Lachlan Orogen
39334|Swordfish Formation|27009|Gippsland Basin
37603|Sykes Tuff|556736|Lachlan Orogen
17618|Tabberabbera Formation|556736|Lachlan Orogen
37604|Tabor Volcanics|556736|Lachlan Orogen
17652|Taggerty Subgroup|556736|Lachlan Orogen
39634|Tait Sandstone|556736|Lachlan Orogen
34811|Tambo Crossing Tonalite|556736|Lachlan Orogen
26924|Tambo River Formation|27009|Gippsland Basin
77280|Tamboon Road Granite|556736|Lachlan Orogen
17751|Taminick Gap Granite|556736|Lachlan Orogen
37782|Tanjil Granodiorite|556736|Lachlan Orogen
30050|Tara Range Subgroup|556736|Lachlan Orogen
30542|Taravale Marlstone|556736|Lachlan Orogen
17856|Tarlton Granite|556736|Lachlan Orogen
17857|Tarnagulla Granite|20512|Bendigo Zone
17857|Tarnagulla Granite|556736|Lachlan Orogen
34827|Teapot Creek Formation|556736|Lachlan Orogen
17920|Teddywaddy Granite|20367|Stawell Zone
17920|Teddywaddy Granite|556736|Lachlan Orogen
37274|Thiele Igneous Complex|444520|Tabberabbera Zone
37274|Thiele Igneous Complex|556736|Lachlan Orogen
18061|Thologolong Granite|556736|Lachlan Orogen
18061|Thologolong Granite|559178|Central NSW - Omeo Province
18080|Thorkidaan Volcanics|556736|Lachlan Orogen
37697|Thorkidaan Volcanics, Mitta Mitta Rhyolite|556736|Lachlan Orogen
37785|Thowgla Creek Granite|556736|Lachlan Orogen
18118|Tiac Granite|556736|Lachlan Orogen
30554|Timbarra Subgroup|556736|Lachlan Orogen
34871|Tin Pot Ignimbrite|556736|Lachlan Orogen
18250|Toaks Creek Conglomerate|556736|Lachlan Orogen
23015|Tobacco Creek Andesite|556736|Lachlan Orogen
18255|Tocumwal Granite|556736|Lachlan Orogen
26950|Tolmie Igneous Complex|444520|Tabberabbera Zone
26950|Tolmie Igneous Complex|556736|Lachlan Orogen
26950|Tolmie Igneous Complex|559492|Melbourne-Mathinna Zone
18286|Tom Groggin Suite|556736|Lachlan Orogen
30581|Tom Groggin Tonalite|556736|Lachlan Orogen
37607|Tomato Creek Ignimbrite|556736|Lachlan Orogen
33677|Tombong Formation|556736|Lachlan Orogen
18327|Tommy Roundhead Granodiorite|556736|Lachlan Orogen
34874|Tongaro Formation|556736|Lachlan Orogen
18335|Tonghi Granodiorite|556736|Lachlan Orogen
18336|Tonghi Suite|556736|Lachlan Orogen
34897|Tongio Munjie Volcanics|559178|Central NSW - Omeo Province
37608|Toole-be-wong Granodiorite|556736|Lachlan Orogen
37608|Toole-be-wong Granodiorite|559492|Melbourne-Mathinna Zone
35141|Toombullup Ignimbrite|556736|Lachlan Orogen
27588|Toorongo Granodiorite|556736|Lachlan Orogen
27588|Toorongo Granodiorite|559492|Melbourne-Mathinna Zone
18441|Torquay Group|22295|Bass Basin
18441|Torquay Group|34874|Cape Wickham Sub-basin
37786|Touzells Granodiorite|556736|Lachlan Orogen
27245|Towanga Sandstone|556736|Lachlan Orogen
18524|Towzer Creek Granite|556736|Lachlan Orogen
23042|Trawalla Granite|556736|Lachlan Orogen
23045|Trendale Formation|556736|Lachlan Orogen
26184|Truro Volcanics|20533|Delamerian Orogen
26184|Truro Volcanics|22352|Stansbury Basin
25558|Tullaroop Granodiorite|20512|Bendigo Zone
25558|Tullaroop Granodiorite|556736|Lachlan Orogen
18661|Tulloch Ard Ignimbrite|556736|Lachlan Orogen
18729|Turrum Formation|27009|Gippsland Basin
37787|Two Eyed Creek Granodiorite|556736|Lachlan Orogen
18746|Twofold Bay Formation|556736|Lachlan Orogen
18759|Tynong Granite|556736|Lachlan Orogen
18759|Tynong Granite|559492|Melbourne-Mathinna Zone
37696|Undowah Formation, Toaks Creek Conglomerate, Gibbo River Formation, Tongaro Formation|556736|Lachlan Orogen
30282|Undowah Siltstone|556736|Lachlan Orogen
39644|United Sandstone|556736|Lachlan Orogen
18976|Urana Formation|550809|Ivanhoe Trough
18976|Urana Formation|556736|Lachlan Orogen
26974|Vereker Granite|556736|Lachlan Orogen
19126|Violet Town Volcanics|556736|Lachlan Orogen
39641|Vital Shale|556736|Lachlan Orogen
32295|Volador Formation|27009|Gippsland Basin
37788|Wabba Granite|556736|Lachlan Orogen
30516|Wakefield Granite|556736|Lachlan Orogen
19233|Walhalla Group|556736|Lachlan Orogen
19233|Walhalla Group|559492|Melbourne-Mathinna Zone
37609|Walkerville Member|556736|Lachlan Orogen
30568|Wallaby Granite|556736|Lachlan Orogen
74748|Wallis Member|556736|Lachlan Orogen
19390|Wangarabell Granodiorite|556736|Lachlan Orogen
31571|Wangarabell Suite|556736|Lachlan Orogen
73298|Wangerrip Supersequence|436513|Otway Basin
30544|Waranga Formation|556736|Lachlan Orogen
19434|Waratah Flat Granite|556736|Lachlan Orogen
19435|Waratah Limestone|556736|Lachlan Orogen
19435|Waratah Limestone|559492|Melbourne-Mathinna Zone
19441|Warbisco Shale|556736|Lachlan Orogen
25597|Warburton Granodiorite|556736|Lachlan Orogen
25597|Warburton Granodiorite|559492|Melbourne-Mathinna Zone
31662|Warburton Suite|556736|Lachlan Orogen
25598|Warby Springs Granite|444520|Tabberabbera Zone
25598|Warby Springs Granite|556736|Lachlan Orogen
19462|Warina Sand|536552|Murray Basin
23141|Warrak Formation|556736|Lachlan Orogen
37701|Warrak Formation, Beaufort Formation, Pyrenees Formation|556736|Lachlan Orogen
23142|Warrambat Andesite Breccia|556736|Lachlan Orogen
19496|Warrandyte Conglomerate Member|556736|Lachlan Orogen
41180|Warrock Limestone Member|20533|Delamerian Orogen
41180|Warrock Limestone Member|556736|Lachlan Orogen
30442|Wartook Sandstone|556736|Lachlan Orogen
37790|Watchmaker Granodiorite|556736|Lachlan Orogen
37612|Wedderburn Granodiorite|20367|Stawell Zone
37612|Wedderburn Granodiorite|20512|Bendigo Zone
37612|Wedderburn Granodiorite|556736|Lachlan Orogen
19682|Weeragua Granodiorite|556736|Lachlan Orogen
37613|Wellington Volcanic Group|444520|Tabberabbera Zone
37613|Wellington Volcanic Group|556736|Lachlan Orogen
19739|Wentworth Group|444520|Tabberabbera Zone
19739|Wentworth Group|556736|Lachlan Orogen
73301|Whalers Bluff Supersequence|436513|Otway Basin
23184|Whisky Knob Rhyolite|556736|Lachlan Orogen
19893|White Hills Gravel|556736|Lachlan Orogen
68411|White Monkey Volcanic Group|556736|Lachlan Orogen
37614|White Rabbit Diorite|556736|Lachlan Orogen
69399|White Star Sandstone|556736|Lachlan Orogen
19921|Whitelaw Siltstone|556736|Lachlan Orogen
37691|Whitelaw Siltstone, Eildon Sandstone, Boola Formation, Coopers Creek Limestone, Wilson Creek Shale, Wurutwun Formation|556736|Lachlan Orogen
24102|Wibenduck Limestone|556736|Lachlan Orogen
20013|Wild Horse Formation|556736|Lachlan Orogen
37703|Wild Horse Formation, Tabberabbera Formation|556736|Lachlan Orogen
20050|Wilkie Sandstone Member|556736|Lachlan Orogen
20055|Wilkinson Creek Conglomerate|556736|Lachlan Orogen
32501|Willimigongong Ignimbrite|556736|Lachlan Orogen
26219|Wilson Creek Shale|556736|Lachlan Orogen
20179|Wilsons Promontory Granite|556736|Lachlan Orogen
20179|Wilsons Promontory Granite|559492|Melbourne-Mathinna Zone
23217|Windarra Formation|556736|Lachlan Orogen
20243|Wingan Granite|556736|Lachlan Orogen
20250|Winnambool Formation|536552|Murray Basin
35521|Winteriga Sandstone|556736|Lachlan Orogen
23240|Wombargo Subgroup|556736|Lachlan Orogen
20398|Wombat Creek Group|556736|Lachlan Orogen
20398|Wombat Creek Group|559178|Central NSW - Omeo Province
36817|Wonga Schist|556736|Lachlan Orogen
20527|Woods Point Dyke Swarm|39754|Walhalla-Wood's Point Gold Metallogenic Province
20547|Woolamai Granite|556736|Lachlan Orogen
23255|Woolshed Creek Ignimbrite|556736|Lachlan Orogen
20581|Woolshed Valley Granite|556736|Lachlan Orogen
74951|Woori Yallock Formation|556736|Lachlan Orogen
37794|Woosang Granite|556736|Lachlan Orogen
20623|Worange Point Formation|556736|Lachlan Orogen
23265|Wrens Flat Andesite|556736|Lachlan Orogen
30507|Wroxham Granodiorite|556736|Lachlan Orogen
20658|Wuk Wuk Marl|27009|Gippsland Basin
75750|Wulgulmerang Volcaniclastics|556736|Lachlan Orogen
20670|Wunghnu Group|536552|Murray Basin
20670|Wunghnu Group|556736|Lachlan Orogen
20676|Wurruk Sand Member|27009|Gippsland Basin
20679|Wurutwun Formation|556736|Lachlan Orogen
20707|Wycheproof Granite|20367|Stawell Zone
27022|Wychitella Granite|20367|Stawell Zone
32186|Xmas Quartz Monzonite|556736|Lachlan Orogen
20736|Yabba Granite|556736|Lachlan Orogen
20736|Yabba Granite|559178|Central NSW - Omeo Province
20742|Yackandandah Granite|444520|Tabberabbera Zone
20742|Yackandandah Granite|556736|Lachlan Orogen
20777|Yalmy Group|556736|Lachlan Orogen
20777|Yalmy Group|559178|Central NSW - Omeo Province
37698|Yalmy Group and equivalents|556736|Lachlan Orogen
30512|Yambulla Granodiorite|556736|Lachlan Orogen
25661|Yanakie Granite|556736|Lachlan Orogen
29702|Yarak Granite|556736|Lachlan Orogen
24139|Yea Formation|556736|Lachlan Orogen
30049|Yeerung River Volcanics|556736|Lachlan Orogen
23302|Yellow Waterholes Ignimbrite|556736|Lachlan Orogen
20967|Yeringberg Formation|556736|Lachlan Orogen
37795|Yeungroon Granite|556736|Lachlan Orogen
30508|Yoke Up Creek Granite|556736|Lachlan Orogen
21013|You Yangs Granite|20512|Bendigo Zone
21013|You Yangs Granite|556736|Lachlan Orogen
27633|Youarang Granite|556736|Lachlan Orogen
21079|Zeally Limestone|22295|Bass Basin
73466|felsic intrusives 73466|556736|Lachlan Orogen
